"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","Stem_NFI2","BranchesOver7cm_NFI2","Branches7to2cm_NFI2","BranchesUnder2cmLeaves_NFI2","Roots_NFI2","TotalC_NFI2","Stem_NFI3","BranchesOver7cm_NFI3","Branches7to2cm_NFI3","BranchesUnder2cmLeaves_NFI3","Roots_NFI3","TotalC_NFI3","Stem_NFI4","BranchesOver7cm_NFI4","Branches7to2cm_NFI4","BranchesUnder2cmLeaves_NFI4","Roots_NFI4","TotalC_NFI4"
451,42.626645,-4.720718,"A","1",NA,NA,25.6787847366509,1.26023811603887,3.70931334059919,9.51315024276404,14.6431030039947,54.8045894400478,52.598000386412,2.54672054438928,6.22775603246752,13.7184825304494,25.108342707924,100.199302201642,0,0,0,0,0,0
455,42.628916,-4.562246,"A","4","A","1",7.64191675172423,0.0322542701999564,0.482436024727542,2.11952922167267,4.43054133770864,14.706677606033,13.947836021346,0.048589462834512,0,3.01128975707561,5.35317215277383,22.3608873940299,30.6199335413104,0.0853575110692192,0.432955774291654,5.9028857053988,12.0857718702139,49.126904402284
456,42.629082,-4.550055,"A","4","A","1",9.28556781879015,0.485339517444355,1.98190790965274,4.23652011418395,7.02482971213502,23.0141650722062,41.3664856119465,4.12514140025351,7.79177529721247,12.2648955794428,20.5600752996357,86.108373188491,44.2290370970401,3.82756530889369,6.67272666507071,8.53293533950592,16.398563896159,79.6608283066694
457,42.617089,-4.757033,"A","3C",NA,NA,1.25035791814431,0,0.377506118956839,0.671544733079667,1.31186056069067,3.61126933087149,7.84214990344095,0,2.27514809624752,3.22514282315449,7.00458570746115,20.3470265303041,0,0,0,0,0,0
459,42.618893,-4.635154,"A","4","A","1",0.467318701653578,0,0.173836986592123,0.287115517337779,0.512081029398173,1.44035223498165,0.611864175899295,0.342087698343697,0.397671982894549,0.239282597360617,0.671461335889487,2.26236779038764,1.73961191109712,0.97260120484066,1.07893895064253,0.656539349373922,1.90905462971047,6.3567460456647
460,42.619747,-4.57421,"A","1",NA,NA,4.62926684722537,0,0.783351757673377,1.87746014533753,4.59169403567225,11.8817727859085,8.66054904911381,0,1.43063968269331,2.15476216888426,6.68107567224424,18.9270265729356,0,0,0,0,0,0
462,42.62008,-4.549832,"A","1",NA,NA,22.153323893536,0,5.19918221056355,8.17594849778566,17.3661929727101,52.8946475745953,37.5697819265178,1.22354895632561,7.7479983726052,11.4767238119677,24.6397167956111,82.6577698630273,0,0,0,0,0,0
464,42.606747,-4.842076,"A","4C","A","4",0,0,0,0,0,0,9.62397639485759,3.1801829125058,3.1801829125058,4.39487849712893,3.54330284070408,23.9225235577022,37.5974530805106,7.85783709971041,7.85783709971041,10.8591990629395,10.880814353289,75.05314069616
466,42.610745,-4.573983,"A","4","A","1",16.0711594614022,0,3.03337543315592,5.85112958462691,12.6821362438664,37.6378007230514,31.5698674861985,0,4.65687041299344,7.03039548496677,19.2409253570571,62.4980587412158,39.8199984690673,0,4.8371964677254,6.36709494375468,20.5250754948157,71.5493653753631
467,42.611077,-4.549608,"A","1","A","4",4.6894531382479,1.77619026885101,1.95070406183863,2.7846118082826,2.39726278139889,13.598222058619,36.621081117399,8.7977766407487,9.72295291294262,13.2154030066754,13.1798855371976,81.5370992149634,43.565813475087,8.2301229422811,8.56550103630943,11.6471933352545,12.2256426340808,84.2342734230127
469,42.597746,-4.841811,"A","1",NA,NA,12.218795116909,0,5.23588024670359,15.1280616306758,17.335706679785,49.9184436740733,32.7710773536925,0,6.11730366632142,12.7470205782274,26.4666475960109,78.1020491942523,0,0,0,0,0,0
471,42.598709,-4.780894,"A","1",NA,NA,10.9359114156847,0.0105222807230028,3.86483189197024,11.0002302569948,12.7848764177446,38.5963722631173,20.133759036567,0.0136860956255608,3.69972876001478,7.94444231831207,15.1942663149654,46.9858825254848,0,0,0,0,0,0
474,42.602239,-4.537199,"A","4","A","1",13.1239718659539,0,2.96067176749954,6.64223826037874,11.8437307451313,34.5706126389635,16.1991142335662,0,4.09236293145288,5.24508614862525,12.2450927293689,37.7816560430132,25.311676106919,0,5.81719542479702,6.94179909365526,17.534396303151,55.6050669285223
476,42.590271,-4.744092,"A","1","A","4",25.6867127473749,4.02068235491247,6.10638346124135,9.49410796634956,12.6762117156953,57.9840982455736,63.2783752758978,6.17461980012341,10.4833252516728,15.1367933967051,26.1642538125663,121.237367536965,52.1902398015609,4.60635589169423,6.71940274775751,9.68328370886107,17.5932270520769,90.7925092019506
477,42.590639,-4.719727,"A","1",NA,NA,10.8530660812216,4.54707934403174,4.54707934403174,6.28387164626267,4.51727467222409,30.7483710877718,41.6123009115922,10.8233790784895,10.8233790784895,14.9574528531908,12.9879869204486,91.2044988422106,0,0,0,0,0,0
480,42.593073,-4.549162,"A","1",NA,NA,9.92059716064625,0.00378009216941331,3.28129174016909,8.39596844358554,11.0183746153555,32.6200120519258,19.7423226250676,0.00343198933911732,4.29902081306158,8.7961942826904,16.3151721303068,49.1561418404655,0,0,0,0,0,0
481,42.593237,-4.536978,"A","1",NA,NA,3.40211400427331,0,1.16793866475569,2.4720293769718,3.70986877839886,10.7519508243997,7.52386449351902,0,1.92739019990552,3.23489126781128,6.33832150550279,19.0244674667386,0,0,0,0,0,0
483,42.58407,-4.548939,"A","4",NA,NA,2.25231675143768,0.917061067483698,0.917061067483698,1.26733967099475,0.922009487277546,6.27578804467737,29.0629853998434,5.65549323006809,7.21967069409804,11.2155445000186,12.3789301442888,65.5326239683169,0,0,0,0,0,0
484,42.584234,-4.536757,"A","1",NA,NA,18.5936685387562,0.341703896198431,4.09478222327145,8.8755188495269,15.5323409290102,47.4380144367632,34.4822918422919,0.471357178757063,5.78269014892271,9.6449714218965,22.26886017611,72.6501707679783,0,0,0,0,0,0
485,42.574736,-4.573077,"A","3C",NA,NA,27.5848556062395,0.566790744118038,4.69814215286758,10.0703894220973,18.2802017393623,61.2003796646846,47.6099831283768,1.0727462754833,5.7379639655972,11.500755144837,25.0588846151768,90.9803331294711,0,0,0,0,0,0
488,42.575395,-4.524355,"A","4","A","4",8.71198898394296,3.22822867436723,3.22822867436723,4.46127571121767,3.41726937512134,23.0469914190164,33.5605744243934,7.61537429480275,7.61537429480275,10.5241257049098,9.67723829423977,68.9926870131484,52.2344815502021,8.56625591634373,9.30300262210876,11.7194632332616,14.0775796336943,95.9007829556104
489,42.563634,-4.718985,"A","3C",NA,NA,10.6249761727489,4.13779587167234,4.13779587167234,5.71825917006542,4.51305144134992,29.1318785275089,39.4533497390068,10.3051517553104,10.3051517553104,14.2412845754769,13.4577860774415,87.762723902546,0,0,0,0,0,0
491,42.5659,-4.560672,"A","4",NA,NA,29.9650079179617,3.82813584267062,7.18599569327476,11.7882468624052,16.9217375845291,69.6891239008414,25.2575644798606,2.02084975548275,5.36272910099653,9.00395493610021,15.2509810417286,56.8960793141687,0,0,0,0,0,0
492,42.56623,-4.536315,"A","4","A","1",0.92754499485241,0.366971609505977,0.366971609505977,0.50713926841517,0.382667408472268,2.5512948907518,11.2800758938505,2.37460741575635,2.88889788301467,4.16921747796722,5.0160277071411,25.7288263777298,26.0321066445102,4.02566099342207,5.62772812484861,7.47428916922084,10.2561284717428,53.4159134037445
493,42.566392,-4.524136,"A","4",NA,NA,1.69369143764024,0.77066421938359,0.77066421938359,1.06502540874508,0.805622526841145,5.10566781199364,29.5773178470434,6.93904435698648,7.24764304865637,10.0867895470459,9.80921581832127,63.6600106180534,0,0,0,0,0,0
496,42.55739,-4.523917,"A","4","A","1",3.18172299626608,0.985846059663262,0.982839212611415,1.51057339676972,1.20203591121641,7.86301757652689,14.8335329781905,3.90219375270719,3.90219375270719,5.39266699030552,5.01190820548823,33.0424956793986,36.2222478821044,6.90624111828093,6.90624111828093,9.54413359915982,10.0290061953608,69.6078699131868
497,42.545263,-4.742838,"A","4","A","1",26.6138457171876,0,5.56138307410549,7.47743595068706,17.9161724236754,57.5688371656556,29.4105770082475,0.746191484680794,6.26273537368688,6.38647792378134,16.253894460533,59.0598762509295,38.1830067040415,1.06112218521638,7.2857359505888,7.49320187022889,20.7672234460612,74.7902901561368
498,42.545448,-4.730665,"A","1",NA,NA,23.0329845096255,0.376269510744662,3.75186553370168,7.39562584896624,14.6740825213666,49.2308279244047,42.902570419828,0.721494144730471,5.05141986074636,9.75712179167731,22.5506061885278,80.9832124055099,0,0,0,0,0,0
500,42.548225,-4.535873,"A","4",NA,NA,0.512282106343097,0.209629357659553,0.209629357659553,0.289698920374047,0.191310830359089,1.41255057239534,35.8872840112097,7.69724761928622,7.69724761928622,10.637271182123,9.4733409181521,71.3923913500573,0,0,0,0,0,0
501,42.548387,-4.523698,"A","1",NA,NA,3.26076963019121,0.989878110708672,0.98656230827967,1.5669029338732,1.35769041971411,8.16180340276687,19.6237060063985,4.22144687681839,4.21512911086027,6.23437212687429,6.33975255874256,40.634406679694,0,0,0,0,0,0
503,42.539222,-4.535652,"A","4","A","4",2.64637549444621,1.18524626219291,1.18524626219291,1.63796028556409,1.18010916182683,7.83493746622295,25.8068162228071,7.33569043751308,7.33569043751308,10.1376144242023,8.13593254406653,58.7517440661021,48.6693822565168,9.47794733920089,9.47794733920089,13.0981230023506,12.3554658181434,93.0788657554126
507,42.516541,-4.851597,"A","4",NA,NA,6.26490729449842,2.86851875980885,2.86851875980885,3.96417179858421,3.12546717403423,19.0915837867346,34.9352519701621,8.82748585701164,8.82748585701164,12.1992127006687,12.066768275756,76.85620466061,0,0,0,0,0,0
509,42.50754,-4.851331,"A","4","A","1",6.32120989819822,2.86103732758907,2.86103732758907,3.95383277517108,2.95507166576471,18.9521889943121,27.2729391840941,6.59032990489645,6.58493915983994,9.42572074558356,9.74436979295189,59.618298787366,37.3253417920051,7.1426222799613,7.13391726316538,10.4248849336518,12.5632565359724,74.5900228047561
511,42.509806,-4.705337,NA,NA,NA,NA,0.629563446979671,0,0.0626634454899973,0.198295918246485,0.627151326493158,1.51767413720931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,42.511213,-4.607999,"A","4","A","1",16.2497702863778,4.03814909708421,6.61118089904636,12.4881284874389,12.2965795076681,51.6838082776155,33.2054988933067,4.08683640279511,7.28215965253796,12.5242660745747,18.3698240101409,75.4685850333553,48.4033416699636,8.19080724550369,8.72266687097569,12.3456159043533,14.3264058456939,91.9888375364903
515,42.51143902,-4.58340482,NA,NA,"A","1",0,0,0,0,0,0,0,0,0,0,0,0,1.33297450080362,0,0.361473695802585,0.725778363382503,1.43740006994224,3.85762662993095
517,42.502717,-4.57127,"A","1",NA,NA,2.30313937675809,0.821977018423847,0.821977018423847,1.13593753025944,0.969686491794561,6.05271743565979,15.0073905722317,4.26590270135318,4.26590270135318,5.89529739918289,5.50502029818959,34.9395136723105,0,0,0,0,0,0
518,42.657522,-4.440955,"A","1",NA,NA,25.1086206838809,0.0967539145861082,0,5.87124243796156,9.80327558693216,40.8798926233608,31.5211667096592,0.103814149319247,0,6.59895599703357,12.4879956118933,50.7119324679053,0,0,0,0,0,0
520,42.657827,-4.416561,"A","4C","A","1",0,0,0,0,0,0,0.527849973835764,0,0.200876354634614,0.278667572958461,0.525827560142906,1.53322146157174,5.6174009271631,0,1.95073085210601,2.35894980673464,5.56074189154921,15.487823477553
521,42.638734,-4.501507,"A","1",NA,NA,49.1952719646563,0.155324656871096,0,9.66698492584846,17.3000225173326,76.3176040647084,47.4680587127173,2.3005324077469,0.353691876230459,8.76101038891206,17.5487072313274,76.4320006169341,0,0,0,0,0,0
523,42.63931106,-4.4647083,NA,NA,"A","1",0,0,0,0,0,0,0,0,0,0,0,0,1.54762995486094,0,0.314498475937882,0.655174050905226,1.51685228654798,4.03415476825202
524,42.630048,-4.476907,"A","3E","A","1",37.5990534894378,0.133855276545891,0,8.1415695845715,13.7174096153576,59.5918879659128,46.6044106148537,0.121355712991884,2.17258790289087,10.5954754417351,20.9807403877593,80.4745700602309,30.5838087827475,0.00709539145985212,7.31404980408621,8.29298580394151,20.0568127210823,66.2547525033174
526,42.621202,-4.464505,"A","3C",NA,NA,3.24361237630732,0,0.465463309136875,0.972075420570662,2.85328704686054,7.5344381528754,6.37073102742343,0,0.973647800982348,1.27621415062155,4.44807806608292,13.0686710451102,0,0,0,0,0,0
531,42.584559,-4.512392,"A","1",NA,NA,1.16992262722964,0.00583216634204445,0,0.331054036115721,0.460883212676158,1.96769204236357,5.54112946018618,0.332352813625121,0.462811622263823,1.72158929709903,2.6426689949355,10.7005521881096,0,0,0,0,0,0
535,42.576033,-4.475632,"A","1",NA,NA,9.29034930678016,0.0318613289099428,0,2.03728279742623,3.91696420167177,15.2764576347881,22.9420652318516,0.0747562229234873,0,4.69379323408647,9.10569134832787,36.8163060371894,0,0,0,0,0,0
538,42.576801,-4.414725,"A","1",NA,NA,28.357983048549,6.58205364199784,6.57809344551451,9.33735006934648,9.83156348079128,60.6870436861991,45.620682881789,8.5076317691083,8.5076317691083,11.7571878575009,13.6167771174042,88.0099113949107,0,0,0,0,0,0
540,42.56703,-4.475419,"A","4","A","1",26.726128895313,0.389213899324132,0.392601285526731,6.95594495253314,9.74998630609131,44.2138753387883,40.2814312363524,0.314678491358315,1.39975200629744,9.60355264174541,16.7964397750287,68.3958541507824,57.1746757816956,0.37191360587848,1.85339879415825,12.4075296920531,23.9318929426887,95.7394108164741
541,42.567186,-4.46324,"A","4","A","1",29.7910587513452,0.124000057537433,0.0954790415660049,7.37992112015737,11.6052257748662,48.9956847454723,31.3472990990982,0.105263051746066,0,6.51379296336271,11.5160584890533,49.4824136032603,22.4768965272472,0.066247448824159,0.151227356342074,4.37181698931025,8.55166200456392,35.6178503262876
543,42.567647,-4.426701,"A","1",NA,NA,42.0989775528178,8.34032348760499,9.05742030310502,12.4787553304527,13.4554163238729,85.4308929978534,58.0691960978908,8.94655743095264,10.2232885552358,13.5257545543221,17.1461422184203,107.910938856822,0,0,0,0,0,0
544,42.567948,-4.402342,"A","1",NA,NA,36.005991664829,4.41370797819932,4.35437505397915,9.6189138965128,11.5761201002412,65.9691086937614,41.156817155166,3.07110626263038,3.00136928877747,8.57132121654003,12.7523623011097,68.5529762242236,0,0,0,0,0,0
545,42.568096,-4.390162,"A","4","A","1",31.2422663228071,3.37913299383585,3.32144311395299,8.11377987702108,10.6069041689481,56.6635264765651,46.7060936170452,2.72903699891199,2.63236153934899,9.85830382615313,16.4101145493077,78.335910530767,30.3931822929971,1.35296278954136,1.29469108635325,5.6823045225144,10.7024672936652,49.4256079850713
547,42.557551,-4.51174,"A","4","A","1",0,0,0,0,0,0,24.1623651861946,5.07658766551223,5.84370018424681,7.82130040341546,10.4144089013723,53.3183623407414,52.3613914073746,8.63415274349933,10.4471362906792,13.4997943809544,18.5287021357965,103.471176958304
548,42.557711,-4.499562,"A","1",NA,NA,4.0031492397495,0.375628326111203,1.43509443816655,3.70769072919382,4.08973517925659,13.6112979124777,25.783984326371,1.39321265095248,5.22124595372927,9.33436002610327,15.1918599348451,56.9246628920011,0,0,0,0,0,0
550,42.548549,-4.511522,"A","1",NA,NA,4.39596767030523,1.53943579603605,1.53943579603605,2.12743526515538,1.74210989392447,11.3443844214572,30.8702875564323,6.60589514694467,6.60074596281752,9.41003825443485,9.17998071676831,62.6669476373976,0,0,0,0,0,0
552,42.549181,-4.462819,"A","4",NA,NA,24.6944006486176,0,6.95067505570734,7.27909137865775,18.2944134034458,57.2185804864285,2.1262502451956,0,0.529351400188608,1.15004725258431,2.31426486552681,6.11991376349533,0,0,0,0,0,0
554,42.530543,-4.511088,"A","1",NA,NA,8.95326454451805,2.6973837048113,2.69404943869121,3.91438512941521,3.521845141315,21.7809279587508,26.7253690954576,5.83885453600885,5.91584398484249,8.55952678072441,8.53715365270321,55.5767480497365,0,0,0,0,0,0
558,42.512698,-4.498485,NA,NA,"A","1",11.3934769906829,1.59911580894278,2.02336301628301,3.88695943474021,5.03282996602276,23.9357452166717,0,0,0,0,0,0,2.18013319629828,1.07508740706427,1.07508740706427,1.48572539939783,1.03715625083036,6.853189660655
559,42.512856,-4.486317,"A","1","A","4",4.97676730649549,0.756812957484492,1.21004011599977,2.40622021991777,3.29395713694764,12.6437977368452,19.198816563244,2.22815985147559,3.28364760320616,6.0514770447762,8.70785084316896,39.469951905871,21.3976953299652,3.3957817993929,4.41763900453451,5.81972362938537,7.97765360107332,43.0084933643513
560,42.513014,-4.474148,"A","4C","A","1",0,0,0,0,0,0,7.57760899038509,1.72385296556883,3.829950669687,4.20687543940434,8.21885349799298,25.5571415630382,21.9875354001243,5.93331109505567,9.14696315885011,10.4988891223091,18.5279472563411,66.0946460326802
562,42.515217,-4.291605,"A","4","A","1",0.457864325076124,0,0.116843461414565,0.361179861655024,0.627151326493158,1.56303897463887,1.19335334443061,0,0.165634245867429,0.214176398468194,0.8172870127087,2.39045100147493,11.2895951929967,0,3.25045959928069,3.46467400736057,8.57662958159862,26.5813583812366
563,42.503536,-4.510437,NA,NA,NA,NA,29.7945434125757,7.89697613140631,8.37491506415887,11.9395600053812,10.1445531949021,68.1505478084241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,42.503695,-4.49827,NA,NA,NA,NA,17.7011396703497,2.73152090189592,3.03290204981302,6.55632221268555,7.81892637523683,37.840811209981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,42.480141,-4.874855,"A","4",NA,NA,0,0,0,0,0,0,17.9217620621872,5.13878413916993,5.13878413916993,7.1015826875285,6.57457850912753,41.8754915371831,0,0,0,0,0,0
567,42.480339,-4.862695,"A","1",NA,NA,0.85530622322966,0.522701072694326,0.522701072694326,0.722350810633234,0.501120020287295,3.12417919953884,17.6470503846328,4.89708765072406,4.89708765072406,6.76756834649006,5.97702958290648,40.1858236154775,0,0,0,0,0,0
568,42.47114,-4.874586,"A","1",NA,NA,0.442132685765442,0.231254822031062,0.231254822031062,0.319584398968071,0.215707556730286,1.43993428552592,21.616537009001,5.95910898206616,5.95910898206616,8.23523698097435,7.46259656376261,49.2325885178703,0,0,0,0,0,0
569,42.462139,-4.874317,"A","4","A","1",0,0,0,0,0,0,17.1840990712658,5.09693662677847,5.09693662677847,7.04375119247697,6.5363351105794,40.9580586278791,37.2728937899399,7.58453184229336,7.80312044908505,10.7688219681717,12.0068970406299,75.43626509012
570,42.462337,-4.862161,"A","3C",NA,NA,8.31519602932133,2.55621197924044,2.80599077349388,4.0747560740228,4.09925600910211,21.8514108651806,31.3319000147966,6.9811749830828,7.21918940253235,10.024164453978,11.7242003027709,67.2806291571606,0,0,0,0,0,0
571,42.452939,-4.886203,"A","4","A","1",4.99947844237128,0.655564206387982,0.640915579140805,1.74434185740958,2.11420854668805,10.1545086319977,26.2443577107581,4.29816806790609,4.27709594294527,7.21354827759084,8.61293502725249,50.6461050264528,43.5757062251992,6.39631743966637,7.07805946508356,10.9154527999606,14.7964441474779,82.7619800773876
572,42.453138,-4.874049,"A","4",NA,NA,0.785159511106217,0.436041667730124,0.436041667730124,0.602591172294989,0.401835027644781,2.66166904650624,10.1629432760225,3.71014982613399,3.71014982613399,5.12727039312183,4.3445626288127,27.055075950225,0,0,0,0,0,0
573,42.453336,-4.861894,"A","1","A","1",0,0,0,0,0,0,0.75278928887863,0.214047136360192,0.214047136360192,0.295804103991052,0.319986080515967,1.79667374610603,2.31190379736143,0.384485867828075,0.554108923635614,0.978504959259969,1.6112398681109,5.84024341619598
574,42.44449007,-4.86148878,NA,NA,"A","1",0,0,0,0,0,0,0,0,0,0,0,0,0.448222598616093,0,0.0712319573483015,0.146882506105509,0.402586725734413,1.06892378780432
575,42.435136,-4.873512,"A","1","A","1",0,0,0,0,0,0,5.35072474648389,2.00394380547913,2.00394380547913,2.76936571966405,2.30169759877439,14.4296756758806,20.2962526450253,4.42323274557337,5.09733052323842,6.82821147816969,8.25083468786362,44.8958620798704
577,42.408133,-4.872708,"A","1","A","1",0,0,0,0,0,0,5.80173843763496,1.91772180206615,2.23998621748714,3.05788912162842,3.13648283761912,16.1538184164358,22.6348843627858,4.93403783200326,5.21709016876932,7.12055045398545,8.37261879348913,48.279181611033
579,42.398732,-4.896729,"A","4",NA,NA,5.81231581428451,0,1.14330600384992,3.22740123179697,6.79959967139306,16.9826227213245,4.32522410749953,0,0.943407113224359,1.15661080243742,3.15399240690158,9.5792344300629,0,0,0,0,0,0
580,42.381129,-4.871905,"A","1","A","4",0.472571363860164,0,0.146350452046872,0.327006112274332,0.575374244631787,1.52130217281316,1.64918846785555,0,0.416595090233774,0.771716854261706,1.64286973809365,4.48037015044468,0.446079474497964,0.0139615486056654,0.280125432237183,0.256729655602675,0.792336968688692,1.78923307963218
582,42.489538,-4.8508,"A","4",NA,NA,24.3151171490086,8.08264376143259,8.08264376143259,11.1698723766439,9.2651666194005,60.9154436679182,57.1260155528928,11.9795414773481,11.9795414773481,16.5552204677364,16.4153243800558,114.055643355381,0,0,0,0,0,0
584,42.493881,-4.55888,"A","3C",NA,NA,7.39714895405727,2.55368500061037,3.81043932482566,7.76749525928241,6.15599627044327,27.684764809219,23.8083474827846,5.17055782626153,5.9699995260185,9.15421118805895,9.68785300397395,53.7909690270976,0,0,0,0,0,0
585,42.480536,-4.850534,"A","1",NA,NA,13.163696333577,5.24150716792773,5.24150716792773,7.24354157563909,5.82969338114721,36.7199456262188,58.5967071563092,11.7978957103019,11.7929253377969,16.578139615378,15.8324502756867,114.598118095473,0,0,0,0,0,0
586,42.484713,-4.570819,"A","1","A","1",0,0,0,0,0,0,8.78002129505954,2.33483289649867,2.78024598288371,3.92130723438104,4.26148769733841,22.0778951061614,29.0320878155611,4.93806796098788,7.15300829239795,9.06704752253045,13.0386871988951,63.2288987903726
587,42.484879,-4.558656,"A","1",NA,NA,2.96380423887455,1.55833942042291,1.55833942042291,2.15355927582437,1.59944848199463,9.83349083753938,15.3694073346062,4.93940365956374,5.11368468844709,7.14174702896717,6.54557785930121,39.1098205708854,0,0,0,0,0,0
588,42.471535,-4.850269,"A","4",NA,NA,0,0,0,0,0,0,24.3203596038702,7.97433401617927,7.97433401617927,11.0201928822439,9.98383672142969,61.2730572399023,0,0,0,0,0,0
591,42.462924,-4.82569,"A","1",NA,NA,9.55143315445092,1.4727056494961,1.44732027314376,3.49251240790852,4.02060896963955,19.9845804546388,23.3705813665562,2.84582424715186,2.80109281547236,6.69043211601857,9.189176907317,44.897107452516,0,0,0,0,0,0
592,42.453533,-4.849739,"A","4","A","1",12.6014385705257,2.98506596258874,2.96319235622822,5.33781974761585,5.08409440147619,28.9716110384347,40.2675767074344,6.23958143042099,6.38623125254188,11.7969633814065,13.9838951265809,78.6742478983847,58.303031068232,6.81350378452385,7.36091940568551,13.5649083286754,18.7484794276941,104.790842014811
594,42.444532,-4.849474,"A","4",NA,NA,17.7435773655084,1.54353164484181,1.49029710612798,5.1740352088972,6.73349153002608,32.6849328554015,21.1171752114267,1.35212462778252,1.30093678433273,5.1018075989171,8.71467207912595,37.586716301585,0,0,0,0,0,0
598,42.399526,-4.848151,"A","4",NA,NA,13.2713697029006,0.213717683419725,0.159058690161187,3.38227885644958,4.84111430217149,21.8675392351026,0.93859770486124,0.194106785073869,0.367943771665992,0.555362897862128,0.749137865721995,2.80514902518522,0,0,0,0,0,0
604,42.363521,-4.847095,"A","4",NA,NA,6.33596190231481,2.08592239194727,2.08592239194727,2.88265666449527,2.27439493972751,15.6648582904321,47.0244400072217,9.522349930796,9.522349930796,13.1594855089695,12.9965577111962,92.2251830889794,0,0,0,0,0,0
605,42.363716,-4.834958,"A","4",NA,NA,9.44613096506197,4.01349713037824,4.01349713037824,5.54648355829623,4.29650573958887,27.3161145237035,23.15664906563,5.87003039411485,5.87003039411485,8.11213413390151,7.81677674217667,50.8256207299379,0,0,0,0,0,0
608,42.354714,-4.834696,"A","1",NA,NA,2.01006357161414,0.845113694789876,0.845113694789876,1.16791144001672,0.927456513527323,5.79565891473793,15.6940386322308,4.45010841055501,4.45010841055501,6.14986191093975,5.97092667456465,36.7150440388452,0,0,0,0,0,0
611,42.345906,-4.822299,"A","1","A","1",7.12224167236724,2.34755707573124,4.47256854670334,4.09902440304772,12.6506949984705,30.69208669632,12.2701829407936,3.99641585794189,5.6984482728987,5.21658931490482,16.4144956288573,43.5961320153964,6.33042139418877,4.23939003072719,2.50830789876362,2.35639559265483,7.58853290719805,23.0230478235325
613,42.495924,-4.400731,"A","3C",NA,NA,1.56566044236499,0,0.197798460682726,0.299945174139243,1.13285283778311,3.19625691497007,6.55503788865459,0,1.74939950772634,1.79618502106527,4.76167079869715,14.8622932161433,0,0,0,0,0,0
616,42.486005,-4.473514,"A","1","A","4",5.16318985989588,0.26641352233207,0.860860568415733,1.49599888097343,3.42686071874994,11.2133235503671,14.2046674403362,0.765401295265344,2.03044334740888,3.42306770744715,7.48741038756476,27.9109901780223,11.6949139848884,2.76131098880311,6.36855771489856,6.65086899375096,19.5768651943858,47.0525168767267
621,42.468765,-4.412289,"A","1",NA,NA,17.8406622273415,0.0860756009860198,0,4.79892802631765,6.46515329454053,29.1908191491857,25.6878886199296,0.0835279864298354,0,5.22304694583959,9.46612810187216,40.4605916540712,0,0,0,0,0,0
624,42.460779,-4.326973,"A","1",NA,NA,11.69544603742,4.17415409824557,4.17415409824557,5.76850470390942,4.95488305916774,30.7671419969883,26.2724227498712,5.58091464839908,5.58091464839908,7.71258838166476,8.16716912135572,53.3140095496898,0,0,0,0,0,0
625,42.460919,-4.314813,"A","4","A","1",39.9259424744002,0.141479028759168,0,8.55525194898222,14.2572427568923,62.8799162090338,24.9312710186358,0.237695848390059,1.5714250682242,5.74546864892079,12.3897525104172,44.875613094588,41.503029200251,0.490832487822512,2.1334981772195,9.0820662818309,20.5363915420387,73.7458176891626
628,42.451634,-4.33894,"A","4","A","1",34.4430564245605,8.21135383211536,8.21135383211536,11.3477442593533,10.1614093975056,72.3749177456502,43.6883203155926,7.70654591482147,7.70654591482147,10.6501210339183,10.7689824137902,80.5205155929441,71.7502069409162,10.0961037570586,10.0961037570586,13.9523890692556,15.0513569940409,120.94616051833
629,42.451776,-4.326783,"A","1","A","1",4.60265172960225,0.468496448232458,1.18304969161202,1.7249180901311,3.04947292714113,11.028588886719,36.5758933077807,7.29821694063389,9.39926881871797,12.9437697638917,15.4602285431621,81.6773773741864,33.7094395794076,4.61332644627283,7.0569123711276,8.35876509680942,11.8837872851218,65.6222307787392
630,42.442772,-4.326593,"A","4C",NA,NA,0,0,0,0,0,0,7.52844728086874,3.45084947999613,3.45084947999613,4.76892826410214,3.71689629736938,22.9159708023325,0,0,0,0,0,0
1014,42.91377468,-4.79002978,NA,NA,"A","4",0,0,0,0,0,0,0,0,0,0,0,0,0.0764082899098164,0.00012776212249024,0.331660995077915,0.207098970672183,0.575531376326126,1.19082739410853
1015,42.916811,-4.581752,"N","N","A","4",0,0,0,0,0,0,6.91656086791551,0,0.830048031682723,1.50562348797321,5.67548194974135,14.9277143373128,19.36941377599,0,4.78906113872806,7.95170088127132,17.9482807663079,50.0584565622973
1016,42.904163,-4.826411,"N","N","A","1",0,0,0,0,0,0,1.957740922577,0.00953258950246607,0.733234621416573,0.717281518299638,2.34152919445611,5.75931884625179,2.94112696609171,0.02270337501067,0.699174190334162,0.77099267657389,2.62768836512803,7.06168557313846
1017,42.908476,-4.532539,"N","N",NA,NA,0,0,0,0,0,0,37.1973933219906,0,9.51870617729991,21.941001243283,36.5081934130338,105.165294155607,0,0,0,0,0,0
1018,42.895743,-4.789421,"N","N","A","1",0,0,0,0,0,0,3.63518649114182,0,1.55504962250685,4.84491738568994,5.33620088551077,15.3713543848494,55.1568457191375,0,12.5722360550801,13.0216558122154,34.33448542204,115.085223008473
