"id","period","month","tmin_min","tavg_min","tmax_min","prec_min","tmin","tmax","tavg","prec","tmin_max","tavg_max","tmax_max","prec_max","martonne"
217,"1991_2020","06",8,13.5,19,14.5,10.2333333333333,23.0333333333333,16.6333333333333,39.0633332252502,12,18.5,25,96.9000015258789,NA
217,"1991_2020","07",11,18,24,8.89999961853027,12.1666666666667,26.2333333333333,19.2,26.8399997711182,14,21,28,73.6999969482422,NA
217,"1991_2020","08",11,17.5,24,3.90000009536743,12.2,26.1,19.15,24.6466666062673,13,20,27,67.4000015258789,NA
217,"1991_2020","09",8,13.5,19,12.5,9.6,21.9666666666667,15.7833333333333,38.3899996439616,11,17.5,24,90.1999969482422,NA
217,"1991_2020","10",4,8,12,13.1000003814697,6.46666666666667,15.8333333333333,11.15,73.5966669082642,8,13.5,19,142.300003051758,NA
217,"1991_2020","11",0,4.5,9,21.7000007629395,2.46666666666667,10.3333333333333,6.4,71.0600001017253,5,8.5,13,159,NA
217,"1991_2020","12",-4,0.5,5,13.3000001907349,-0.166666666666667,7.16666666666667,3.5,73.2800006230672,2,5.5,10,155.699996948242,NA
217,"1991_2020","annual",4.41666666666667,9.41666666666667,14.4166666666667,470.399997234344,5.23888888888889,15.7277777777778,10.4833333333333,628.246666820844,6.08333333333333,11.25,16.75,857.999995470047,30.6711147349476
219,"1991_2020","01",-3,0.5,4,7.69999980926514,-0.8,6.2,2.7,70.0666663805644,1,4.5,8,157.899993896484,NA
219,"1991_2020","02",-4,1,6,8.5,-0.533333333333333,7.9,3.68333333333333,47.7133331934611,2,6,11,105.300003051758,NA
219,"1991_2020","03",1,5,9,2.79999995231628,1.73333333333333,11.5666666666667,6.65,48.1999999920527,4,9,15,121.5,NA
219,"1991_2020","04",1,6.5,11,15,3.3,13.6666666666667,8.48333333333333,55.0066668192546,5,10.5,16,107.900001525879,NA
219,"1991_2020","05",4,9.5,15,23.7000007629395,6.46666666666667,17.7333333333333,12.1,62.5000000635783,8,14,20,138.5,NA
219,"1991_2020","06",8,13,18,14.6000003814697,10.2333333333333,22.6,16.4166666666667,39.0666665077209,12,18.5,25,96.5999984741211,NA
219,"1991_2020","07",11,17.5,24,8.89999961853027,12.3,25.6333333333333,18.9666666666667,26.8533331871033,14,21,28,73.8000030517578,NA
219,"1991_2020","08",11,17,23,3.90000009536743,12.3,25.4333333333333,18.8666666666667,24.6766668955485,13,20,27,67.3000030517578,NA
219,"1991_2020","09",8,13,18,12.1999998092651,9.8,21.4,15.6,38.3766666094462,11,17.5,24,90.3000030517578,NA
219,"1991_2020","10",5,8,11,13.1000003814697,6.63333333333333,15.6,11.1166666666667,73.6166667938232,9,13.5,19,142.100006103516,NA
219,"1991_2020","11",0,4.5,8,22,2.53333333333333,10.2333333333333,6.38333333333333,72.1100006739298,5,8.5,13,161.300003051758,NA
219,"1991_2020","12",-4,0,4,13.3000001907349,-0.166666666666667,6.9,3.36666666666667,73.2533336003621,2,5.5,10,155.600006103516,NA
219,"1991_2020","annual",4.58333333333333,9.25,13.9166666666667,473.499999523163,5.31666666666667,15.4055555555556,10.3611111111111,631.440000716845,6.08333333333333,11.0416666666667,16.4166666666667,861.400013685226,31.0120600624917
227,"1991_2020","01",-4,0,4,8.19999980926514,-1.16666666666667,5.76666666666667,2.3,85.2066672325134,1,4.5,8,186.100006103516,NA
227,"1991_2020","02",-4,0.5,5,10.5,-1.3,7.46666666666667,3.08333333333333,58.6533334732056,1,6,11,132.199996948242,NA
227,"1991_2020","03",0,4.5,9,3.79999995231628,0.933333333333333,11.0333333333333,5.98333333333333,58.6700001637141,3,8,14,140.100006103516,NA
227,"1991_2020","04",0,6,11,18.2999992370605,2.33333333333333,13.1,7.71666666666667,64.4866668701172,4,10,16,122.599998474121,NA
227,"1991_2020","05",3,8.5,14,25.1000003814697,5.5,17.0666666666667,11.2833333333333,70.7466662724813,7,13.5,20,160.399993896484,NA
227,"1991_2020","06",7,12.5,18,16.5,9.23333333333333,22.2666666666667,15.75,44.9800002415975,11,18,25,118.099998474121,NA
227,"1991_2020","07",10,17,24,11.1000003814697,11.4,25.5666666666667,18.4833333333333,33.113333161672,13,20.5,28,86.5,NA
227,"1991_2020","08",10,16.5,23,4.5,11.6,25.3,18.45,28.3866666316986,13,20,27,79.5999984741211,NA
227,"1991_2020","09",7,12.5,18,17.6000003814697,9.03333333333333,21.2,15.1166666666667,46.5766666412353,11,17,24,102.699996948242,NA
227,"1991_2020","10",4,7.5,11,17.1000003814697,5.86666666666667,15.0666666666667,10.4666666666667,85.1866659800212,8,13,18,169.899993896484,NA
227,"1991_2020","11",0,4,8,26.7000007629395,2.16666666666667,9.6,5.88333333333333,87.3266670227051,5,8,12,188.899993896484,NA
227,"1991_2020","12",-4,0,4,13.8999996185303,-0.4,6.63333333333333,3.11666666666667,85.813333384196,2,5,9,179.600006103516,NA
227,"1991_2020","annual",3.75,8.75,13.75,594.300006866455,4.6,15.0055555555556,9.80277777777778,749.146667075157,5.33333333333333,10.5833333333333,16,1005.29998087883,37.8303829635372
229,"1991_2020","01",-4,0.5,5,7.69999980926514,-1,6.66666666666667,2.83333333333333,73.2900003751119,1,5,9,162.100006103516,NA
229,"1991_2020","02",-4,1,6,8.89999961853027,-0.633333333333333,8.46666666666667,3.91666666666667,50.0133334795634,2,6.5,12,113.300003051758,NA
229,"1991_2020","03",0,5,10,3.09999990463257,1.5,12.2666666666667,6.88333333333333,49.2766669750214,4,9.5,16,118.900001525879,NA
229,"1991_2020","04",1,7,12,15.8999996185303,2.86666666666667,14.3,8.58333333333333,56.4499996185303,5,11,17,109.199996948242,NA
229,"1991_2020","05",4,10,16,24.2999992370605,6.2,18.3333333333333,12.2666666666667,64.3299997965495,8,14.5,21,145.100006103516,NA
229,"1991_2020","06",8,13.5,19,14.5,9.96666666666667,23,16.4833333333333,39.3299999872843,12,18.5,25,100.699996948242,NA
229,"1991_2020","07",11,17.5,24,10.1000003814697,12.1333333333333,26.2,19.1666666666667,28.7133332252502,14,21,28,76.6999969482422,NA
229,"1991_2020","08",11,17.5,24,4.09999990463257,12.0666666666667,25.9,18.9833333333333,25.2200001239777,13,20,27,70.0999984741211,NA
229,"1991_2020","09",8,13.5,19,14.8999996185303,9.6,21.9,15.75,40.6000000635783,11,17.5,24,92.5,NA
229,"1991_2020","10",4,8,12,13.8000001907349,6.5,15.8666666666667,11.1833333333333,75.2766666730245,9,13.5,19,148.899993896484,NA
229,"1991_2020","11",0,4.5,9,23.2999992370605,2.53333333333333,10.6333333333333,6.58333333333333,74.8233336766561,5,8.5,13,164.100006103516,NA
229,"1991_2020","12",-4,0.5,5,13.1999998092651,-0.2,7.43333333333333,3.61666666666667,76.4533336957296,2,5.5,10,160.300003051758,NA
229,"1991_2020","annual",4.41666666666667,9.5,14.5833333333333,499.400002002716,5.12777777777778,15.9138888888889,10.5208333333333,653.776667690277,5.83333333333333,11.25,16.9166666666667,888.199990749359,31.8591675625719
234,"1991_2020","01",-4,0,4,8,-1.03333333333333,6.23333333333333,2.6,74.1299997965495,1,4.5,8,164.399993896484,NA
234,"1991_2020","02",-4,1,6,9.10000038146973,-0.766666666666667,8.16666666666667,3.7,50.7666667938232,2,6,11,115.400001525879,NA
234,"1991_2020","03",0,5,10,3.20000004768372,1.26666666666667,11.8666666666667,6.56666666666667,50.500000166893,4,8.5,15,123.400001525879,NA
234,"1991_2020","04",1,6.5,12,16.2999992370605,2.73333333333333,14.0333333333333,8.38333333333333,58.3366666793823,5,11,17,113.599998474121,NA
234,"1991_2020","05",4,9.5,15,25.1000003814697,6.1,18,12.05,65.0433327356974,8,14,20,146.399993896484,NA
234,"1991_2020","06",8,13.5,19,15.1999998092651,9.66666666666667,22.9666666666667,16.3166666666667,40.9566666603088,12,18.5,25,104.199996948242,NA
234,"1991_2020","07",11,17.5,24,9.69999980926514,12.1,26.2,19.15,29.4466665903727,14,21,28,79.3000030517578,NA
234,"1991_2020","08",11,17.5,24,4.30000019073486,11.8666666666667,25.8,18.8333333333333,26.1866666793823,13,20,27,72.5,NA
234,"1991_2020","09",8,13.5,19,15.1000003814697,9.46666666666667,21.8666666666667,15.6666666666667,41.516666730245,11,17.5,24,95.6999969482422,NA
234,"1991_2020","10",4,8,12,13.8999996185303,6.33333333333333,15.8333333333333,11.0833333333333,77.706666692098,8,13.5,19,153.300003051758,NA
234,"1991_2020","11",0,4.5,9,23.7000007629395,2.36666666666667,10.3333333333333,6.35,75.7099998474121,5,8.5,13,166.399993896484,NA
234,"1991_2020","12",-4,0,4,13.5,-0.333333333333333,7.06666666666667,3.36666666666667,77.4333334604899,2,5.5,10,162.399993896484,NA
234,"1991_2020","annual",4.25,9.375,14.5,505.099997520447,4.98055555555556,15.6972222222222,10.3388888888889,667.733332832654,5.66666666666667,11.0416666666667,16.6666666666667,907.599999666214,32.8303741900786
236,"1991_2020","01",-4,0,4,8,-1.03333333333333,6.23333333333333,2.6,74.1299997965495,1,4.5,8,164.399993896484,NA
236,"1991_2020","02",-4,1,6,9.10000038146973,-0.766666666666667,8.16666666666667,3.7,50.7666667938232,2,6,11,115.400001525879,NA
236,"1991_2020","03",0,5,10,3.20000004768372,1.26666666666667,11.8666666666667,6.56666666666667,50.500000166893,4,8.5,15,123.400001525879,NA
236,"1991_2020","04",1,6.5,12,16.2999992370605,2.73333333333333,14.0333333333333,8.38333333333333,58.3366666793823,5,11,17,113.599998474121,NA
236,"1991_2020","05",4,9.5,15,25.1000003814697,6.1,18,12.05,65.0433327356974,8,14,20,146.399993896484,NA
236,"1991_2020","06",8,13.5,19,15.1999998092651,9.66666666666667,22.9666666666667,16.3166666666667,40.9566666603088,12,18.5,25,104.199996948242,NA
236,"1991_2020","07",11,17.5,24,9.69999980926514,12.1,26.2,19.15,29.4466665903727,14,21,28,79.3000030517578,NA
236,"1991_2020","08",11,17.5,24,4.30000019073486,11.8666666666667,25.8,18.8333333333333,26.1866666793823,13,20,27,72.5,NA
236,"1991_2020","09",8,13.5,19,15.1000003814697,9.46666666666667,21.8666666666667,15.6666666666667,41.516666730245,11,17.5,24,95.6999969482422,NA
236,"1991_2020","10",4,8,12,13.8999996185303,6.33333333333333,15.8333333333333,11.0833333333333,77.706666692098,8,13.5,19,153.300003051758,NA
236,"1991_2020","11",0,4.5,9,23.7000007629395,2.36666666666667,10.3333333333333,6.35,75.7099998474121,5,8.5,13,166.399993896484,NA
236,"1991_2020","12",-4,0,4,13.5,-0.333333333333333,7.06666666666667,3.36666666666667,77.4333334604899,2,5.5,10,162.399993896484,NA
236,"1991_2020","annual",4.25,9.375,14.5,505.099997520447,4.98055555555556,15.6972222222222,10.3388888888889,667.733332832654,5.66666666666667,11.0416666666667,16.6666666666667,907.599999666214,32.8303741900786
241,"1991_2020","01",-4,0,4,8.30000019073486,-1.13333333333333,6.03333333333333,2.45,76.0700000445048,1,4.5,8,169.399993896484,NA
241,"1991_2020","02",-4,0.5,5,9.30000019073486,-0.966666666666667,7.6,3.31666666666667,52.416666730245,1,6,11,118.099998474121,NA
241,"1991_2020","03",0,4.5,9,3.20000004768372,1.13333333333333,11.4333333333333,6.28333333333333,51.7166670242945,4,8.5,15,127.599998474121,NA
241,"1991_2020","04",1,6.5,11,16.5,2.66666666666667,13.6,8.13333333333333,59.3266663233439,5,10.5,16,116.199996948242,NA
241,"1991_2020","05",4,9.5,15,25.7000007629395,5.8,17.6666666666667,11.7333333333333,65.8466669082642,8,14,20,146.899993896484,NA
241,"1991_2020","06",8,13,18,15.6999998092651,9.46666666666667,22.6,16.0333333333333,41.7899998346965,11,18,25,105.699996948242,NA
241,"1991_2020","07",10,17,24,9.30000019073486,11.8,25.9,18.85,29.416666730245,14,21,28,79.5999984741211,NA
241,"1991_2020","08",10,17,24,4.30000019073486,11.7333333333333,25.8,18.7666666666667,26.2799997806549,13,20,27,72.4000015258789,NA
241,"1991_2020","09",8,13.5,19,14.8000001907349,9.33333333333333,21.7666666666667,15.55,42.4299997647603,11,17,24,98.5999984741211,NA
241,"1991_2020","10",4,7.5,11,13.8999996185303,6.03333333333333,15.4666666666667,10.75,78.9266669591268,8,13.5,19,155.300003051758,NA
241,"1991_2020","11",0,4,8,24.7000007629395,2.2,10.2,6.2,78.7766667683919,5,8.5,13,173.399993896484,NA
241,"1991_2020","12",-4,0,4,14,-0.4,6.8,3.2,79.350000445048,2,5,9,166.300003051758,NA
241,"1991_2020","annual",4,9,14,513.800000190735,4.80555555555556,15.4055555555556,10.1055555555556,682.346667313576,5.5,10.75,16.4166666666667,926.699985742569,33.9382150086885
242,"1991_2020","01",-4,0,4,8.30000019073486,-1.1,6.03333333333333,2.46666666666667,76.0700004895528,1,4.5,8,169.100006103516,NA
242,"1991_2020","02",-4,0.5,5,9.19999980926514,-0.9,7.66666666666667,3.38333333333333,51.5733334223429,1,6,11,117,NA
242,"1991_2020","03",0,4.5,9,3.20000004768372,1.2,11.4666666666667,6.33333333333333,51.7266670624415,4,8.5,15,127.300003051758,NA
242,"1991_2020","04",1,6.5,11,16.6000003814697,2.7,13.6,8.15,59.2933335622152,5,10.5,16,115.900001525879,NA
242,"1991_2020","05",4,9.5,15,26,5.96666666666667,17.7333333333333,11.85,66.689999961853,8,14,20,149.5,NA
242,"1991_2020","06",8,13,18,15.6000003814697,9.46666666666667,22.5666666666667,16.0166666666667,41.7933332761129,11,18,25,105.900001525879,NA
242,"1991_2020","07",10,17,24,9.60000038146973,11.8333333333333,25.8333333333333,18.8333333333333,30.2333336830139,14,21,28,81.8000030517578,NA
242,"1991_2020","08",10,16.5,23,4.30000019073486,11.7666666666667,25.6333333333333,18.7,26.2533332665761,13,20,27,72.5,NA
242,"1991_2020","09",8,13.5,19,15.1999998092651,9.36666666666667,21.6,15.4833333333333,42.4433335940043,11,17,24,98.4000015258789,NA
242,"1991_2020","10",4,7.5,11,13.8999996185303,6.23333333333333,15.4666666666667,10.85,78.9199995676676,8,13.5,19,155.399993896484,NA
242,"1991_2020","11",0,4,8,24.3999996185303,2.23333333333333,10.2,6.21666666666667,77.7333340326945,5,8.5,13,171.100006103516,NA
242,"1991_2020","12",-4,0,4,14,-0.366666666666667,6.8,3.21666666666667,79.3499993642171,2,5,9,166.399993896484,NA
242,"1991_2020","annual",4,9,14,513.500004768372,4.86666666666667,15.3833333333333,10.125,682.080001282692,5.5,10.875,16.4166666666667,928.400011301041,33.8921739767797
250,"1991_2020","01",-4,0,4,8,-1.03333333333333,6.2,2.58333333333333,72.9933336257935,1,4.5,8,163.199996948242,NA
250,"1991_2020","02",-4,1,6,8.89999961853027,-0.733333333333333,7.9,3.58333333333333,49.633333492279,2,6,11,111.400001525879,NA
250,"1991_2020","03",0,5,10,2.90000009536743,1.5,11.7333333333333,6.61666666666667,48.1400001366933,4,9,15,119.900001525879,NA
250,"1991_2020","04",1,6.5,11,15.5,2.86666666666667,13.8333333333333,8.35,55.7266667048136,5,11,17,109.099998474121,NA
250,"1991_2020","05",4,9.5,15,24.5,6.16666666666667,17.9333333333333,12.05,63.3033336003621,8,14,20,141.600006103516,NA
250,"1991_2020","06",8,13.5,19,14.8999996185303,9.8,22.9666666666667,16.3833333333333,39.9900001207987,12,18.5,25,100.300003051758,NA
250,"1991_2020","07",11,17.5,24,8.80000019073486,12.1,26.2333333333333,19.1666666666667,27.7233334859212,14,21,28,75.4000015258789,NA
250,"1991_2020","08",11,17.5,24,4.09999990463257,11.9,26.0666666666667,18.9833333333333,25.4366667906443,13,20,27,70,NA
250,"1991_2020","09",8,13.5,19,13.8999996185303,9.5,21.9,15.7,40.4300001780192,11,17,24,94.3000030517578,NA
250,"1991_2020","10",4,8,12,13.3000001907349,6.3,15.8333333333333,11.0666666666667,75.6299995104472,8,13.5,19,147.899993896484,NA
250,"1991_2020","11",0,4.5,9,23.2000007629395,2.36666666666667,10.3,6.33333333333333,74.3866657892863,5,8.5,13,164.899993896484,NA
250,"1991_2020","12",-4,0,4,13.6000003814697,-0.333333333333333,7.06666666666667,3.36666666666667,76.3466658274333,2,5.5,10,160.899993896484,NA
250,"1991_2020","annual",4.41666666666667,9.375,14.3333333333333,486.300004482269,5.03333333333333,15.6638888888889,10.3486111111111,649.739999262492,5.75,11.0833333333333,16.6666666666667,887.500000476837,31.930434746365
252,"1991_2020","01",-4,0,4,7.90000009536743,-1.03333333333333,6.23333333333333,2.6,73.0733331839244,1,4.5,8,162.800003051758,NA
252,"1991_2020","02",-4,1,6,8.89999961853027,-0.666666666666667,8.1,3.71666666666667,49.7533331871033,2,6,11,112.699996948242,NA
252,"1991_2020","03",0,5,10,3.09999990463257,1.33333333333333,11.7333333333333,6.53333333333333,49.3266664981842,4,8.5,15,121.699996948242,NA
252,"1991_2020","04",1,6.5,11,15.5,2.86666666666667,13.8333333333333,8.35,55.6466667175293,5,11,17,108.400001525879,NA
252,"1991_2020","05",4,9.5,15,24.6000003814697,6.16666666666667,17.9666666666667,12.0666666666667,64.2133328755697,8,14,20,144.800003051758,NA
252,"1991_2020","06",8,13.5,19,15,9.8,23,16.4,40.8933334986369,12,18.5,25,103.300003051758,NA
252,"1991_2020","07",11,17.5,24,9.39999961853027,12.1,26.2,19.15,28.5633331298828,14,21,28,77.1999969482422,NA
252,"1991_2020","08",11,17.5,24,4.09999990463257,11.9,25.9333333333333,18.9166666666667,25.3399999936422,13,20,27,70.0999984741211,NA
252,"1991_2020","09",8,13.5,19,14.5,9.53333333333333,21.9,15.7166666666667,40.4799999872843,11,17.5,24,93.5999984741211,NA
252,"1991_2020","10",4,8,12,13.3000001907349,6.3,15.8333333333333,11.0666666666667,74.4066665967305,8,13.5,19,146,NA
252,"1991_2020","11",0,4.5,9,22.7999992370605,2.36666666666667,10.3,6.33333333333333,73.4399998982747,5,8.5,13,162.699996948242,NA
252,"1991_2020","12",-4,0,4,13.5,-0.2,7.06666666666667,3.43333333333333,76.3333330154419,2,5.5,10,160.899993896484,NA
252,"1991_2020","annual",4.33333333333333,9.375,14.4166666666667,490.899995326996,5.03888888888889,15.675,10.3569444444444,651.469998582204,5.75,11.0833333333333,16.6666666666667,889.499988079071,32.002346931786
255,"1991_2020","01",-3,1,5,7.09999990463257,-0.9,6.6,2.85,71.5699998060862,1,4.5,8,157.899993896484,NA
255,"1991_2020","02",-4,1,6,8.89999961853027,-0.633333333333333,8.46666666666667,3.91666666666667,49.2666670481364,2,6.5,12,110.699996948242,NA
255,"1991_2020","03",0,5,10,2.90000009536743,1.5,12.1333333333333,6.81666666666667,46.8933334509532,4,9,15,113.400001525879,NA
255,"1991_2020","04",1,6.5,12,15.6000003814697,2.86666666666667,14.2,8.53333333333333,55.5766667683919,5,11,17,106.099998474121,NA
255,"1991_2020","05",4,10,16,22.2999992370605,6.2,18.2666666666667,12.2333333333333,62.0433331807454,8,14.5,21,141,NA
255,"1991_2020","06",8,13.5,19,14.3999996185303,9.96666666666667,23.1666666666667,16.5666666666667,39.5033334732056,12,18.5,25,101.599998474121,NA
255,"1991_2020","07",11,17.5,24,9.60000038146973,12.1333333333333,26.2333333333333,19.1833333333333,27.996666653951,14,21,28,73.8000030517578,NA
255,"1991_2020","08",11,17.5,24,3.90000009536743,12.0666666666667,26,19.0333333333333,24.1833331743876,13,20,27,67.6999969482422,NA
255,"1991_2020","09",8,13.5,19,14.8000001907349,9.6,22.0666666666667,15.8333333333333,40.6300003369649,11,17.5,24,90.8000030517578,NA
255,"1991_2020","10",4,8,12,14.3999996185303,6.5,15.8666666666667,11.1833333333333,74.1566668192546,9,13.5,19,146.600006103516,NA
255,"1991_2020","11",0,4.5,9,22.1000003814697,2.6,10.5666666666667,6.58333333333333,72.9266665776571,5,8.5,13,160.199996948242,NA
255,"1991_2020","12",-4,0.5,5,12.5,-0.166666666666667,7.36666666666667,3.6,74.3199996948242,2,5.5,10,156.699996948242,NA
255,"1991_2020","annual",4.41666666666667,9.45833333333333,14.5,496.399997234344,5.14444444444444,15.9111111111111,10.5277777777778,639.066666984558,5.91666666666667,11.25,16.9166666666667,865.900003910065,31.1317997448499
259,"1991_2020","01",-4,0,4,8.10000038146973,-1.03333333333333,6.1,2.53333333333333,73.9999994277954,1,4.5,8,165.199996948242,NA
259,"1991_2020","02",-4,0.5,5,8.89999961853027,-0.766666666666667,7.66666666666667,3.45,49.6800004323324,2,6,11,112.300003051758,NA
259,"1991_2020","03",0,4.5,9,3,1.26666666666667,11.4333333333333,6.35,48.1266666730245,4,8.5,15,119.599998474121,NA
259,"1991_2020","04",1,6.5,11,15.5,2.83333333333333,13.5,8.16666666666667,55.6866668065389,5,10.5,16,108.900001525879,NA
259,"1991_2020","05",4,9.5,15,24.5,6.1,17.6666666666667,11.8833333333333,63.2866670608521,8,14,20,142.199996948242,NA
259,"1991_2020","06",8,13,18,15.1000003814697,9.66666666666667,22.7,16.1833333333333,40.8466664632161,12,18.5,25,102.699996948242,NA
259,"1991_2020","07",10,17,24,9,11.9,25.9,18.9,28.5333332379659,14,21,28,77.5,NA
259,"1991_2020","08",11,17,23,4,11.8666666666667,25.6333333333333,18.75,24.5333331267039,13,20,27,67.6999969482422,NA
259,"1991_2020","09",8,13.5,19,14.1999998092651,9.43333333333333,21.6,15.5166666666667,40.4433333396912,11,17,24,94.1999969482422,NA
259,"1991_2020","10",4,7.5,11,13.3000001907349,6.3,15.5666666666667,10.9333333333333,75.6233333905538,8,13.5,19,148.100006103516,NA
259,"1991_2020","11",0,4.5,8,23.2000007629395,2.36666666666667,10.2,6.28333333333333,74.3933333714803,5,8.5,13,165,NA
259,"1991_2020","12",-4,0,4,13.8000001907349,-0.333333333333333,6.8,3.23333333333333,77.2999998410543,2,5,9,162.899993896484,NA
259,"1991_2020","annual",4.25,9.16666666666667,14.0833333333333,488.20000743866,4.96666666666667,15.3972222222222,10.1819444444444,652.453333171209,5.66666666666667,10.875,16.4166666666667,892.599994659424,32.3285665049391
260,"1991_2020","01",-3,1,5,7.09999990463257,-0.9,6.6,2.85,71.5699998060862,1,4.5,8,157.899993896484,NA
260,"1991_2020","02",-4,1,6,8.89999961853027,-0.633333333333333,8.46666666666667,3.91666666666667,49.2666670481364,2,6.5,12,110.699996948242,NA
260,"1991_2020","03",0,5,10,2.90000009536743,1.5,12.1333333333333,6.81666666666667,46.8933334509532,4,9,15,113.400001525879,NA
260,"1991_2020","04",1,6.5,12,15.6000003814697,2.86666666666667,14.2,8.53333333333333,55.5766667683919,5,11,17,106.099998474121,NA
260,"1991_2020","05",4,10,16,22.2999992370605,6.2,18.2666666666667,12.2333333333333,62.0433331807454,8,14.5,21,141,NA
260,"1991_2020","06",8,13.5,19,14.3999996185303,9.96666666666667,23.1666666666667,16.5666666666667,39.5033334732056,12,18.5,25,101.599998474121,NA
260,"1991_2020","07",11,17.5,24,9.60000038146973,12.1333333333333,26.2333333333333,19.1833333333333,27.996666653951,14,21,28,73.8000030517578,NA
260,"1991_2020","08",11,17.5,24,3.90000009536743,12.0666666666667,26,19.0333333333333,24.1833331743876,13,20,27,67.6999969482422,NA
260,"1991_2020","09",8,13.5,19,14.8000001907349,9.6,22.0666666666667,15.8333333333333,40.6300003369649,11,17.5,24,90.8000030517578,NA
260,"1991_2020","10",4,8,12,14.3999996185303,6.5,15.8666666666667,11.1833333333333,74.1566668192546,9,13.5,19,146.600006103516,NA
260,"1991_2020","11",0,4.5,9,22.1000003814697,2.6,10.5666666666667,6.58333333333333,72.9266665776571,5,8.5,13,160.199996948242,NA
260,"1991_2020","12",-4,0.5,5,12.5,-0.166666666666667,7.36666666666667,3.6,74.3199996948242,2,5.5,10,156.699996948242,NA
260,"1991_2020","annual",4.41666666666667,9.45833333333333,14.5,496.399997234344,5.14444444444444,15.9111111111111,10.5277777777778,639.066666984558,5.91666666666667,11.25,16.9166666666667,865.900003910065,31.1317997448499
267,"1991_2020","01",-4,0,4,8.10000038146973,-1.03333333333333,6.1,2.53333333333333,73.9999994277954,1,4.5,8,165.199996948242,NA
267,"1991_2020","02",-4,0.5,5,8.89999961853027,-0.766666666666667,7.66666666666667,3.45,49.6800004323324,2,6,11,112.300003051758,NA
267,"1991_2020","03",0,4.5,9,3,1.26666666666667,11.4333333333333,6.35,48.1266666730245,4,8.5,15,119.599998474121,NA
267,"1991_2020","04",1,6.5,11,15.5,2.83333333333333,13.5,8.16666666666667,55.6866668065389,5,10.5,16,108.900001525879,NA
267,"1991_2020","05",4,9.5,15,24.5,6.1,17.6666666666667,11.8833333333333,63.2866670608521,8,14,20,142.199996948242,NA
267,"1991_2020","06",8,13,18,15.1000003814697,9.66666666666667,22.7,16.1833333333333,40.8466664632161,12,18.5,25,102.699996948242,NA
267,"1991_2020","07",10,17,24,9,11.9,25.9,18.9,28.5333332379659,14,21,28,77.5,NA
267,"1991_2020","08",11,17,23,4,11.8666666666667,25.6333333333333,18.75,24.5333331267039,13,20,27,67.6999969482422,NA
267,"1991_2020","09",8,13.5,19,14.1999998092651,9.43333333333333,21.6,15.5166666666667,40.4433333396912,11,17,24,94.1999969482422,NA
267,"1991_2020","10",4,7.5,11,13.3000001907349,6.3,15.5666666666667,10.9333333333333,75.6233333905538,8,13.5,19,148.100006103516,NA
267,"1991_2020","11",0,4.5,8,23.2000007629395,2.36666666666667,10.2,6.28333333333333,74.3933333714803,5,8.5,13,165,NA
267,"1991_2020","12",-4,0,4,13.8000001907349,-0.333333333333333,6.8,3.23333333333333,77.2999998410543,2,5,9,162.899993896484,NA
267,"1991_2020","annual",4.25,9.16666666666667,14.0833333333333,488.20000743866,4.96666666666667,15.3972222222222,10.1819444444444,652.453333171209,5.66666666666667,10.875,16.4166666666667,892.599994659424,32.3285665049391
277,"1991_2020","01",-3,0.5,4,7.09999990463257,-0.833333333333333,6.4,2.78333333333333,72.7833336989085,1,4.5,8,160,NA
277,"1991_2020","02",-4,1,6,8.89999961853027,-0.633333333333333,8.26666666666667,3.81666666666667,49.393333085378,2,6,11,110.699996948242,NA
277,"1991_2020","03",0,5,10,3,1.5,11.7666666666667,6.63333333333333,48.0799997965495,4,9,15,116.5,NA
277,"1991_2020","04",1,6.5,12,15.6000003814697,2.86666666666667,14.0333333333333,8.45,55.5533334732056,5,11,17,105.300003051758,NA
277,"1991_2020","05",4,9.5,15,22.2000007629395,6.16666666666667,17.9666666666667,12.0666666666667,63.0466665903727,8,14,20,143.699996948242,NA
277,"1991_2020","06",8,13.5,19,14.3999996185303,9.8,23,16.4,39.5999999364217,12,18.5,25,102.5,NA
277,"1991_2020","07",11,17.5,24,9.39999961853027,12.1,26.1,19.1,28.0800002415975,14,21,28,73.3000030517578,NA
277,"1991_2020","08",11,17,23,3.79999995231628,12.0333333333333,25.7,18.8666666666667,24.0833332618078,13,20,27,67.5999984741211,NA
277,"1991_2020","09",8,13.5,19,15,9.6,21.8,15.7,40.6866667429606,11,17.5,24,89.9000015258789,NA
277,"1991_2020","10",4,8,12,14.6999998092651,6.5,15.8333333333333,11.1666666666667,74.0633330980937,9,13.5,19,146.699996948242,NA
277,"1991_2020","11",0,4.5,9,22.2000007629395,2.63333333333333,10.3333333333333,6.48333333333333,74.1800003051758,5,8.5,13,162.600006103516,NA
277,"1991_2020","12",-4,0.5,5,12.3999996185303,-0.166666666666667,7.16666666666667,3.5,75.2266670544942,2,5.5,10,158.600006103516,NA
277,"1991_2020","annual",4.41666666666667,9.45833333333333,14.5,505.900006055832,5.13055555555556,15.6972222222222,10.4138888888889,644.776667284965,5.91666666666667,11.0416666666667,16.6666666666667,872.500009536743,31.58519529495
280,"1991_2020","01",-3,0.5,4,7.30000019073486,-0.833333333333333,6.33333333333333,2.75,69.0700004895528,1,4.5,8,154.600006103516,NA
280,"1991_2020","02",-4,1,6,8.5,-0.533333333333333,8.1,3.78333333333333,47.0266664187113,2,6,11,106,NA
