"Estadillo","CoorX","CoorY","YearNFI2","YearNFI3","YearNFI4","CanopyNFI2","CanopyNFI3","CanopyNFI4","NtreesNFI2","NtreesNFI3","NtreesNFI4","HoNFI2","HoNFI3","HoNFI4","HmNFI2","HmNFI3","HmNFI4","DgNFI2","DgNFI3","DgNFI4","DmNFI2","DmNFI3","DmNFI4","DeadTreesNFI2","DeadTreesNFI3","DeadTreesNFI4","CompositionNFI2","CompositionNFI3","CompositionNFI4","StructureNFI2","StructureNFI3","StructureNFI4","ShannonNFI2","ShannonNFI3","ShannonNFI4","SlendernessNFI2","SlendernessNFI3","SlendernessNFI4","SDIR_NFI2","SDIR_NFI3","SDIR_NFI4","HartNFI2","HartNFI3","HartNFI4"
453,366901,4720793,91,"06/17/03 00:00:00","2019-06-27T22:00:00Z",70,80,70,32,33,27,11.7219091671063,14.561032953946,18.8101070733674,10.375,12.7727272727273,17.7518520002012,0.188475918554599,0.23909238103015,0.294933419981904,0.18325,0.234030303030303,0.29037037037037,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0.383661172274819,0.311128977326059,0,56.6166439290587,54.577236825068,61.1352045925296,0.637924437395424,0.633780089074606,0.549719562489813,28.0662258201118,27.2842682827149,27.2386612723042
454,370877,4720814,91,"2005-12-03 00:00","2019-03-27T23:00:00Z",50,60,60,12,12,13,8.22676045526484,8.01455386447565,7.89183132800703,7.91666666666667,7.83333333333333,7.53076927478497,0.276199316617547,0.290486481326297,0.301030058555364,0.268125,0.282708333333333,0.290807692307692,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,29.5260295260295,27.7081798084009,25.8960456479843,0.409381577225582,0.417808953941125,0.342871275630184,72.5819471016876,76.7946224427361,88.5893563924465
458,362936,4719770,91,"04/21/03 00:00:00","2019-04-25T22:00:00Z",80,90,90,2,9,24,5.5,7,7.48985907191147,5.75,5.83333333333333,7.15833336114883,0.0830060238777885,0.0878157793970486,0.10307880278376,0.083,0.0874444444444444,0.1011875,0,0,3,"Pure","Pure","Pure","Even-aged","Even-aged","Even-aged",0,0,0,69.2771084337349,66.7090216010165,70.7432574295129,0.050357034865008,0.248056640265466,0.588157799453408,117.959568664851,43.6901955402705,30.1570125778726
461,371894,4719803,91,"03/24/03 00:00:00","2019-03-27T23:00:00Z",40,60,65,11,12,18,8,9.44381833421258,12.4091391868929,7.45454545454545,9.70833333333333,12.2888889312744,0.16434587972267,0.25160219924847,0.2816782295457,0.162227272727273,0.251083333333333,0.277694444444444,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0.360668471879643,45.9512468478565,38.6657816130103,44.2532761354285,0.19333694343768,0.16109694017972,0.271093181091941,61.3037235343583,80.0700084139169,50.5554717562903
465,353868,4718832,91,"06/13/03 00:00:00","2019-04-08T22:00:00Z",80,70,75,37,26,28,10.6366197723676,13.3633802276324,15.38585299818,9.62162162162162,12.8846153846154,14.1750000204359,0.194511324619944,0.236971639004138,0.270784689770832,0.189554054054054,0.233423076923077,0.262803571428571,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.806676342875208,0.626323213452738,0.692221932740144,50.7592500178228,55.1985500082386,53.9376232346544,0.799910356151703,0.487078312133451,0.628819926197676,26.5852013429829,31.9731050907733,26.234762379722
472,354883,4717798,91,"06/16/03 00:00:00","2019-06-12T22:00:00Z",80,80,80,26,26,31,8.9469483523027,11.4244131815784,14.5189984481781,7.26923076923077,9.51923076923077,11.8903226237143,0.179456604996648,0.224673309838632,0.252084023370601,0.174269230769231,0.218961538461538,0.237129032258065,0,2,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.776329118395798,1.16204326677951,0.834111310224025,41.7126462149636,43.4744422975584,50.1428378907827,0.41735498911925,0.413007076275826,0.734797185144841,42.0609754350054,37.1763490295413,20.5324766425876
475,354882,4716797,91,"06/13/03 00:00:00","2019-04-14T22:00:00Z",80,70,75,27,24,22,12.0097025763171,14.3856088388936,15.8696826877232,11.0740740740741,14,15.504545471885,0.222220069434017,0.271492000342551,0.33635769650775,0.217074074074074,0.265645833333333,0.327045454545455,0,0,0,"Mixed","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0.246865310813258,0.0680426866533024,0.150881147948234,51.0151851219928,52.7017488824406,47.4079222211911,0.437052473094692,0.369413002212143,0.37079965111312,34.3578207284256,35.9288793034244,38.1032544907227
478,370892,4716793,91,"05/23/03 00:00:00","2019-03-28T23:00:00Z",80,70,70,28,20,18,9.57073553026306,11.9372457759856,13.7643505122476,8.66071428571429,10.78,12.7499998940362,0.16729392974215,0.20940666178515,0.227530797671192,0.159660714285714,0.19565,0.224805555555556,0,0,0,"Mixed","Mixed","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0.18974407983486,0.266384330079622,0,54.2444916675987,55.0983899821109,56.7156797461142,0.460414203421063,0.308781594784661,0.276756948524958,31.1942775365388,36.4578607334396,38.6640704479822
479,371880,4716791,91,"05/23/03 00:00:00","2019-03-31T22:00:00Z",80,70,70,34,22,21,9.54507034144863,11.8342724986811,13.8755867393218,9.17647058823529,11,13.5190476462955,0.160990340411723,0.213729916653536,0.26166561267607,0.158397058823529,0.210727272727273,0.256452380952381,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0.111587230002403,0.223718045926249,0.515987896741837,57.9333395227927,52.2001725625539,52.71562539638,0.57121980223309,0.358943118751272,0.336480318684083,29.508528188258,37.60693771284,38.9033642508476
486,371893,4714777,91,"05/29/03 00:00:00","2019-04-24T22:00:00Z",80,70,70,42,34,37,11.4951487118415,14.9341157578955,18.5290227408162,10.952380952381,13.8823529411765,17.5216216783266,0.208445236613041,0.275175759341937,0.342278681699497,0.204428571428571,0.272191176470588,0.335905405405405,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.94983094327576,0.429323235838632,0.510089748381348,53.5755881667831,51.0022151385812,52.162368918058,0.804047540617952,0.653164448724043,0.789188130672156,26.5648335125215,29.5130144780416,25.5513779294196
490,361938,4713829,91,"2004-10-03 00:00","2019-04-25T22:00:00Z",70,75,75,6,16,26,8.63661977236758,10.4629109648,11.0059781902832,7.75,9.4375,10.5923076776358,0.145169297718216,0.159435184714667,0.167756176087155,0.142416666666667,0.15371875,0.158692307692308,0,0,0,"Pure","Pure","Pure","Even-aged","Uneven-aged","Uneven-aged",0,0,0,54.4177881802224,61.3945923968286,66.7474550699298,0.138947507964926,0.438672730797189,0.83515466169813,70.8232421308965,35.4724695500951,25.4585043308933
495,357928,4712810,91,"05/27/03 00:00:00","2019-06-24T22:00:00Z",90,90,85,27,22,23,10.2780908328937,10.9951487118415,13.6874691761771,9.66666666666667,10.8181818181818,12.9043478343798,0.214723142157006,0.273851797179025,0.322213860252985,0.208314814814815,0.270840909090909,0.318108695652174,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",1.32376945475957,1.00525282919357,1.0324132205457,46.4041248110943,39.9429386590585,40.5658443505412,0.526964040345588,0.362090843111405,0.451020372220608,35.1651704705761,50.5755989477616,41.3860561280023
499,365895,4711778,91,"2006-05-03 00:00","2019-03-14T23:00:00Z",70,80,80,4,33,22,2.3,9.61893588980181,11.1337091325392,3.4,8.57575757575758,10.2272727055983,0.104263788057024,0.165607513370766,0.216003156542592,0.103625,0.162515151515152,0.212545454545455,0,0,0,"Pure","Mixed","Mixed","Even-aged","Uneven-aged","Uneven-aged",0,0.495485089202856,0.614260261417379,32.810615199035,52.7689725899683,48.1180495130802,0.106445347132018,0.552387087889471,0.356270446929166,199.456763524926,30.9921050808194,40.6428783077337
504,347892,4709783,91,"2006-03-03 00:00","2019-03-06T23:00:00Z",70,80,80,22,39,33,7.3408450569081,12.5,15.0926446182696,6.88636363636364,11.5512820512821,14.2333333853519,0.167213662991124,0.230085393846586,0.281575249644072,0.165863636363636,0.228525641025641,0.279787878787879,0,1,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,41.5182241710058,50.54698457223,50.8718728167025,0.430926469530078,0.64574475995654,0.605616333093384,49.9944814458153,30.9862933160884,31.1623037322057
508,368879,4708799,91,"03/18/03 00:00:00","2019-06-05T22:00:00Z",80,80,90,3,11,30,5.1591549430919,8.36338022763242,12.7356496226697,5.33333333333333,7.45454545454545,10.4166667143504,0.114470520222457,0.153407212109707,0.208496502768432,0.113666666666667,0.146454545454545,0.19085,0,0,0,"Mixed","Mixed","Mixed","Even-aged","Uneven-aged","Uneven-aged",0.686961576597323,0.837897227781477,0.52910348770695,46.9208211143695,50.9000620732464,54.580386242339,0.08408540620698,0.285778479045466,0.680362164922681,118.56077595613,45.7497027943873,21.1927550265359
514,368910,4707768,91,"03/17/03 00:00:00","2019-06-20T22:00:00Z",80,85,80,10,35,30,5.8408450569081,8.02253517072431,13.7141472391193,5.1,7.74285714285714,12.506666692098,0.116612284944597,0.160694208269709,0.212757726064178,0.11555,0.159257142857143,0.207933333333333,0,0,0,"Pure","Pure","Pure","Even-aged","Even-aged","Uneven-aged",0,0,0.449322955183159,44.1367373431415,48.6185862935056,60.147483289987,0.270644319383166,0.56600279703748,0.547835352876325,59.3719461171359,38.6623621851938,27.249372827124
527,381904,4719769,91,"03/14/03 00:00:00","2019-05-23T22:00:00Z",85,80,75,36,34,29,6.54507034144863,10.7780908328937,12.7751801930653,6.58333333333333,9.83823529411765,12.0827586733062,0.157758121819449,0.213696647968425,0.25140352574819,0.155611111111111,0.210338235294118,0.246568965517241,0,0,0,"Pure","Pure","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0,0.493115861080583,0.658882734016675,42.3063191717244,46.7734041809411,49.0035663975776,0.717807103160692,0.583620686636601,0.451992345184754,39.2587169383426,33.6052667535821,35.6624949642358
528,375897,4717807,91,"2004-11-03 00:00","2019-04-23T22:00:00Z",20,60,60,1,5,5,12.5,13.7,16.9799997329712,12.5,13.7,16.9799997329712,0.433,0.582684176891736,0.7186904062251,0.433,0.5783,0.7104,0,0,0,"Pure","Pure","Pure","Even-aged","Uneven-aged","Uneven-aged",0,0,0,28.8683602771363,23.6901262320595,23.9020266511419,0.0113787451236659,0.091679967366437,0.128381858984103,367.104978258984,149.750508450162,120.823457245078
530,375915,4716812,91,"2004-01-03 00:00","2019-05-19T22:00:00Z",80,90,85,14,41,38,6.81830988618379,11.0092958178941,13.8877933859286,6.28571428571429,9.47804878048781,13.1026316191021,0.132410684182638,0.176725897035287,0.235807054825048,0.131678571428571,0.171890243902439,0.229855263157895,0,0,0,"Pure","Pure","Pure","Even-aged","Uneven-aged","Uneven-aged",0,0.266777649007951,0.651339780924068,47.7352861404936,55.1401206101454,57.0038355402002,0.272604293748886,0.968076853695108,0.776546343930306,56.1169776822782,22.8469371952166,22.7719711439015
532,376914,4715806,91,"2004-01-03 00:00","2019-04-24T22:00:00Z",45,40,45,9,11,15,6.39702672269553,8.84397507499823,10.8096173757052,5.94444444444444,8.04545454545454,9.74666649500529,0.179975847144987,0.217725379570437,0.288109556708323,0.167277777777778,0.198590909090909,0.257766666666667,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.742283778524989,0.684709422703346,0.96981605929835,35.5363666555961,40.512703135729,37.8119739881235,0.178059682352283,0.258579988171945,0.244005317588146,70.9775663711725,49.9967661915657,53.0025746305724
534,375886,4714758,91,"2004-10-03 00:00","2019-04-02T22:00:00Z",75,90,80,32,48,30,6.97746482927569,10.4805948473658,12.4463224045022,6.234375,9.54166666666667,11.9700000445048,0.15106921013231,0.195163953510888,0.253466072680349,0.14959375,0.190979166666667,0.250733333333333,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0.544851426920301,0,41.6753707959056,49.9618195701974,47.739962953356,0.422228126439124,0.815948624290666,0.476747348577005,44.4534305918061,25.1551039235268,35.5261618566396
536,381923,4714793,91,"2005-08-03 00:00","2019-05-09T22:00:00Z",75,80,80,30,25,26,10.0804381065802,12.8536776513153,16.5807648489241,9.46666666666667,11.86,16.3538462198698,0.199691741608577,0.262850908311156,0.320080653898357,0.196916666666667,0.25932,0.315326923076923,0,1,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0.0847340479336179,0.155135049107426,0.160175019058939,48.0744815911976,45.7349992287521,51.8631459067651,0.601902526131689,0.440990751360634,0.580948328535345,35.2514580929067,40.6505646246857,32.1809005130185
537,382949,4714815,91,"2005-08-03 00:00","2019-05-22T22:00:00Z",90,80,85,37,39,46,11.300626003618,12.3633802276324,16.6228794517215,10.6621621621622,12.3974358974359,15.7173913043478,0.174235453462386,0.226622158148983,0.262291998336404,0.172527027027027,0.224871794871795,0.26020652173913,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,61.799953003838,55.1311288483466,60.4035256276369,0.544362484196595,0.606509461383152,0.695390922989091,27.1052415128332,28.9842420950244,22.6382078847743
539,375907,4713789,91,"2004-11-03 00:00","2019-04-02T22:00:00Z",70,80,80,17,30,34,7.38591539835673,9.86338022763242,12.2517371611847,6.76470588235294,9.33333333333333,11.2529411315918,0.153700912776194,0.212002201246434,0.241636789904381,0.148823529411765,0.2042,0.227176470588235,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.690185676018804,1.02122506479388,0.934106460990768,45.4545454545455,45.7068233757754,49.5339200510255,0.37353085431401,0.601353016852653,0.738336062377549,48.7247765453374,33.7174106236315,25.1571925037536
542,380917,4713787,91,"04/30/03 00:00:00","2019-04-28T22:00:00Z",65,70,70,27,24,21,8.93411575789548,11.0707355302631,12.9898932052548,8.31481481481481,10.5208333333333,11.9190476962498,0.19008085511561,0.249529139914894,0.319673401041334,0.1865,0.246333333333333,0.313738095238095,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.516910036760594,0.552664834240115,0.5503305829152,44.5834574520902,42.7097428958051,37.9904381302643,0.468639328657927,0.352030135577353,0.351816038347249,39.3668656026492,46.1689437134467,47.7162333985707
549,383915,4712820,91,"03/25/03 00:00:00","2019-04-28T22:00:00Z",85,80,80,39,40,31,10.6414710605261,14.808406911947,15.1054150823347,9.80769230769231,13.5375,13.051613046277,0.196992938829588,0.252853873314213,0.288005222286882,0.193589743589744,0.2464375,0.281564516129032,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.677904940439938,0.811632489015376,0.8807962040829,50.6622516556291,54.9327922901344,46.3538986577975,0.651152062021109,0.673045012731697,0.572289725609154,29.5731594922714,24.9253048133181,29.3671743493975
553,376886,4710778,91,"04/23/03 00:00:00","2019-04-15T22:00:00Z",80,75,75,26,26,26,8.91471060526129,13.6976527263136,16.3873050958795,7.32692307692308,12.6730769230769,15.8346152672401,0.184809647392204,0.263542691038852,0.3264996760512,0.177134615384615,0.254384615384615,0.316038461538462,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",1.12542498046391,1.13210006802594,0.99018515129524,41.3635870155249,49.8185666767463,50.1034437079521,0.524462590599688,0.61721217246909,0.631419354842379,38.8238542844754,29.8723813711525,30.4987082526298
555,376889,4709803,91,"05/22/03 00:00:00","2019-04-15T22:00:00Z",50,80,70,1,3,13,3,6.83333333333333,9.76782469969978,3,6.83333333333333,8.64846152525682,0.0775,0.188144005130822,0.197646002508759,0.0775,0.186666666666667,0.184730769230769,0,0,0,"Pure","Mixed","Mixed","Even-aged","Even-aged","Uneven-aged",0,0.636514168294813,0.520023449600423,38.7096774193548,36.6071428571429,46.8165729037429,0.0179903402047585,0.0583280350240417,0.333469432558087,305.836706665439,155.038944528392,37.8251659173998
557,375873,4708781,91,"05/22/03 00:00:00","2019-05-05T22:00:00Z",75,80,75,17,31,30,7.5,11.2073553026306,12.7599060634625,6.94117647058824,10.1290322580645,11.9733333269755,0.152773188285195,0.196983276676784,0.238202329963416,0.151411764705882,0.1935,0.235433333333333,0,0,0,"Pure","Pure","Pure","Even-aged","Uneven-aged","Uneven-aged",0,0,0,45.8430458430458,52.3464199383179,50.8565764985509,0.253489012561469,0.582978635827109,0.52385116217103,59.3404891287906,32.1102895974876,34.6530814618145
576,345836,4697773,91,"05/14/03 00:00:00","2019-03-06T23:00:00Z",90,70,85,7,35,30,4.79577471545948,10.7652582384865,12.6639436961564,4.64285714285714,9.65714285714286,12.4799999713898,0.130200120693383,0.181129393370753,0.250707199737064,0.129,0.177542857142857,0.247533333333333,0,0,0,"Pure","Pure","Pure","Even-aged","Uneven-aged","Uneven-aged",0,0,0,35.9911406423034,54.3933054393305,50.4174520794092,0.184580711268746,0.818724456476092,0.587030385680289,95.6572364895539,26.3716259892856,34.3657814183714
578,346837,4696847,91,"2005-08-03 00:00","2019-05-26T22:00:00Z",40,50,48,3,14,19,3.6591549430919,7.48716740559278,11.1405007991932,4,7.60714285714286,10.9105262756348,0.107944816148499,0.21353872181477,0.271651334192234,0.103833333333333,0.210785714285714,0.266105263157895,0,0,1,"Pure","Pure","Pure","Even-aged","Uneven-aged","Uneven-aged",0,0,0.332594214311893,38.5232744783307,36.0894611995934,41.0007909883427,0.0768489455878603,0.300603199421653,0.353416749900939,167.162479546173,71.4142341421322,52.9774250017875
581,347913,4706774,91,"05/19/03 00:00:00","2019-04-22T22:00:00Z",70,70,70,16,38,38,7.43239448782706,10.1414710605261,12.6670111884056,6.40625,9.47368421052632,11.600000030116,0.151751492991008,0.211926594789204,0.278530518974133,0.15103125,0.207210526315789,0.272447368421053,0,0,1,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.658109987543114,0.547412537257418,1.01298437222147,42.416718394372,45.7200914401829,42.5770309228638,0.24811096006794,0.717172066091039,0.665271762414737,56.6415730105202,31.1327520360882,33.0413649646321
599,347828,4694857,91,"05/27/03 00:00:00","2019-05-27T22:00:00Z",70,80,80,11,30,35,5.51283259440722,11.5561816657874,12.3590147612253,5.13636363636364,10.85,11.8857143129621,0.160833341183859,0.231933575260964,0.272353604188169,0.155636363636364,0.228233333333333,0.267514285714286,0,0,0,"Mixed","Mixed","Mixed","Uneven-aged","Uneven-aged","Uneven-aged",0.145165078194685,0.942413763533671,1.10323345854726,33.0023364485981,47.5390682050533,44.4302040963019,0.194013952861029,0.534285267838837,0.603802726591542,90.7816363309689,35.5062451078761,34.9482025762471
602,347874,4692812,91,"04/15/03 00:00:00","2019-05-29T22:00:00Z",60,70,70,9,24,27,5.63661977236758,9.34923312157981,11.8560248691842,4.88888888888889,8.31666666666667,10.6851851145426,0.143106991831675,0.224532175682388,0.268752743310719,0.140555555555556,0.220604166666667,0.264259259259259,0,0,3,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0.357627259246796,0,34.7826086956522,37.6994994805931,40.4344776583954,0.241669744526283,0.467409838144528,0.492044650404604,76.7329820711064,47.1429869004103,43.1109000101058
623,383887,4701819,91,"2005-05-03 00:00","2019-03-14T23:00:00Z",50,45,45,22,10,7,9.60105160931632,11.7837496753148,14.142857006618,9.68181818181818,12.1,14.142857006618,0.305785575496651,0.366811804608303,0.49709542056114,0.301136363636364,0.3625,0.494714285714286,0,0,0,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,32.1509433962264,33.3793103448276,28.5879292654709,0.40911044484815,0.226823803703866,0.0994644416156666,60.2939845804812,76.3490897008969,122.599237557912
627,383918,4700770,91,"2005-06-03 00:00","2019-03-14T23:00:00Z",70,70,90,54,23,16,12.0561816657874,14.4712990294717,16.6489056765837,10.8611111111111,13.695652173913,16.0875002145767,0.230742862334934,0.311405230192597,0.425832787018567,0.225592592592593,0.306782608695652,0.4183125,0,0,1,"Pure","Pure","Pure","Uneven-aged","Uneven-aged","Uneven-aged",0,0,0,48.1448038088984,44.6428571428571,38.4580910553156,0.996106575842595,0.416620672098885,0.323911211189061,24.5478629071613,40.2237027269531,50.9719944751004
