"ID","Estadillo","Especie","CD","CoorX","CoorY","N_IFN2","AB_IFN2","VCC_IFN2","N_IFN3","AB_IFN3","VCC_IFN3","N_IFN4","AB_IFN4","VCC_IFN4","EspecieN"
"409",255,25,30,369882,4733786,0,0,0,0,0,0,127.324062019551,9.14478611111111,66.5504556665631,"P. nigra"
"410",255,25,35,369882,4733786,0,0,0,14.1471,1.24323,7.44383,56.5884720086892,5.01119722222222,39.0334311944388,"P. nigra"
"411",255,25,40,369882,4733786,0,0,0,0,0,0,14.1471180021723,1.80454444444444,14.0515345819635,"P. nigra"
"412",255,26,15,369882,4733786,159.15,3.2670287,12.7895239,0,0,0,0,0,0,"P. pinaster"
"413",255,26,20,369882,4733786,445.63,14.672719,63.8504904,31.831,1.11831,5.34223,0,0,0,"P. pinaster"
"414",255,26,25,369882,4733786,169.76,7.786878,35.1988493,99.0298,5.00381,27.4258,28.2942360043446,1.54361111111111,9.93298255148426,"P. pinaster"
"415",255,26,30,369882,4733786,42.44,2.9580896,14.658663,155.618,10.6766,60.0185,0,0,0,"P. pinaster"
"416",255,26,35,369882,4733786,0,0,0,28.2942,3.01352,18.9565,113.176944017378,10.5657388888889,72.2330490786197,"P. pinaster"
"417",255,26,40,369882,4733786,0,0,0,14.1471,1.68567,10.1553,28.2942360043446,3.47442222222222,24.5304228334022,"P. pinaster"
"418",255,26,45,369882,4733786,0,0,0,0,0,0,15.2788874423461,2.428902,17.6202375459922,"P. pinaster"
"419",259,21,10,353892,4732804,381.97,3.4289753,9.482544,254.648,2.63902,10.691,0,0,0,"P. sylvestris"
"420",259,21,15,353892,4732804,413.8,6.8686396,25.3729357,286.479,5.75459,30.3825,0,0,0,"P. sylvestris"
"421",259,21,20,353892,4732804,159.15,4.312989,15.8900097,318.31,10.5563,57.7773,0,0,0,"P. sylvestris"
"422",259,21,25,353892,4732804,0,0,0,99.0298,4.51412,24.1738,155.618298023895,7.60181111111111,50.2046980011097,"P. sylvestris"
"423",259,21,30,353892,4732804,0,0,0,0,0,0,113.176944017378,7.86408888888889,50.4000612540083,"P. sylvestris"
"424",259,21,35,353892,4732804,0,0,0,0,0,0,14.1471180021723,1.177225,8.06942364507801,"P. sylvestris"
"425",259,25,10,353892,4732804,509.29,4.4314736,10.2137657,254.648,2.26483,9.9116,0,0,0,"P. nigra"
"426",259,25,15,353892,4732804,222.81,3.8120964,14.2223295,286.479,4.70506,22.6791,0,0,0,"P. nigra"
"427",259,25,20,353892,4732804,127.32,3.2054453,12.8328395,190.986,6.58802,36.3081,0,0,0,"P. nigra"
"428",259,25,25,353892,4732804,14.14,0.6507054,2.934846,70.7356,3.2277,18.397,56.5884720086892,2.82611666666667,18.28611476836,"P. nigra"
"429",259,25,30,353892,4732804,0,0,0,0,0,0,99.029826015206,6.73861666666667,46.4854981898363,"P. nigra"
"430",259,25,35,353892,4732804,0,0,0,14.1471,1.2321,7.6083,28.2942360043446,2.48463611111111,18.6560626345317,"P. nigra"
"431",260,21,10,369881,4732783,127.32,1.0302166,2.4272283,127.324,1.5376,4.28839,0,0,0,"P. sylvestris"
"432",260,21,15,369881,4732783,159.15,3.1969496,14.3804754,31.831,0.743906,3.64936,31.8310155048877,0.4624,1.38676219853263,"P. sylvestris"
"433",260,21,20,369881,4732783,254.64,7.7812534,36.3174266,159.155,4.92986,25.7519,31.8310155048877,1.050625,6.71235424109986,"P. sylvestris"
"434",260,21,25,369881,4732783,56.58,2.559587,11.5479725,141.471,6.89894,36.5206,84.8827080130337,4.236275,28.5881941489257,"P. sylvestris"
"435",260,21,30,369881,4732783,14.14,1.1377682,5.2899127,42.4414,2.94978,16.1069,70.7355900108615,4.57106388888889,30.5790410422955,"P. sylvestris"
"436",260,21,35,369881,4732783,0,0,0,0,0,0,14.1471180021723,1.28444444444444,8.70266392511199,"P. sylvestris"
"437",260,21,40,369881,4732783,0,0,0,14.1471,1.70303,9.74672,14.1471180021723,1.63413611111111,10.7622694643322,"P. sylvestris"
"438",260,25,15,369881,4732783,31.83,0.5929001,2.8432817,127.324,1.87329,7.5277,63.6620310097753,1.2898,7.28166331256654,"P. nigra"
"439",260,25,20,369881,4732783,0,0,0,31.831,1.11831,6.17513,63.6620310097753,1.83910625,11.9197587110236,"P. nigra"
"440",260,25,25,369881,4732783,0,0,0,0,0,0,28.2942360043446,1.46153611111111,10.8446137606446,"P. nigra"
"441",260,25,30,369881,4732783,0,0,0,0,0,0,14.1471180021723,0.944136111111111,6.52512846841499,"P. nigra"
"442",260,26,15,369881,4732783,31.83,0.5775989,2.5472375,0,0,0,0,0,0,"P. pinaster"
"443",260,26,20,369881,4732783,31.83,0.9751554,4.2931392,0,0,0,0,0,0,"P. pinaster"
"444",260,26,25,369881,4732783,70.73,3.3576645,15.645494,14.1471,0.708403,3.11376,14.1471180021723,0.8281,4.85346442216943,"P. pinaster"
"445",260,26,30,369881,4732783,42.44,2.9990013,14.5330518,42.4414,3.19874,18.7108,0,0,0,"P. pinaster"
"446",260,26,35,369881,4732783,0,0,0,28.2942,2.68784,15.7138,28.2942360043446,2.72013888888889,17.9523735765625,"P. pinaster"
"447",260,26,40,369881,4732783,0,0,0,14.1471,1.62563,10.0807,14.1471180021723,1.7956,11.4450396356763,"P. pinaster"
"448",260,26,45,369881,4732783,0,0,0,5.09296,0.751689,4.78886,15.2788874423461,2.47496,17.3575121569429,"P. pinaster"
"449",260,26,50,369881,4732783,0,0,0,0,0,0,10.1859249615641,2.001458,14.5829520852146,"P. pinaster"
"450",267,21,10,354892,4730794,254.64,2.1440215,7.3601166,0,0,0,0,0,0,"P. sylvestris"
"451",267,21,15,354892,4730794,381.97,6.8628017,29.9489698,31.831,0.600625,3.48098,0,0,0,"P. sylvestris"
"452",267,21,20,354892,4730794,413.8,12.863932,54.5481926,127.324,4.20134,24.8116,63.6620310097753,2.2473125,15.2920119049693,"P. sylvestris"
"453",267,21,25,354892,4730794,42.44,1.7025221,7.4623302,169.765,8.70634,47.0047,56.5884720086892,2.881775,20.2810777411791,"P. sylvestris"
"454",267,21,30,354892,4730794,0,0,0,84.8827,5.80009,32.379,169.765416026067,11.8430972222222,79.6331337348253,"P. sylvestris"
"455",267,21,35,354892,4730794,0,0,0,0,0,0,99.029826015206,9.44944722222222,64.1116486101197,"P. sylvestris"
"456",267,25,10,354892,4730794,127.32,1.311017,4.9918265,0,0,0,0,0,0,"P. nigra"
"457",267,25,15,354892,4730794,0,0,0,31.831,0.5625,3.36891,0,0,0,"P. nigra"
"458",267,25,20,354892,4730794,0,0,0,0,0,0,31.8310155048877,0.98505625,7.74755362659983,"P. nigra"
"459",267,25,25,354892,4730794,0,0,0,0,0,0,28.2942360043446,1.22227777777778,8.4248155127787,"P. nigra"
"460",267,26,15,354892,4730794,31.83,0.4830226,1.6591017,0,0,0,0,0,0,"P. pinaster"
"461",277,21,10,370905,4729765,381.97,2.4643178,5.0284449,127.324,0.64,1.36763,0,0,0,"P. sylvestris"
"462",277,21,15,370905,4729765,190.98,2.6893279,6.9427644,286.479,5.39648,23.938,31.8310155048877,0.58140625,3.79377999685897,"P. sylvestris"
"463",277,21,20,370905,4729765,0,0,0,254.648,7.85648,36.5596,63.6620310097753,2.13730625,13.3551570665442,"P. sylvestris"
"464",277,21,25,370905,4729765,0,0,0,84.8827,3.81007,18.2806,99.029826015206,5.12133055555556,30.7162357523198,"P. sylvestris"
"465",277,21,30,370905,4729765,0,0,0,0,0,0,70.7355900108615,4.69216666666667,27.8955853365646,"P. sylvestris"
"466",277,25,10,370905,4729765,509.29,3.6363225,7.8152871,127.324,0.664225,1.54293,0,0,0,"P. nigra"
"467",277,25,15,370905,4729765,63.66,0.8454472,1.9946927,350.141,6.452,27.9802,0,0,0,"P. nigra"
"468",277,25,20,370905,4729765,0,0,0,127.324,3.37783,15.558,127.324062019551,4.41369375,28.8139758881116,"P. nigra"
"469",277,25,25,370905,4729765,0,0,0,0,0,0,70.7355900108615,3.24489444444444,20.547162450409,"P. nigra"
"470",277,43,10,370905,4729765,0,0,0,127.324,0.6724,1.35111,127.324062019551,0.855625,1.93787892100002,"Q. pyrenaica"
"471",277,43,15,370905,4729765,0,0,0,63.662,0.861481,2.46845,31.8310155048877,0.41280625,1.89639130826715,"Q. pyrenaica"
"472",280,21,15,356902,4728782,541.12,9.8178008,35.7201402,0,0,0,0,0,0,"P. sylvestris"
"473",280,21,20,356902,4728782,190.98,5.1474705,19.0551188,477.465,15.0914,78.4139,0,0,0,"P. sylvestris"
"474",280,21,25,356902,4728782,0,0,0,169.765,7.86936,40.8524,155.618298023895,8.02133055555555,51.4953226497752,"P. sylvestris"
"475",280,21,30,356902,4728782,0,0,0,0,0,0,268.795242041273,18.3679944444444,116.675678249252,"P. sylvestris"
"476",280,21,35,356902,4728782,0,0,0,0,0,0,28.2942360043446,2.69284722222222,17.3315745032063,"P. sylvestris"
"477",280,25,10,356902,4728782,381.97,3.9262647,14.502942,0,0,0,0,0,0,"P. nigra"
"478",280,25,15,356902,4728782,63.66,0.8551525,3.4198589,0,0,0,0,0,0,"P. nigra"
"479",281,21,10,357857,4728757,636.62,5.5469846,15.4228325,0,0,0,0,0,0,"P. sylvestris"
"480",281,21,15,357857,4728757,668.45,12.3143189,43.7156768,222.817,4.45538,22.2469,0,0,0,"P. sylvestris"
"481",281,21,20,357857,4728757,31.83,0.8418058,2.8831564,381.972,12.3451,62.6018,63.6620310097753,2.33040625,12.0332848197554,"P. sylvestris"
"482",281,21,25,357857,4728757,0,0,0,155.618,7.55283,37.3774,198.059652030412,9.85423333333333,56.8153428916035,"P. sylvestris"
"483",281,21,30,357857,4728757,0,0,0,0,0,0,155.618298023895,10.7973111111111,64.8849291806777,"P. sylvestris"
"484",281,21,35,357857,4728757,0,0,0,0,0,0,42.4413540065169,4.00976111111111,22.1522681220083,"P. sylvestris"
"485",281,26,10,357857,4728757,381.97,3.7444078,10.4768426,0,0,0,0,0,0,"P. pinaster"
"486",281,26,15,357857,4728757,63.66,1.0539116,3.1066196,0,0,0,0,0,0,"P. pinaster"
"487",283,21,10,355888,4727755,509.29,4.5285327,21.3388275,0,0,0,0,0,0,"P. sylvestris"
"488",283,21,15,355888,4727755,827.6,15.5843079,85.6159043,95.493,1.90756,12.7591,0,0,0,"P. sylvestris"
"489",283,21,20,355888,4727755,318.31,9.568042,56.9776841,286.479,8.33745,57.5509,63.6620310097753,1.971125,15.4453250963358,"P. sylvestris"
"490",283,21,25,355888,4727755,99.02,4.5283146,27.1993787,169.765,8.18074,59.3094,113.176944017378,5.29077222222222,42.5857050307499,"P. sylvestris"
"491",283,21,30,355888,4727755,0,0,0,56.5885,3.74223,27.8171,99.029826015206,7.33518333333334,59.1707472236496,"P. sylvestris"
"492",283,21,35,355888,4727755,0,0,0,0,0,0,56.5884720086892,5.09634444444444,42.3900172039441,"P. sylvestris"
"493",283,21,40,355888,4727755,0,0,0,0,0,0,14.1471180021723,1.56666944444444,12.3706269953217,"P. sylvestris"
"494",290,43,10,367892,4727794,636.62,4.4623751,11.0318606,254.648,2.02292,4.65785,254.648124039101,1.491625,2.89501794931924,"Q. pyrenaica"
"495",290,43,15,367892,4727794,63.66,1.0400524,3.3000757,127.324,1.91734,5.97171,222.817108534214,4.03061875,12.932410520293,"Q. pyrenaica"
"496",290,43,20,367892,4727794,63.66,1.9024974,6.2468592,95.493,3.14865,11.7842,63.6620310097753,1.6848625,6.28322698884213,"Q. pyrenaica"
"497",290,43,25,367892,4727794,0,0,0,14.1471,0.675136,2.81986,42.4413540065169,1.98815,7.44788724699574,"Q. pyrenaica"
"498",290,43,30,367892,4727794,0,0,0,0,0,0,14.1471180021723,0.868002777777778,3.60560077688546,"Q. pyrenaica"
"499",293,21,15,356886,4726774,159.15,2.4571844,6.4130011,31.831,0.714025,2.47627,31.8310155048877,0.56625625,2.78932654759443,"P. sylvestris"
"500",293,21,20,356886,4726774,0,0,0,190.986,5.84419,24.7437,63.6620310097753,2.22130625,10.4384476191113,"P. sylvestris"
"501",293,21,25,356886,4726774,0,0,0,14.1471,0.6241,2.7972,84.8827080130337,3.87395,21.0899812850478,"P. sylvestris"
"502",293,21,30,356886,4726774,0,0,0,0,0,0,14.1471180021723,0.855625,4.91293695970322,"P. sylvestris"
"503",293,25,10,356886,4726774,254.64,2.3562324,5.3419548,0,0,0,127.324062019551,1.221025,3.29366706175913,"P. nigra"
"504",293,25,15,356886,4726774,190.98,2.9175116,7.8594208,254.648,4.85981,18.8134,31.8310155048877,0.56625625,3.10271260233874,"P. nigra"
"505",293,25,20,356886,4726774,0,0,0,222.817,6.92698,32.376,254.648124039101,8.5896,47.9764638157007,"P. nigra"
"506",293,25,25,356886,4726774,0,0,0,42.4414,1.8804,8.88573,183.91253402824,9.46598333333333,59.5961741862653,"P. nigra"
"507",293,25,30,356886,4726774,0,0,0,0,0,0,99.029826015206,6.34400833333333,40.6687345610961,"P. nigra"
"508",293,25,35,356886,4726774,0,0,0,0,0,0,14.1471180021723,1.428025,9.37111176066692,"P. nigra"
"509",293,43,10,356886,4726774,254.64,2.5503124,10.9956751,127.324,1.28823,5.55941,127.324062019551,1.334025,6.145468925473,"Q. pyrenaica"
"510",293,43,15,356886,4726774,0,0,0,31.831,0.438906,1.9853,31.8310155048877,0.48650625,1.45435878263375,"Q. pyrenaica"
"511",295,21,10,358886,4726778,127.32,1.0920197,4.3238211,0,0,0,0,0,0,"P. sylvestris"
"512",295,21,15,358886,4726778,572.95,11.181409,49.1617253,0,0,0,0,0,0,"P. sylvestris"
"513",295,21,20,358886,4726778,572.95,17.4706066,84.4265167,159.155,5.47531,33.4313,0,0,0,"P. sylvestris"
"514",295,21,25,358886,4726778,113.17,5.2039003,26.800163,339.531,16.0549,104.38,84.8827080130337,4.23103055555556,32.3142260739019,"P. sylvestris"
"515",295,21,30,358886,4726778,0,0,0,99.0298,6.76653,43.899,127.324062019551,9.1301,67.2176011160762,"P. sylvestris"
"516",295,21,35,358886,4726778,0,0,0,14.1471,1.27314,7.89039,84.8827080130337,8.18728611111111,61.6029274144265,"P. sylvestris"
"517",295,21,40,358886,4726778,0,0,0,0,0,0,28.2942360043446,3.46323611111111,26.9913745782093,"P. sylvestris"
"518",297,21,15,361863,4726789,0,0,0,31.831,0.5625,2.7024,31.8310155048877,0.58905625,4.1850857576736,"P. sylvestris"
"519",297,25,10,361863,4726789,636.62,6.0995198,14.6687306,0,0,0,0,0,0,"P. nigra"
"520",297,25,15,361863,4726789,350.14,5.4939669,18.0187365,254.648,5.0588,24.1361,31.8310155048877,0.51480625,3.58249997544603,"P. nigra"
"521",297,25,20,361863,4726789,0,0,0,445.634,13.6731,73.0909,286.479139543989,8.99160625,62.7626916139788,"P. nigra"
"522",297,25,25,361863,4726789,0,0,0,141.471,6.47798,35.3746,254.648124039101,12.6211194444444,92.0068745812079,"P. nigra"
"523",297,25,30,361863,4726789,0,0,0,14.1471,0.861803,5.19803,141.471180021723,9.52486944444444,73.1585381835241,"P. nigra"
"524",297,25,35,361863,4726789,0,0,0,0,0,0,84.8827080130337,7.58848888888889,57.985853194085,"P. nigra"
"525",298,21,15,362873,4726785,286.47,5.1144968,19.8658194,95.493,1.77658,8.79423,0,0,0,"P. sylvestris"
"526",298,21,20,362873,4726785,222.81,6.740593,28.1238948,286.479,9.05741,53.846,0,0,0,"P. sylvestris"
"527",298,21,25,362873,4726785,14.14,0.5675054,2.6721419,183.913,8.73108,50.4334,113.176944017378,5.7554,38.3225345078662,"P. sylvestris"
"528",298,21,30,362873,4726785,0,0,0,28.2942,1.78294,10.5604,99.029826015206,6.55809722222222,44.2129106068475,"P. sylvestris"
"529",298,21,35,362873,4726785,0,0,0,0,0,0,56.5884720086892,5.18635555555556,35.35676202438,"P. sylvestris"
"530",301,21,10,355872,4725777,254.64,3.0262368,10.0673686,0,0,0,0,0,0,"P. sylvestris"
"531",301,21,15,355872,4725777,763.94,12.0297879,43.6639259,732.113,13.3239,69.3554,63.6620310097753,1.39328125,8.20206340511701,"P. sylvestris"
"532",301,21,20,355872,4725777,31.83,0.7920985,3.2226372,413.803,12.0015,63.4491,31.8310155048877,1.071225,6.1461901237681,"P. sylvestris"
"533",301,21,25,355872,4725777,0,0,0,28.2942,1.23769,6.49672,297.089478045618,14.4778083333333,86.7584148760311,"P. sylvestris"
"534",301,21,30,355872,4725777,0,0,0,0,0,0,84.8827080130337,5.98383888888889,36.6167294528338,"P. sylvestris"
"535",301,21,35,355872,4725777,0,0,0,0,0,0,14.1471180021723,1.177225,7.17572623013099,"P. sylvestris"
"536",301,25,10,355872,4725777,381.97,2.0146731,4.2513228,254.648,2.01445,5.22701,0,0,0,"P. nigra"
"537",301,25,15,355872,4725777,31.83,0.4192556,1.5885037,95.493,1.58991,8.19477,0,0,0,"P. nigra"
"538",301,25,20,355872,4725777,0,0,0,31.831,0.8649,4.80047,63.6620310097753,2.1033625,13.2321635747165,"P. nigra"
"539",303,21,20,357880,4725784,31.83,1.0200976,4.2771823,0,0,0,0,0,0,"P. sylvestris"
"540",303,21,25,357880,4725784,0,0,0,14.1471,0.771469,3.98229,0,0,0,"P. sylvestris"
"541",303,21,30,357880,4725784,14.14,1.0850607,4.4613441,0,0,0,0,0,0,"P. sylvestris"
"542",303,21,35,357880,4725784,28.29,2.5128269,10.4532154,14.1471,1.41214,7.70737,0,0,0,"P. sylvestris"
"543",303,21,50,357880,4725784,0,0,0,0,0,0,5.09296248078203,0.996004,6.46225231350759,"P. sylvestris"
"544",303,25,10,357880,4725784,127.32,0.8742193,1.826259,0,0,0,0,0,0,"P. nigra"
"545",303,25,15,357880,4725784,254.64,4.2185051,13.0771424,222.817,4.19809,20.2355,0,0,0,"P. nigra"
"546",303,25,20,357880,4725784,159.15,4.1525322,14.7270768,222.817,6.81772,33.6252,95.493046514663,3.43265625,20.3201036208574,"P. nigra"
"547",303,25,25,357880,4725784,0,0,0,99.0298,4.80405,25.3991,84.8827080130337,4.30448055555556,27.7456217026073,"P. nigra"
"548",303,25,30,357880,4725784,0,0,0,14.1471,1.037,5.84012,70.7355900108615,4.91588333333333,32.2907455527444,"P. nigra"
"549",303,25,35,357880,4725784,0,0,0,0,0,0,56.5884720086892,5.37005,36.136326446769,"P. nigra"
"550",303,25,40,357880,4725784,0,0,0,0,0,0,14.1471180021723,1.836025,12.7864845208062,"P. nigra"
"551",303,25,50,357880,4725784,0,0,0,0,0,0,5.09296248078203,0.933156,7.3443663165255,"P. nigra"
"552",308,21,10,363877,4725797,381.97,2.5041065,5.5970739,0,0,0,0,0,0,"P. sylvestris"
"553",308,21,15,363877,4725797,95.49,1.8829023,7.5739445,254.648,3.84708,20.4603,63.6620310097753,1.3448125,8.44124363943462,"P. sylvestris"
"554",308,21,20,363877,4725797,31.83,0.9120249,4.5858953,63.662,2.02016,10.4797,31.8310155048877,0.77000625,4.3792881069365,"P. sylvestris"
"555",308,21,25,363877,4725797,0,0,0,42.4414,1.80607,10.092,56.5884720086892,2.50755277777778,15.7151951315641,"P. sylvestris"
"556",308,21,30,363877,4725797,0,0,0,0,0,0,42.4413540065169,2.95632777777778,18.6590405639004,"P. sylvestris"
"557",308,43,10,363877,4725797,1018.59,8.1310888,29.9307784,891.268,7.2182,17.1931,0,0,0,"Q. pyrenaica"
"558",308,43,15,363877,4725797,95.49,1.4544252,5.9930006,190.986,2.81309,11.4741,127.324062019551,2.25786875,9.41814443894257,"Q. pyrenaica"
"559",308,43,20,363877,4725797,0,0,0,31.831,0.8281,4.56878,95.493046514663,3.01780625,16.663836757645,"Q. pyrenaica"
"560",308,43,70,363877,4725797,5.09,3.6100294,5.5344215,5.09296,4.15344,6.5649,5.09296248078203,4.4944,7.13109894773001,"Q. pyrenaica"
"561",309,43,10,365914,4725803,127.32,1.071215,2.4173734,254.648,1.61043,3.27588,891.268434136855,6.823475,16.9887086098734,"Q. pyrenaica"
"562",309,43,15,365914,4725803,63.66,0.9848766,2.7077422,127.324,2.12032,7.05426,63.6620310097753,1.1705,4.7558799375132,"Q. pyrenaica"
"563",309,43,20,365914,4725803,0,0,0,31.831,0.851006,3.81842,95.493046514663,2.738325,12.3961524215773,"Q. pyrenaica"
"564",309,43,25,365914,4725803,14.14,0.8160046,3.7831256,0,0,0,28.2942360043446,1.22342777777778,5.90205117669198,"Q. pyrenaica"
"565",309,43,30,365914,4725803,0,0,0,14.1471,1.00668,4.93906,0,0,0,"Q. pyrenaica"
"566",309,43,35,365914,4725803,0,0,0,0,0,0,14.1471180021723,1.22840277777778,6.53733210566262,"Q. pyrenaica"
"567",310,43,10,369891,4725818,0,0,0,254.648,2.15313,4.82447,254.648124039101,2.542825,9.5551956529989,"Q. pyrenaica"
"568",310,43,15,369891,4725818,190.98,3.4755409,14.3944365,63.662,0.994381,3.94163,63.6620310097753,0.9230125,4.39949815183711,"Q. pyrenaica"
"569",310,43,20,369891,4725818,127.32,3.6706076,16.8105972,254.648,7.78339,35.7051,127.324062019551,3.88254375,21.9359747560458,"Q. pyrenaica"
"570",310,43,25,369891,4725818,14.14,0.8129955,3.6352286,28.2942,1.47111,7.10865,99.029826015206,4.61780277777778,26.0842221125575,"Q. pyrenaica"
"571",310,43,30,369891,4725818,0,0,0,14.1471,0.928011,4.5733,56.5884720086892,3.78290555555556,22.5644022704727,"Q. pyrenaica"
"572",310,43,45,369891,4725818,5.09,0.8949231,4.5834203,0,0,0,5.09296248078203,0.793881,5.05828297144608,"Q. pyrenaica"
"573",310,43,50,369891,4725818,0,0,0,5.09296,1.0201,5.9247,5.09296248078203,1.089936,6.97626177338118,"Q. pyrenaica"
"574",312,21,10,371910,4725776,254.64,2.5615042,9.3471858,0,0,0,0,0,0,"P. sylvestris"
"575",312,21,15,371910,4725776,381.97,7.2057712,30.9726548,190.986,3.33281,16.7895,31.8310155048877,0.570025,3.0401131777066,"P. sylvestris"
"576",312,21,20,371910,4725776,159.15,4.7636619,20.9192663,222.817,7.13101,34.9984,95.493046514663,3.2625125,18.5874687787523,"P. sylvestris"
"577",312,21,25,371910,4725776,0,0,0,56.5885,2.68741,14.7632,99.029826015206,4.70865555555556,27.0359641019695,"P. sylvestris"
"578",312,21,30,371910,4725776,0,0,0,0,0,0,14.1471180021723,0.934444444444444,4.99228175108,"P. sylvestris"
"579",312,25,15,371910,4725776,127.32,2.234482,9.6422847,31.831,0.472656,2.46748,0,0,0,"P. nigra"
"580",312,25,20,371910,4725776,0,0,0,95.493,2.81871,15.294,31.8310155048877,1.09725625,6.61031091109578,"P. nigra"
"581",312,25,25,371910,4725776,14.14,0.6267304,3.2010332,28.2942,1.22326,7.33281,56.5884720086892,2.55456388888889,16.3933672630681,"P. nigra"
"582",312,25,30,371910,4725776,0,0,0,14.1471,0.993344,5.97443,0,0,0,"P. nigra"
"583",312,25,35,371910,4725776,0,0,0,0,0,0,14.1471180021723,1.221025,7.81287024771767,"P. nigra"
"584",314,44,10,379922,4741791,127.32,0.6806231,3.202746,254.648,1.89025,8.04124,509.296248078203,3.914575,16.5359126561017,"Q. faginea"
"585",317,25,10,395892,4739813,636.62,5.2292476,11.7164308,254.648,2.2741,6.36916,0,0,0,"P. nigra"
"586",317,25,15,395892,4739813,732.11,13.3887042,38.6515907,159.155,3.14344,14.9711,0,0,0,"P. nigra"
"587",317,25,20,395892,4739813,95.49,2.5695861,8.7018505,445.634,14.2218,73.7143,159.155077524438,5.55145625,38.6025444097465,"P. nigra"
"588",317,25,25,395892,4739813,42.44,2.0277984,6.8938458,240.501,12.0946,64.9135,183.91253402824,8.816225,60.5319466230711,"P. nigra"
"589",317,25,30,395892,4739813,0,0,0,56.5885,3.92001,20.8361,212.206770032584,15.5873527777778,108.815045605853,"P. nigra"
"590",317,25,35,395892,4739813,0,0,0,14.1471,1.30721,6.5791,42.4413540065169,3.93776388888889,25.6503710125053,"P. nigra"
"591",317,25,40,395892,4739813,0,0,0,0,0,0,14.1471180021723,1.58340277777778,10.13721013586,"P. nigra"
"592",317,25,45,395892,4739813,0,0,0,0,0,0,5.09296248078203,0.767376,4.79956072344293,"P. nigra"
"593",323,21,10,392897,4737784,127.32,1.5252141,3.8785182,0,0,0,0,0,0,"P. sylvestris"
"594",323,21,15,392897,4737784,254.64,5.0388695,23.4193303,31.831,0.514806,2.91424,0,0,0,"P. sylvestris"
"595",323,21,20,392897,4737784,127.32,3.628753,17.0893222,31.831,1.12891,7.50892,0,0,0,"P. sylvestris"
"596",323,21,25,392897,4737784,0,0,0,84.8827,4.45466,25.8121,56.5884720086892,2.85266388888889,20.0779549581166,"P. sylvestris"
"597",323,21,30,392897,4737784,0,0,0,14.1471,0.934444,5.26253,70.7355900108615,5.39000555555556,37.4287293847361,"P. sylvestris"
"598",323,21,35,392897,4737784,0,0,0,0,0,0,42.4413540065169,3.94523888888889,26.3498530490936,"P. sylvestris"
"599",323,24,10,392897,4737784,127.32,1.1024985,1.7794547,0,0,0,0,0,0,"P. halepensis"
"600",323,26,10,392897,4737784,127.32,0.9024979,2.3580914,0,0,0,0,0,0,"P. pinaster"
"601",323,26,15,392897,4737784,222.81,3.8987691,15.9794325,0,0,0,0,0,0,"P. pinaster"
"602",323,26,20,392897,4737784,95.49,2.9964111,14.5370808,31.831,1.17181,8.31007,0,0,0,"P. pinaster"
"603",323,26,25,392897,4737784,42.44,1.9150355,8.0100823,14.1471,0.786178,3.89588,0,0,0,"P. pinaster"
"604",323,26,30,392897,4737784,70.73,4.9563321,30.855262,28.2942,1.89668,12.5092,0,0,0,"P. pinaster"
"605",323,26,35,392897,4737784,14.14,1.4560332,10.5388019,0,0,0,0,0,0,"P. pinaster"
"606",323,26,40,392897,4737784,28.29,3.551153,24.4590977,42.4414,5.13841,30.6149,14.1471180021723,1.99280277777778,15.4147819658353,"P. pinaster"
"607",323,26,45,392897,4737784,20.37,2.9830021,18.8804227,10.1859,1.5087,11.2811,15.2788874423461,2.278276,17.4038523298574,"P. pinaster"
"608",323,26,50,392897,4737784,20.37,4.0323262,29.2069483,15.2789,2.87605,20.4795,5.09296248078203,1.016064,7.71474111100033,"P. pinaster"
"609",323,26,55,392897,4737784,15.27,3.5675344,26.3269652,20.3718,4.64295,32.8951,20.3718499231281,4.746798,38.6497765778021,"P. pinaster"
"610",323,26,60,392897,4737784,5.09,1.3759401,10.3908185,5.09296,1.39949,11.266,15.2788874423461,4.31657,36.2384854374617,"P. pinaster"
"611",323,26,65,392897,4737784,0,0,0,15.2789,5.11719,39.1683,5.09296248078203,1.5876,12.9320287271782,"P. pinaster"
"612",323,26,70,392897,4737784,5.09,2.3165026,16.2937924,5.09296,2.95152,21.7398,15.2788874423461,8.36548,69.5366991761853,"P. pinaster"
"613",323,28,35,392897,4737784,0,0,0,0,0,0,14.1471180021723,1.380625,11.1575838612661,"P. radiata"
"614",324,21,15,393919,4737785,159.15,2.5042911,10.1360981,63.662,1.23906,5.9701,0,0,0,"P. sylvestris"
"615",324,21,20,393919,4737785,254.64,7.3799568,31.4594494,63.662,2.05541,10.9803,63.6620310097753,2.1530125,13.6175044896457,"P. sylvestris"
"616",324,21,25,393919,4737785,42.44,1.7909338,8.9753943,155.618,7.29526,38.6316,84.8827080130337,3.87313888888889,24.0757653276518,"P. sylvestris"
"617",324,21,30,393919,4737785,0,0,0,42.4414,2.75696,14.5507,84.8827080130337,6.13583055555556,37.632933098683,"P. sylvestris"
"618",324,21,35,393919,4737785,0,0,0,0,0,0,14.1471180021723,1.4884,9.87221608829742,"P. sylvestris"
"619",324,25,10,393919,4737785,254.64,1.2824327,2.6926988,0,0,0,0,0,0,"P. nigra"
"620",324,25,15,393919,4737785,0,0,0,31.831,0.429025,1.98313,31.8310155048877,0.7569,3.8241039267205,"P. nigra"
