"ID","IDmuni","Municipio","IdComarca","Comarca","MUP","tipo_prop","pertenenci","deslindado","amojonado","AreaHa_CO"
"366",34122,"Páramo de Boedo",3404,"BOEDO-OJEDA","Fuentepila","E.L.M.","E.L.M. de Páramo de Boedo","Sí","Sí",428.895108591909
"367",34122,"Páramo de Boedo",3404,"BOEDO-OJEDA","Mayor y Rebollo","Ayto.","Ayto. de Calahorra de Boedo","Sí","Sí",6.96579213904627
"368",34124,"Payo de Ojeda",3404,"BOEDO-OJEDA","El Quiñon","E.L.M.","E.L.M. de Castrejón de la Peña","No","No",4.24962120887582
"369",34124,"Payo de Ojeda",3404,"BOEDO-OJEDA","Valdelarrasa","E.L.M.","E.L.M. de Quintanatello de Ojeda","No","No",7.09482749403678
"370",34124,"Payo de Ojeda",3404,"BOEDO-OJEDA","Las Rozas","Ayto.","Ayto. de Payo de Ojeda","No","No",166.151883213908
"371",34124,"Payo de Ojeda",3404,"BOEDO-OJEDA","Moyuelo","E.L.M.","E.L.M. de Vega de Bur","No","No",1.84701751274669
"372",34126,"Pedrosa de la Vega",3403,"SALDAÑA-VALDAVIA",NA,NA,NA,NA,NA,NA
"373",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Páramo y Majada","E.L.M.","E.L.M. de Carbonera","Sí","Sí",2.00555356032215
"374",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Viejo y Palacios","E.L.M.","E.L.M. de Pino del Rio","No","No",181.869552321567
"375",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Vallejas Traidoras (Quiñon de Valcabadillo)","E.L.M.","E.L.M. de Valcabadillo","No","No",61.413876330881
"376",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","El Berral y otros","E.L.M.","E.L.M. de Celadilla del Rio","Sí","Sí",139.324883896206
"377",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Majadilla","E.L.M.","E.L.M. de Villosilla de la Vega","Sí","No",1.51999912539776
"378",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Vallejas Traidoras","E.L.M.","E.L.M. de Villorquite del Paramo","No","No",44.5288384267729
"379",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Bascarrión","Entidad Asociativa","Ayto. de Tabanera de Valdavia,Ayto. de Ayuela,E.L.M. de Villasur","No","No",7.55786618514927
"380",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Majada y Valle de las Fuentes","E.L.M.","E.L.M. de Celadilla del Rio","Sí","Sí",394.561093148493
"381",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Páramo del Oeste","E.L.M.","E.L.M. de Pino del Rio","No","No",349.318761484047
"382",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Sotos de Arriba y Abajo","E.L.M.","E.L.M. de Pino del Rio","No","No",269.690377667884
"383",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Páramo del Este","E.L.M.","E.L.M. de Pino del Rio","No","No",646.043422323442
"384",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Modorro","E.L.M.","E.L.M. de Acera de la Vega","No","No",17.4418083032196
"385",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","El Soto","Ayto.","Ayto. de Fresno del Río","Sí","Sí",11.3602910393838
"386",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Barcilla y Sorriba","E.L.M.","E.L.M. de Pino del Rio","No","No",181.226094892089
"387",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Valdepoza","Ayto.","Ayto. de Saldaña","Sí","Sí",350.246171712303
"388",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Vallejas Traidoras","E.L.M.","E.L.M. de Carbonera","No","No",111.620973732772
"389",34129,"Pino del Río",3403,"SALDAÑA-VALDAVIA","Valdecastro","E.L.M.","E.L.M. de Acera de la Vega","No","No",1.42488228344191
"390",34131,"Población de Arroyo",3402,"CAMPOS","Paramillo","E.L.M.","E.L.M. de Poblacion de Arroyo","No","No",60.6028756042257
"391",34131,"Población de Arroyo",3402,"CAMPOS","Carrascal","E.L.M.","E.L.M. de Arroyo","No","No",81.4143050667384
"392",34132,"Población de Campos",3402,"CAMPOS",NA,NA,NA,NA,NA,NA
"393",34135,"Pomar de Valdivia",3407,"AGUILAR","Los Corros","E.L.M.","E.L.M. de Lastrilla","No","No",398.15916946888
"394",34135,"Pomar de Valdivia",3407,"AGUILAR","Las Matas","Ayto.","Ayto. de Pomar de Valdivia","No","No",619.574107551738
"395",34135,"Pomar de Valdivia",3407,"AGUILAR","Mataespesa y Baldíos","Entidad Asociativa","E.L.M. de Pomar de Valdivia,E.L.M. de Revilla de Pomar,E.L.M. de Helecha","No","No",383.94839924187
"396",34135,"Pomar de Valdivia",3407,"AGUILAR","La Mata","E.L.M.","E.L.M. de Quintanilla de las Torres","No","No",117.517218271539
"397",34135,"Pomar de Valdivia",3407,"AGUILAR","Valdelobera","E.L.M.","E.L.M. de Canduela","No","No",1.13373743366003
"398",34135,"Pomar de Valdivia",3407,"AGUILAR","Valdeseñor","E.L.M.","E.L.M. de Villaren de Valdivia","No","No",86.9935407998196
"399",34135,"Pomar de Valdivia",3407,"AGUILAR","La Dehesa","Ayto.","Ayto. de Pomar de Valdivia","No","No",76.0989525125208
"400",34135,"Pomar de Valdivia",3407,"AGUILAR","Verano","Ayto.","Ayto. de Aguilar de Campoo","No","No",14.1234138224001
"401",34135,"Pomar de Valdivia",3407,"AGUILAR","Las Tuerces, Campo del Pozo, Cuesta Aedo y La Loma","E.L.M.","E.L.M. de Villaescusa de las Torres","No","No",438.063620924867
"402",34135,"Pomar de Valdivia",3407,"AGUILAR","Llana y Costana","E.L.M.","E.L.M. de Porquera de los Infantes","No","No",146.365222454526
"403",34135,"Pomar de Valdivia",3407,"AGUILAR","Mesa del Monte","E.L.M.","E.L.M. de Valoria de Aguilar","No","No",1.63401065463733
"404",34135,"Pomar de Valdivia",3407,"AGUILAR","Ahedo","Entidad Asociativa","E.L.M. de Revilla de Pomar,E.L.M. de Helecha de Valdivia,E.L.M. de Pomar de Valdivia","Sí","Sí",1454.83650477944
"405",34135,"Pomar de Valdivia",3407,"AGUILAR","Mata del Caño","E.L.M.","E.L.M. de Helecha de Valdivia","No","No",88.2982303387857
"406",34135,"Pomar de Valdivia",3407,"AGUILAR","Matacuevas","E.L.M.","E.L.M. de Revilla de Pomar","No","No",191.369422912183
"407",34135,"Pomar de Valdivia",3407,"AGUILAR","Matarebolledo","E.L.M.","E.L.M. de Rebolledo de la Inera","Sí","Sí",91.7989611042404
"408",34136,"Poza de la Vega",3403,"SALDAÑA-VALDAVIA","Montecillo y Majadilla","E.L.M.","E.L.M. de Valcabadillo","Sí","Sí",1.81737922146488
"409",34136,"Poza de la Vega",3403,"SALDAÑA-VALDAVIA","Cuesta Costana y Barquillo","Ayto.","Ayto. de Poza de la Vega","Sí","No",144.181833238294
"410",34136,"Poza de la Vega",3403,"SALDAÑA-VALDAVIA","Las Cárcavas y Los Sotos","Ayto.","Ayto. de Poza de la Vega","Sí","No",103.681970075803
"411",34136,"Poza de la Vega",3403,"SALDAÑA-VALDAVIA","La Cerra","Ayto.","Ayto. de Villota del Páramo","Sí","Sí",2.42487041227641
"412",34136,"Poza de la Vega",3403,"SALDAÑA-VALDAVIA","Páramo, Raigada y Sotillo","E.L.M.","E.L.M. de San Andres de la Regla","No","No",2.75312576886892
"413",34139,"Prádanos de Ojeda",3404,"BOEDO-OJEDA","La Cabrera","E.L.M.","E.L.M. de Becerril del Carpio","No","No",15.6621450867162
"414",34139,"Prádanos de Ojeda",3404,"BOEDO-OJEDA","El Carrascal","Ayto.","Ayto. de Prádanos de Ojeda","No","No",731.79642350106
"415",34140,"La Puebla de Valdavia",3403,"SALDAÑA-VALDAVIA","Rodiles","Ayto.","Ayto. de Buenavista de Valdavia","No","No",1.84666914439313
"416",34140,"La Puebla de Valdavia",3403,"SALDAÑA-VALDAVIA","Cotorro, Rebollón y Soto","Ayto.","Ayto. de Congosto de Valdavia","No","No",1.57250523015838
"417",34140,"La Puebla de Valdavia",3403,"SALDAÑA-VALDAVIA","Valdemoro","Ayto.","Ayto. de La Puebla de Valdavia","Sí","Sí",719.474496854068
"418",34140,"La Puebla de Valdavia",3403,"SALDAÑA-VALDAVIA","Cabomonte y Corralejos","Ayto.","Ayto. de Báscones de Ojeda","No","No",1.28744827062388
"419",34140,"La Puebla de Valdavia",3403,"SALDAÑA-VALDAVIA","Indiviso","Ayto.","Ayto. de Congosto de Valdavia","No","No",377.448847705824
"420",34140,"La Puebla de Valdavia",3403,"SALDAÑA-VALDAVIA","Indiviso","Ayto.","Ayto. de La Puebla de Valdavia","No","No",621.798407051748
"421",34140,"La Puebla de Valdavia",3403,"SALDAÑA-VALDAVIA","Mayor","Ayto.","Ayto. de La Puebla de Valdavia","No","No",354.163631914717
"422",34140,"La Puebla de Valdavia",3403,"SALDAÑA-VALDAVIA","Bostal","Ayto.","Ayto. de Báscones de Ojeda","Sí","Sí",1.32453224919234
"423",34143,"Quintanilla de Onsoña",3403,"SALDAÑA-VALDAVIA","Abajo","E.L.M.","E.L.M. de Vega de Doña Olimpa","No","No",11.5054001069304
"424",34143,"Quintanilla de Onsoña",3403,"SALDAÑA-VALDAVIA","El Páramo","E.L.M.","E.L.M. de Relea de la Loma","No","No",3.97185740754846
"425",34147,"Renedo de la Vega",3403,"SALDAÑA-VALDAVIA",NA,NA,NA,NA,NA,NA
"426",34149,"Requena de Campos",3402,"CAMPOS",NA,NA,NA,NA,NA,NA
"427",34151,"Respenda de la Peña",3405,"GUARDO","Pentinela y Valdemorata","E.L.M.","E.L.M. de Fontecha","Sí","Sí",1797.96592449337
"428",34151,"Respenda de la Peña",3405,"GUARDO","Abajo","E.L.M.","E.L.M. de Fontecha","No","No",126.865423195353
"429",34151,"Respenda de la Peña",3405,"GUARDO","Lomano","E.L.M.","E.L.M. de Vega de Riacos","No","No",186.483517007433
"430",34151,"Respenda de la Peña",3405,"GUARDO","Fuenteteburo","E.L.M.","E.L.M. de Santana de la Peña","No","No",183.124140854199
"431",34151,"Respenda de la Peña",3405,"GUARDO","Cabanillas","E.L.M.","E.L.M. de Baños de la Peña","Sí","Sí",308.407569816322
"432",34151,"Respenda de la Peña",3405,"GUARDO","Arriba","E.L.M.","E.L.M. de Fontecha de la Peña","No","No",300.127248030672
"433",34151,"Respenda de la Peña",3405,"GUARDO","Cabadilla","E.L.M.","E.L.M. de Barajores de la Peña","No","No",80.931740894253
"434",34151,"Respenda de la Peña",3405,"GUARDO","Espinar y Bardal","E.L.M.","E.L.M. de Riosmenudos de la Peña","No","No",222.201862125924
"435",34151,"Respenda de la Peña",3405,"GUARDO","Montecillo y Solana","E.L.M.","E.L.M. de Villanueva de Abajo","No","No",5.63513000943302
"436",34151,"Respenda de la Peña",3405,"GUARDO","Ojascal","E.L.M.","E.L.M. de Roscales de la Peña","Sí","Sí",3.75297491537553
"437",34151,"Respenda de la Peña",3405,"GUARDO","Valdemorata y Roscales","E.L.M.","E.L.M. de Villanueva de Abajo","Sí","Sí",49.3316944526607
"438",34151,"Respenda de la Peña",3405,"GUARDO","Valdemadera","E.L.M.","E.L.M. de Respenda de la Peña","No","No",309.602594101102
"439",34151,"Respenda de la Peña",3405,"GUARDO","Samboal","E.L.M.","E.L.M. de Respenda de la Peña","No","No",120.11518158086
"440",34151,"Respenda de la Peña",3405,"GUARDO","La Rozada","Ayto.","Ayto. de Congosto de Valdavia","No","No",1.68850813211518
"441",34151,"Respenda de la Peña",3405,"GUARDO","Bardal","E.L.M.","E.L.M. de Baños de la Peña","No","No",139.947360853703
"442",34152,"Revenga de Campos",3402,"CAMPOS",NA,NA,NA,NA,NA,NA
"443",34154,"Revilla de Collazos",3404,"BOEDO-OJEDA","Gallillo","E.L.M.","E.L.M. de Collazos de Boedo","Sí","Sí",2.85481304644626
"444",34154,"Revilla de Collazos",3404,"BOEDO-OJEDA","Montecillo, Páramo y Cuesta","E.L.M.","E.L.M. de Arenillas de San Pelayo","Sí","Sí",2.28488557753285
"445",34154,"Revilla de Collazos",3404,"BOEDO-OJEDA","Abajo y Arriba","E.L.M.","E.L.M. de Oteros de Boedo","No","No",1.96782784409223
"446",34154,"Revilla de Collazos",3404,"BOEDO-OJEDA","Mayor","Ayto.","Ayto. de Buenavista de Valdavia","Sí","Sí",1.81709090871178
"447",34154,"Revilla de Collazos",3404,"BOEDO-OJEDA","Comayancos","Ayto.","Ayto. de Revilla de Collazos","Sí","Sí",1229.26438126155
"448",34154,"Revilla de Collazos",3404,"BOEDO-OJEDA","La Cuesta","Ayto.","Ayto. de Revilla de Collazos","No","No",159.199009290286
"449",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Páramo y Majada","E.L.M.","E.L.M. de Carbonera","Sí","Sí",652.914785771941
"450",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Cuesta y Páramo","E.L.M.","E.L.M. de Valles de Valdavia","No","No",2.41790183760291
"451",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Juncares, Poleares y Cuesta","Ayto.","Ayto. de Villabasta de Valdavia","No","No",22.9977354790563
"452",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Paramillo y Monte de Arriba","E.L.M.","E.L.M. de Vega de Doña Olimpa","Sí","Sí",685.788578774109
"453",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Morcorio","E.L.M.","E.L.M. de Villota del Duque","Sí","Sí",1.29452283521374
"454",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Las Cuestas","E.L.M.","E.L.M. de Villanueva del Monte","No","No",72.4824762109441
"455",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Páramo del Este","E.L.M.","E.L.M. de Pino del Rio","No","No",1.90800912659601
"456",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Matorro y Vargas","E.L.M.","E.L.M. de Villalafuente","No","No",233.088314872904
"457",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Valdepoza","Ayto.","Ayto. de Saldaña","Sí","Sí",9.18552737707202
"458",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Cuesta Cornon","E.L.M.","E.L.M. de Relea de la Loma","No","No",52.8017935303545
"459",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Cuesta, Páramo y Picones","E.L.M.","E.L.M. de Valderrabano","No","No",4.16450007452946
"460",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Montecillo y Majadilla","E.L.M.","E.L.M. de Valcabadillo","Sí","Sí",92.7345240270164
"461",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","El Hoyo","E.L.M.","E.L.M. de Villanueva del Monte","No","No",188.237961510471
"462",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Valdebellabute","E.L.M.","E.L.M. de Membrillar","Sí","Sí",516.234649713518
"463",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Las Cárcavas y Los Sotos","Ayto.","Ayto. de Poza de la Vega","Sí","No",1.76497688808986
"464",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Cotarro y Matalasmonjas","E.L.M.","E.L.M. de Villasur","Sí","Sí",792.764308897377
"465",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Carquesal y Valdeseñor","E.L.M.","E.L.M. de Villafruel","No","No",87.2146832387767
"466",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Valdefuente","E.L.M.","E.L.M. de Membrillar","No","No",22.3757444066296
"467",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Barrio","Ayto.","Ayto. de Saldaña","No","No",44.8301445637232
"468",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Valdemenoldo","Ayto.","Ayto. de Saldaña","No","No",84.330076875795
"469",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Valdeolmos","E.L.M.","E.L.M. de Renedo del Monte","No","No",123.968949368016
"470",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Cuestas de Prado y Paracuetos","E.L.M.","E.L.M. de Valenoso","No","No",277.091882589624
"471",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Bascarrión","Entidad Asociativa","Ayto. de Tabanera de Valdavia,Ayto. de Ayuela,E.L.M. de Villasur","No","No",4.02992546194424
"472",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Vallejadas y Paracuetos","E.L.M.","E.L.M. de Valenoso","No","No",130.188593472853
"473",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Abajo","E.L.M.","E.L.M. de Vega de Doña Olimpa","No","No",196.434794675844
"474",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","Las Cuestas","E.L.M.","E.L.M. de Renedo del Monte","No","No",117.493783523509
"475",34157,"Saldaña",3403,"SALDAÑA-VALDAVIA","El Páramo","E.L.M.","E.L.M. de Relea de la Loma","No","No",332.796059810887
"476",34158,"Salinas de Pisuerga",3407,"AGUILAR","La Mella","E.L.M.","E.L.M. de San Mames de Zalima","No","No",163.706255435643
"477",34158,"Salinas de Pisuerga",3407,"AGUILAR","Arriba","E.L.M.","E.L.M. de Salinas de Pisuerga","No","No",187.656130946047
"478",34158,"Salinas de Pisuerga",3407,"AGUILAR","Los Corros","E.L.M.","E.L.M. de Barcenilla de Pisuerga","Sí","Sí",1.17729158762805
"479",34158,"Salinas de Pisuerga",3407,"AGUILAR","Los Cascajos","E.L.M.","E.L.M. de Renedo de Zalima","No","No",123.917621053724
"480",34158,"Salinas de Pisuerga",3407,"AGUILAR","Las Matas","E.L.M.","E.L.M. de Monasterio","No","No",274.906238457082
"481",34158,"Salinas de Pisuerga",3407,"AGUILAR","Abajo","E.L.M.","E.L.M. de Salinas de Pisuerga","No","No",282.714096068334
"482",34158,"Salinas de Pisuerga",3407,"AGUILAR","Mataquemado y Bardales","Ayto.","Ayto. de Mudá","No","No",4.98651798033917
"483",34158,"Salinas de Pisuerga",3407,"AGUILAR","Las Matas","E.L.M.","E.L.M. de Villanueva de la Torre","No","No",26.7918836653747
"484",34161,"San Cristóbal de Boedo",3404,"BOEDO-OJEDA","Las Corraleras","E.L.M.","E.L.M. de Ventosa de Pisuerga","Sí","Sí",6.17545139118999
"485",34161,"San Cristóbal de Boedo",3404,"BOEDO-OJEDA","Paramillo","Ayto.","Ayto. de San Cristóbal de Boedo","No","No",147.358385017203
"486",34163,"San Mamés de Campos",3402,"CAMPOS",NA,NA,NA,NA,NA,NA
"487",34168,"Santa Cruz de Boedo",3404,"BOEDO-OJEDA","Otero Butres","E.L.M.","E.L.M. de Hijosa de Boedo","Sí","Sí",507.287346646162
"488",34168,"Santa Cruz de Boedo",3404,"BOEDO-OJEDA","Paramillo","Ayto.","Ayto. de San Cristóbal de Boedo","No","No",6.35502851061691
"489",34168,"Santa Cruz de Boedo",3404,"BOEDO-OJEDA","Cuesta Terrazo","E.L.M.","E.L.M. de Hijosa de Boedo","No","No",140.516240727727
"490",34168,"Santa Cruz de Boedo",3404,"BOEDO-OJEDA","Grande, Montecillo, y Velasco","E.L.M.","E.L.M. de Santa Cruz de Boedo","Sí","Sí",428.037407196569
"491",34168,"Santa Cruz de Boedo",3404,"BOEDO-OJEDA","Las Corraleras","E.L.M.","E.L.M. de Ventosa de Pisuerga","Sí","Sí",9.96211575519805
"492",34168,"Santa Cruz de Boedo",3404,"BOEDO-OJEDA","El Ejido","Ayto.","Ayto. de Espinosa de Villagonzalo","Sí","Sí",1.12794835038558
"493",34169,"Santervás de la Vega",3403,"SALDAÑA-VALDAVIA","Cuestas Grandes","E.L.M.","E.L.M. de Santervas de la Vega","No","No",140.65977315379
"494",34169,"Santervás de la Vega",3403,"SALDAÑA-VALDAVIA","El Montín","E.L.M.","E.L.M. de Villarrobejo","No","No",721.543666407882
"495",34169,"Santervás de la Vega",3403,"SALDAÑA-VALDAVIA","Cerra de San Andrés","E.L.M.","E.L.M. de San Andres de la Regla","No","No",122.77514212028
"496",34169,"Santervás de la Vega",3403,"SALDAÑA-VALDAVIA","Cerra de San Andrés","E.L.M.","E.L.M. de San Andres de la Regla","No","No",1.75447977449372
"497",34169,"Santervás de la Vega",3403,"SALDAÑA-VALDAVIA","La Cerra","Ayto.","Ayto. de Villota del Páramo","Sí","Sí",3.72434529156112
"498",34169,"Santervás de la Vega",3403,"SALDAÑA-VALDAVIA","La Perionda","E.L.M.","E.L.M. de Quintanadiez de la Vega","No","No",264.53570630304
"499",34169,"Santervás de la Vega",3403,"SALDAÑA-VALDAVIA","Cerrillo","C.A.","C.A. de Castiilla y León","No","No",36.433845478217
"500",34170,"Santibáñez de Ecla",3404,"BOEDO-OJEDA","El Carrascal","E.L.M.","E.L.M. de Olmos de Ojeda","No","No",1.02010762950872
"501",34170,"Santibáñez de Ecla",3404,"BOEDO-OJEDA","Valdemensur","Ayto.","Ayto. de Aguilar de Campoo","No","No",1.46017133737824
"502",34170,"Santibáñez de Ecla",3404,"BOEDO-OJEDA","La Cabrera","E.L.M.","E.L.M. de Villaescusa de Ecla","No","No",656.813851454048
"503",34170,"Santibáñez de Ecla",3404,"BOEDO-OJEDA","Valdelamora","E.L.M.","E.L.M. de Moarves de Ojeda","No","No",5.22199172122772
"504",34170,"Santibáñez de Ecla",3404,"BOEDO-OJEDA","La Cabrera","E.L.M.","E.L.M. de Becerril del Carpio","No","No",2.25876279116967
"505",34171,"Santibáñez de la Peña",3405,"GUARDO","La Sierra","Ayto.","Ayto. de Velilla del Río Carrión","No","No",15.6716415271865
"506",34171,"Santibáñez de la Peña",3405,"GUARDO","Hoyo Espinar","E.L.M.","E.L.M. de Pino de Viduerna","Sí","Sí",201.948680940572
"507",34171,"Santibáñez de la Peña",3405,"GUARDO","La Royada","E.L.M.","E.L.M. de Villalbeto de la Peña","No","No",122.515826906001
"508",34171,"Santibáñez de la Peña",3405,"GUARDO","Valdemadera","E.L.M.","E.L.M. de Respenda de la Peña","No","No",4.58254324649945
"509",34171,"Santibáñez de la Peña",3405,"GUARDO","Cueto Palomo y Hornalejo","Ayto.","Ayto. de Velilla del Río Carrión","No","No",15.6458772732507
"510",34171,"Santibáñez de la Peña",3405,"GUARDO","Llanas y Vargas","E.L.M.","E.L.M. de Las Heras de la Peña","No","No",149.14549156353
"511",34171,"Santibáñez de la Peña",3405,"GUARDO","Pentinela y Valdemorata","E.L.M.","E.L.M. de Fontecha","Sí","Sí",30.4014438484244
"512",34171,"Santibáñez de la Peña",3405,"GUARDO","Peña del Fraile, Paredeja y Los Castrillejos","E.L.M.","E.L.M. de Villanueva de Arriba","No","No",91.9318102185049
"513",34171,"Santibáñez de la Peña",3405,"GUARDO","Arenal y Horcada","E.L.M.","E.L.M. de Villaoliva de la Peña","No","No",245.448171214036
"514",34171,"Santibáñez de la Peña",3405,"GUARDO","Peña Mayor, Peña Rasgada, Peña Blanca y La Paradeja","Ayto.","Ayto. de Guardo","Sí","No",1.9809554647986
"515",34171,"Santibáñez de la Peña",3405,"GUARDO","Valle del Trincho","E.L.M.","E.L.M. de Villafría de la Peña","No","No",30.5405141135401
"516",34171,"Santibáñez de la Peña",3405,"GUARDO","La Mata","E.L.M.","E.L.M. de Villanueva de la Peña","No","No",1.53671256661168
"517",34171,"Santibáñez de la Peña",3405,"GUARDO","Fuente la Virgen, Campanario y Peña Mañana","E.L.M.","E.L.M. de Santibañez de la Peña","No","No",786.438752375056
"518",34171,"Santibáñez de la Peña",3405,"GUARDO","Páramo","E.L.M.","E.L.M. de Cornon de la Peña","No","No",347.6968256149
"519",34171,"Santibáñez de la Peña",3405,"GUARDO","Valcárcel","E.L.M.","E.L.M. de Santibañez de la Peña","No","No",163.842115412006
"520",34171,"Santibáñez de la Peña",3405,"GUARDO","Peña Blanca, Fuente Vieja y Miranda Corcal","E.L.M.","E.L.M. de Velilla de la Peña","No","No",544.64108340326
"521",34171,"Santibáñez de la Peña",3405,"GUARDO","Otero y Arganchal","E.L.M.","E.L.M. de Viduerna de la Peña","No","No",217.261026150179
"522",34171,"Santibáñez de la Peña",3405,"GUARDO","Peñamediana, Hoyo Maldito, La Sierra, Peñarobla y Peñacueto","E.L.M.","E.L.M. de Villafria de la Peña","No","No",1052.44184613768
"523",34171,"Santibáñez de la Peña",3405,"GUARDO","Vallejas Hondas y Villalonga","E.L.M.","E.L.M. de Tarilonte de la Peña","No","No",306.592314895987
"524",34171,"Santibáñez de la Peña",3405,"GUARDO","Carrera del Cuerno","E.L.M.","E.L.M. de Cornon de la Peña","No","No",55.0372117144392
"525",34171,"Santibáñez de la Peña",3405,"GUARDO","La Rozadilla","Ayto.","Ayto. de Guardo","Sí","Sí",2.86365229840917
"526",34171,"Santibáñez de la Peña",3405,"GUARDO","Mata del Valle","E.L.M.","E.L.M. de Aviñante de la Peña","No","No",87.7189354516873
"527",34171,"Santibáñez de la Peña",3405,"GUARDO","Cueva Grande, Fuente Pepe, Las Corraletas, y Valles","E.L.M.","E.L.M. de Villanueva de la Peña","No","No",1.07635747330727
"528",34171,"Santibáñez de la Peña",3405,"GUARDO","Samboal","E.L.M.","E.L.M. de Respenda de la Peña","No","No",1.72386392828522
"529",34171,"Santibáñez de la Peña",3405,"GUARDO","Camporredondo","Entidad Asociativa","E.L.M. de Villanueva de Arriba, E.L.M. de Villaoliva de la Peña","No","No",442.041883504343
"530",34171,"Santibáñez de la Peña",3405,"GUARDO","Rozado","E.L.M.","E.L.M. de Cornon de la Peña","No","No",162.814352532618
"531",34171,"Santibáñez de la Peña",3405,"GUARDO","Alto","E.L.M.","E.L.M. de Villanueva de Arriba","Sí","Sí",227.302353920016
"532",34171,"Santibáñez de la Peña",3405,"GUARDO","Peña Calar y Vallejas Ramillas","E.L.M.","E.L.M. de Las Heras de la Peña","No","No",147.823358979701
"533",34171,"Santibáñez de la Peña",3405,"GUARDO","Carpín de Montero y otros","E.L.M.","E.L.M. de Villaverde de la Peña","No","No",656.987211863617
"534",34171,"Santibáñez de la Peña",3405,"GUARDO","Cañadas y Boltur","E.L.M.","E.L.M. de Velilla de la Peña","No","No",227.030481896844
"535",34171,"Santibáñez de la Peña",3405,"GUARDO","La Mata","Ayto.","Ayto. de Velilla del Río Carrión","No","No",3.53540977985859
"536",34175,"La Serna",3403,"SALDAÑA-VALDAVIA",NA,NA,NA,NA,NA,NA
"537",34176,"Sotobañado y Priorato",3404,"BOEDO-OJEDA","Martinejas","Ayto.","Ayto. de Olea de Boedo","No","No",1.06764238407835
"538",34176,"Sotobañado y Priorato",3404,"BOEDO-OJEDA","Fuentepila","E.L.M.","E.L.M. de Páramo de Boedo","Sí","Sí",1.06286741608456
"539",34176,"Sotobañado y Priorato",3404,"BOEDO-OJEDA","Gallillo","Ayto.","Ayto. de Sotobañado Y Priorato","Sí","Sí",776.740098821694
"540",34176,"Sotobañado y Priorato",3404,"BOEDO-OJEDA","Corral y Agregados","E.L.M.","E.L.M. de San Martin del Monte","Sí","Sí",3.03838659602271
"541",34176,"Sotobañado y Priorato",3404,"BOEDO-OJEDA","Montecillo","E.L.M.","E.L.M. de Sotillo de Boedo","No","No",83.1497954554399
"542",34179,"Tabanera de Valdavia",3403,"SALDAÑA-VALDAVIA","Santa María de la Vega","Ayto.","Ayto. de Tabanera de Valdavia","No","No",2.31872006828473
"543",34179,"Tabanera de Valdavia",3403,"SALDAÑA-VALDAVIA","Bascarrión","Entidad Asociativa","Ayto. de Tabanera de Valdavia,Ayto. de Ayuela,E.L.M. de Villasur","No","No",10.2290409781435
"544",34179,"Tabanera de Valdavia",3403,"SALDAÑA-VALDAVIA","Reznalillos","Ayto.","Ayto. de Tabanera de Valdavia","No","No",93.3554937482219
