"ID","IDmuni","Especie","N_IFN2","AB_IFN2","VCC_IFN2","N_IFN3","AB_IFN3","VCC_IFN3","N_IFN4","AB_IFN4","VCC_IFN4","EspecieN"
481,34139,26,14.7643492139669,0.391678282400914,1.65100710835823,9.99318028769015,0.603002996369016,3.12812480487874,11.5105323764312,1.14458638728862,7.12436468453025,"P. pinaster"
483,34140,21,79.6844208173604,1.06003161857113,3.61757368326503,21.0700242189214,0.439294253588174,1.98194110095502,27.2765262783716,1.0826606180316,6.33168747254046,"P. sylvestris"
485,34140,25,34.6862225588313,0.38549484763174,1.06726511212591,53.9934471298182,1.28057756784698,5.92770087431074,38.0100143285813,1.47126837076412,8.78285952309511,"P. nigra"
488,34140,26,NA,NA,NA,5.60059210113832,0.31935562790991,1.64730739089765,3.44317757173369,0.360701928738267,2.27868396389951,"P. pinaster"
491,34140,43,46.5600412360836,0.597854740249651,2.33454278394677,158.073626361082,2.11537656810925,7.59066042465554,253.129051161379,3.7890140648297,14.9624482342686,"Q. pyrenaica"
492,34140,44,NA,NA,NA,NA,NA,NA,0.205141208567778,0.00220859418941097,0.00849640011376308,"Q. faginea"
497,34143,21,NA,NA,NA,0.347498816173551,0.008979518029705,0.0414645170199241,1.49391398370742,0.0625320283066929,0.365726448871825,"P. sylvestris"
499,34143,25,NA,NA,NA,0.658620835709554,0.0143775436783205,0.0568827935308688,8.53319706643764,0.3270865841919,1.92750538494576,"P. nigra"
501,34143,43,NA,NA,NA,35.0613783407681,0.584821682446212,2.46471348103454,57.0036101962839,1.00708404950639,4.47816901807272,"Q. pyrenaica"
510,34151,21,84.851940653939,1.47685738779683,6.10938411684746,72.4806431377945,1.65893538885371,7.97124808174294,77.2786970302629,3.09853333984626,18.4667104408306,"P. sylvestris"
512,34151,25,52.4783245903915,0.679181762506996,2.22786510900709,35.630986658812,0.801428549312475,3.72549734016594,18.1829594951575,0.720933826295379,4.37098313729683,"P. nigra"
514,34151,26,19.8319678493141,0.498676398996206,1.90034512149784,6.00286568300842,0.311843918299233,1.58265894612576,1.61533029786026,0.176765542633586,1.1229424373127,"P. pinaster"
515,34151,43,63.9683174336351,0.810657370883694,3.28636062652547,156.691369745712,2.42279947101025,9.8087100040901,230.27118496475,3.78137891755622,16.0737439250914,"Q. pyrenaica"
522,34154,21,30.4135519178657,0.585775995196833,2.28992687718268,8.73646099374748,0.235438859056965,1.13058606423203,9.02038880191162,0.374345362405304,2.15190110684876,"P. sylvestris"
524,34154,25,NA,NA,NA,61.1738086524476,1.43791535013312,6.48030003268182,35.8962616380287,1.30220601373565,7.50192517927562,"P. nigra"
526,34154,26,24.1343919804201,0.663582396584306,2.66276331110583,6.20731510694504,0.369047218185243,1.9238453891249,3.73218249247226,0.370235256807116,2.28550334523981,"P. pinaster"
527,34154,43,142.314569653823,1.81678494173588,7.34778119044303,174.062306548404,2.22070249789181,7.69338094929666,272.342816209489,3.90222634747307,14.9396986537616,"Q. pyrenaica"
528,34154,44,NA,NA,NA,0.547090530741996,0.00962221733977154,0.0305978282122218,NA,NA,NA,"Q. faginea"
531,34157,21,31.9693346769626,0.538631297453555,2.10615939792377,34.5699271846341,0.900194216321144,4.42014434368266,27.6371605090051,1.0922459864711,6.33821348775894,"P. sylvestris"
535,34157,25,30.9584096416334,0.379565042615811,1.1803181920917,46.8029085048944,1.12033043962674,5.23284661403996,33.4594363074613,1.28928162767883,7.68938663553031,"P. nigra"
537,34157,26,12.2224895890156,0.308743916399632,1.22222666319404,5.35166379308982,0.322490536394004,1.71477940088674,2.90699197632505,0.298782973818406,1.86336942143027,"P. pinaster"
539,34157,43,45.5649655957983,0.577438338880239,2.3242203069783,100.725303358804,1.61179501835878,6.65314839140761,161.786984698175,2.75076410572607,12.049941366689,"Q. pyrenaica"
540,34157,44,5.75608767994439,0.058354494202054,0.217679445042963,NA,NA,NA,NA,NA,NA,"Q. faginea"
548,34158,21,NA,NA,NA,7.75815234733261,0.0793391676459969,0.217912167917852,4.49703734118396,0.187224719461591,1.05338651101729,"P. sylvestris"
549,34158,25,NA,NA,NA,2.15059969919916,0.0272790946413966,0.0872919154252534,12.8248273701771,0.451155729893097,2.54329377504536,"P. nigra"
552,34158,42,NA,NA,NA,29.6503996589794,1.26508457693421,6.89043654761214,3.60663626528299,0.196036744800292,1.12750103522879,"Q. petraea"
553,34158,43,NA,NA,NA,152.071696914949,2.35838649472074,9.48177713889633,241.343997385472,4.04562314161762,17.4618303920943,"Q. pyrenaica"
554,34158,44,NA,NA,NA,0.833207348989494,0.0106361254016499,0.0379125668090652,3.22363011918714,0.039823997249603,0.141456273004345,"Q. faginea"
559,34161,25,NA,NA,NA,NA,NA,NA,10.1526655046354,0.385347774047034,2.26537471177701,"P. nigra"
561,34161,26,NA,NA,NA,0.104236852251534,0.00593961387960515,0.0308046842780098,0.991658403105736,0.100764214079048,0.633947099278802,"P. pinaster"
562,34161,43,NA,NA,NA,39.0965677303416,0.559958617978218,2.1255178136499,52.4142934859769,0.809383431423796,3.29118609749867,"Q. pyrenaica"
573,34168,21,NA,NA,NA,NA,NA,NA,1.9724032859662,0.0815143515869656,0.481263841811111,"P. sylvestris"
574,34168,25,NA,NA,NA,10.8635254437197,0.252399033218024,1.11770949098915,9.71420566860461,0.370754957324589,2.18623991883995,"P. nigra"
576,34168,26,NA,NA,NA,1.3274453292522,0.0778091162518753,0.403807846406526,0.969593739526609,0.100904256257714,0.640164761964469,"P. pinaster"
577,34168,43,NA,NA,NA,99.8856499741162,1.56253308830925,6.3074720666005,112.055852699755,1.67198541765743,6.58066605459435,"Q. pyrenaica"
578,34168,44,NA,NA,NA,NA,NA,NA,5.87439355959383,0.065081768429283,0.235202429919546,"Q. faginea"
583,34169,21,17.9544628871397,0.395417131893647,1.6871536200507,18.1415028507011,0.456182631993994,2.09305980825687,4.43148868782982,0.192857646418858,1.09177022501897,"P. sylvestris"
586,34169,25,82.5532188800375,1.04573321091245,3.14643575418453,92.3921261295761,2.10886353933891,9.26485846185281,75.4122606708072,2.8707640906854,16.9160659117365,"P. nigra"
588,34169,26,33.4923386513971,0.86269502062367,3.59013264324807,11.4644888521548,0.665308746022674,3.47079145113517,7.20737191163305,0.728969106664901,4.58243518552957,"P. pinaster"
589,34169,43,NA,NA,NA,20.5323134643036,0.26998144686498,0.995095103040282,49.3122775367632,0.686664320543943,2.64782441622356,"Q. pyrenaica"
590,34169,44,NA,NA,NA,0.297421295461555,0.00248311913317232,0.00987184694011502,NA,NA,NA,"Q. faginea"
593,34170,21,NA,NA,NA,5.95113061709486,0.142767488648571,0.643084405121221,4.00466446057077,0.172674185785465,0.961821493230186,"P. sylvestris"
596,34170,25,NA,NA,NA,17.9174442116443,0.347078920640461,1.37221931634538,39.8056642684793,1.46794527246807,8.52187187359235,"P. nigra"
597,34170,26,NA,NA,NA,2.47616144866334,0.139434666139295,0.729598333522263,3.95140645714802,0.388946999095728,2.40463180301792,"P. pinaster"
599,34171,21,39.1160420088345,0.660146817253982,2.65067708818358,55.7398582077132,1.40414656631567,7.04029968412603,58.2282379641754,2.34410821766353,14.0336986234735,"P. sylvestris"
602,34171,25,26.2539987459286,0.3187920315823,1.00977849898635,14.5300804343755,0.311501354161208,1.36589803469182,4.0846816423498,0.169353929336171,1.04396149602691,"P. nigra"
604,34171,26,NA,NA,NA,2.69743921883716,0.141961138845035,0.715305663222362,0.429182312794507,0.0509239206098406,0.328643540569172,"P. pinaster"
609,34171,42,NA,NA,NA,27.3765434581257,1.24377115537466,6.7433800911872,3.35141465062814,0.182466084000833,1.04397606768744,"Q. petraea"
610,34171,43,58.5380143897156,0.74967861662425,3.03352736205873,153.65034190826,2.46793421849872,9.91588889270508,212.892924169574,3.60064374078249,15.5746037057468,"Q. pyrenaica"
611,34171,44,NA,NA,NA,NA,NA,NA,0.332322403137318,0.00441236851232526,0.0149234539522453,"Q. faginea"
619,34176,21,NA,NA,NA,5.93869781201378,0.157153751872063,0.732277199279404,1.19454655990697,0.0556580251254454,0.31488887629884,"P. sylvestris"
620,34176,25,NA,NA,NA,36.6652652471949,0.844423697339419,3.73409936710321,32.114195320653,1.22289523281309,7.20326572866748,"P. nigra"
622,34176,26,13.6409371388689,0.35953967223251,1.41794375779447,4.31951297380685,0.253023554759892,1.32071376998704,3.12610441123584,0.319036267144467,2.01260906210256,"P. pinaster"
623,34176,43,61.4003118494779,0.78621758876574,3.16362109077554,92.5095575257637,1.23774923255813,4.47919809112259,130.535572495895,1.89974265993121,7.30836884823648,"Q. pyrenaica"
627,34179,21,66.3188646972587,1.14294382688907,4.62654930953028,44.7495056105196,1.18210161181657,5.820760457807,32.5243103161304,1.29725937440091,7.64849439655345,"P. sylvestris"
628,34179,25,44.2632683259581,0.561948660995565,1.83122152719301,28.7518251953451,0.685912813805162,3.26478991790124,28.7379495744826,1.1201154299522,6.70393896066403,"P. nigra"
630,34179,26,15.8785690029806,0.409039296696989,1.60574576464794,4.30275083288044,0.26211280868174,1.43004018067559,2.56096406011535,0.268296019837222,1.69368706617175,"P. pinaster"
632,34179,43,65.3279963670367,0.830014413329484,3.34967023539359,101.688703579778,1.3300998673671,4.81994778252635,212.662130733597,3.47358356245835,14.6846023356231,"Q. pyrenaica"
635,34190,21,NA,NA,NA,8.05125606581877,0.135096756587688,0.573486561337277,8.87403340302748,0.345900023920894,1.98551123213401,"P. sylvestris"
637,34190,25,NA,NA,NA,3.7187984664331,0.0695022881181078,0.28712432791819,5.20416753133927,0.211547239527067,1.29991748543183,"P. nigra"
639,34190,26,NA,NA,NA,0.907613658719369,0.0393326180676585,0.179451286367935,0.379959315645434,0.0437356353939002,0.276176673728918,"P. pinaster"
641,34190,43,61.9685782960731,0.792413807388786,3.20284923786224,143.545816943405,2.2261464373478,8.9297806613636,202.517975211539,3.28986891210321,13.806599842374,"Q. pyrenaica"
642,34190,44,NA,NA,NA,8.12184058860917,0.079471168194585,0.304970973110213,12.2075983613983,0.132523915144951,0.488512192655993,"Q. faginea"
653,34199,21,96.6089672622587,1.40600662382185,5.12415072459963,124.402840867843,3.1316131190036,15.7631534118769,112.57824844454,4.53820360377559,27.2201152151436,"P. sylvestris"
661,34199,42,13.9414578401754,0.417137615113858,1.99645411470036,9.5283132992324,0.485228023638503,2.50565288032633,11.4483152822101,0.530184397064902,3.10356676030745,"Q. petraea"
662,34199,43,36.1425058714126,0.480081843216902,1.85561231391151,68.7460335954053,0.976786257626789,3.66625564798861,91.7270068237819,1.51562710608508,6.56283846614126,"Q. pyrenaica"
672,34202,21,NA,NA,NA,8.02397801414485,0.21899249933225,1.13301136784412,NA,NA,NA,"P. sylvestris"
675,34202,43,NA,NA,NA,179.659126778261,3.01410289152627,12.7271383231409,290.339041412974,5.20580328964872,23.2784553400041,"Q. pyrenaica"
676,34208,21,241.551255081229,4.78218800775264,20.0458338763385,359.054820774437,9.71226479980519,49.5635263028549,179.052278286533,7.03408154995971,40.9232928831162,"P. sylvestris"
677,34208,25,132.287978692848,2.00106853983398,7.64738632763336,104.998274803935,2.61658876880333,12.9743060869537,120.266914958426,4.70197277904981,28.4830437604515,"P. nigra"
679,34208,26,51.5110131720027,1.27001970983274,6.00663182438,11.3083556803751,0.728259856697673,3.98134032320224,9.33185392535011,0.987526254936208,6.15320076843945,"P. pinaster"
680,34208,43,39.0201191231008,0.477993396779193,1.69775444088936,36.2702517351285,0.422706141296364,1.538011028761,60.1170923032166,0.672326603701736,2.6789988566371,"Q. pyrenaica"
685,34211,25,NA,NA,NA,NA,NA,NA,4.25571552157413,0.161980968462992,0.954051544783998,"P. nigra"
687,34211,26,NA,NA,NA,NA,NA,NA,0.407830385132194,0.0411872141064331,0.258961575037087,"P. pinaster"
691,34214,21,126.551411934135,2.21617073695889,9.29435813081866,122.611132195263,3.19754136585933,16.0056158413674,132.512248691382,5.34242004768977,32.0385564396184,"P. sylvestris"
693,34214,25,62.2804664580765,0.854268227570788,2.91282606034185,49.8187472935929,1.22601944871956,6.07713795467731,5.85937925290048,0.20555889506048,1.2016394899317,"P. nigra"
696,34214,26,27.1375413575198,0.626593545651846,2.35016172566626,6.21004151887574,0.377324382303434,2.04459115731394,0.838593363548805,0.0924302721518115,0.576891561258612,"P. pinaster"
698,34214,43,29.2803065533174,0.358615050292803,1.45343495888474,53.6189120965405,0.764770737783775,2.99164145098857,75.7644060212704,1.10609154699518,4.46254963437761,"Q. pyrenaica"
699,34214,44,NA,NA,NA,NA,NA,NA,0.706416193937523,0.00987544577964846,0.0344227256715108,"Q. faginea"
707,34218,25,NA,NA,NA,0.00376252632386972,3.62922107964988e-05,9.1509653588587e-05,0.34992477152913,0.0133188304279592,0.0784465660693572,"P. nigra"
709,34218,43,NA,NA,NA,0.0287296397169358,0.00472067030211709,0.0349200945417753,0.0535640037643549,0.000568145407389464,0.00198581440886275,"Q. pyrenaica"
713,34222,21,33.7224849252055,0.609343325888141,2.42658523494246,21.1986881163377,0.484113016824807,2.28075282654431,15.1224150640821,0.618409367246157,3.53821808525009,"P. sylvestris"
715,34222,25,55.0099645009978,0.651009937503219,1.95901184771884,68.3552405402248,1.58957870786128,7.14108512184507,48.1425333957026,1.7434980090403,10.0458328631837,"P. nigra"
717,34222,26,20.7710072383011,0.562535255252492,2.20013985214613,7.4536008007072,0.427117041071181,2.20045983971315,4.86797373823472,0.47608460628438,2.91580460402464,"P. pinaster"
718,34222,43,113.631999482777,1.44952301132747,5.8731645182737,114.98432691742,1.52763612478984,5.58771211670147,187.714084592195,2.77539100187507,11.1514785291347,"Q. pyrenaica"
719,34222,44,NA,NA,NA,3.61122939625968,0.0339078525955707,0.130440559690457,9.20980657391584,0.111208995797658,0.395971373741399,"Q. faginea"
725,34228,21,41.2226564202319,0.799545199167296,3.24280577419043,25.1550754680913,0.512447677835166,2.26112445599287,33.7675772950557,1.3820343930184,8.0763513369326,"P. sylvestris"
728,34228,25,141.379348469725,1.77262683080029,5.30772627352399,196.669868203663,4.67746478426095,21.3873151203832,129.765562852536,4.88652804135568,28.6676461746386,"P. nigra"
730,34228,26,56.6526803303058,1.45826737153697,6.03794307850715,18.0393926103762,1.05869134750425,5.4569182205635,12.514277348891,1.25450622254546,7.83156328960287,"P. pinaster"
731,34228,42,NA,NA,NA,7.9603677147737,0.345528993366029,1.85301877363165,1.19478122829133,0.0653104736549795,0.371517096813664,"Q. petraea"
732,34228,43,50.3306913100882,0.623807850377615,2.48284364526947,59.4259613425312,0.804296044502973,3.13527427132318,108.584702878601,1.64428100991807,6.93716151606211,"Q. pyrenaica"
733,34228,44,NA,NA,NA,0.809561774340293,0.00878646580208505,0.0321712225482743,2.55766688860637,0.0336956955480851,0.120177039054067,"Q. faginea"
738,34229,21,NA,NA,NA,NA,NA,NA,1.2594733506115,0.054252563122552,0.316313397141633,"P. sylvestris"
740,34229,25,NA,NA,NA,24.4125820024656,0.584473600226905,2.66815844405937,14.8232286263593,0.564075873965833,3.32172134346923,"P. nigra"
742,34229,26,NA,NA,NA,2.06987306786179,0.125103393839112,0.648721976030313,1.49179836246692,0.155249309612489,0.985113901064586,"P. pinaster"
743,34229,43,87.4183651398045,1.1167275097264,4.52608897029398,106.641581349503,1.35669750754679,4.69049073206976,169.207562415216,2.45133261305856,9.35194080398785,"Q. pyrenaica"
744,34229,44,NA,NA,NA,1.20126413627776,0.01198588525808,0.0444957144187189,0.0647785474670845,0.000657164662557174,0.00264771031238843,"Q. faginea"
753,34231,21,NA,NA,NA,5.81711569014284,0.119980831430819,0.517609187422148,1.60209063291224,0.0721490497860297,0.40760427200607,"P. sylvestris"
755,34231,25,32.8089708043471,0.406138904561093,1.21137342339371,33.9599509537808,0.787165736464702,3.5192870501958,31.3409482389307,1.18616945295431,6.96866570387574,"P. nigra"
757,34231,26,12.9904120972373,0.341400478601674,1.40577966932777,3.74976508936923,0.215249300136951,1.11114858732532,3.03325734801879,0.305559592847223,1.91669130132707,"P. pinaster"
759,34231,43,NA,NA,NA,16.392817166075,0.207006160911789,0.733148772031949,30.2150621433228,0.414231798360371,1.56221870948304,"Q. pyrenaica"
761,34233,25,NA,NA,NA,NA,NA,NA,4.55479449964248,0.173364507204913,1.0210994382797,"P. nigra"
763,34233,26,NA,NA,NA,NA,NA,NA,0.436643171010688,0.0441071059089402,0.277340407515974,"P. pinaster"
764,34233,43,NA,NA,NA,NA,NA,NA,1.04996173399357,0.0124885062179743,0.0451679711716548,"Q. pyrenaica"
765,34234,21,33.1343747695203,0.742384091149512,3.16888215527173,36.1634234559679,0.985260293314685,4.94141509273768,19.8501365819694,0.841330894649277,4.83978758052381,"P. sylvestris"
767,34234,25,166.210380645785,2.10409516582343,6.31984909764735,245.907531329919,5.86545706307107,26.7489367299197,157.490364687781,5.89820525846218,34.4798249024296,"P. nigra"
769,34234,26,68.177209269967,1.74922728289569,7.2739653837867,21.7559116754408,1.3086948989983,6.78674235537084,15.3926726022779,1.53396913685043,9.55821002504262,"P. pinaster"
771,34234,42,NA,NA,NA,16.7844586500081,0.70209232024246,3.864604660031,1.79763420376026,0.101788036840911,0.581674897613427,"Q. petraea"
772,34234,43,NA,NA,NA,92.4537724072024,1.364630493638,5.51258430809986,157.686411982497,2.4412072096586,10.3724034177122,"Q. pyrenaica"
780,34245,21,190.638289000743,3.3962109904412,14.293353367293,112.78807656897,2.72126112665164,13.0200542619508,71.3363902946289,2.74148294392746,15.4733918608067,"P. sylvestris"
783,34245,25,117.903939030658,1.61494715082079,5.42287773733405,154.669528706266,3.69408719406762,17.3730844304352,113.780012665391,4.44383261481203,26.7995869783126,"P. nigra"
785,34245,26,46.612509213807,1.12906185367793,4.47811101199302,17.5168499042227,1.02509726611652,5.40630757771312,9.11638760981431,0.955699314500805,5.98095706481358,"P. pinaster"
786,34245,42,5.05547876169994,0.0765875170224681,0.288642068029487,NA,NA,NA,NA,NA,NA,"Q. petraea"
787,34245,43,18.9646697178447,0.221296970418927,0.878467083220486,75.5927259251314,0.991794745044452,3.62633837127412,158.516329208327,2.28861229018594,9.21010898249773,"Q. pyrenaica"
788,34245,44,NA,NA,NA,NA,NA,NA,2.2726876656328,0.0275043840432705,0.0990534099288621,"Q. faginea"
796,34901,21,NA,NA,NA,1.8067976145652,0.036994087233136,0.160287341363126,1.45152525548831,0.0617987212014314,0.360328672441224,"P. sylvestris"
798,34901,25,18.282489070284,0.232381514640296,0.698838709929983,20.881793655718,0.495182257351818,2.25237912417461,15.4459844180251,0.588280840472243,3.46658633696644,"P. nigra"
800,34901,26,NA,NA,NA,1.92470038652714,0.113360057492807,0.584728706356019,1.47816643106193,0.149458110678857,0.939851014116299,"P. pinaster"
801,34901,43,1.83695056768466,0.0196715632003036,0.0745095706824109,3.42275686638674,0.0447296174712637,0.178073843987675,5.16976719172778,0.0706141844109504,0.279248327483763,"Q. pyrenaica"
806,34903,21,NA,NA,NA,9.15508224187808,0.19917917174858,0.880532200758732,4.59117547548326,0.201734463417934,1.12885599984242,"P. sylvestris"
809,34903,25,46.2195768577726,0.597470534522143,1.85794535325767,78.1093785077744,1.83723318239684,8.3017886320338,65.2933125354526,2.44601992772962,14.3037784864691,"P. nigra"
811,34903,26,NA,NA,NA,7.75597223183863,0.453951481037655,2.34681294908592,6.37613700714459,0.635979698938161,3.96542057212017,"P. pinaster"
812,34903,43,10.7299643242404,0.130127665545128,0.520021674686363,22.6848533772613,0.303512221204971,1.16315712918962,37.5758279275655,0.482519479836449,1.83298173162368,"Q. pyrenaica"
813,34903,44,NA,NA,NA,0.102961649263689,0.00169470836817591,0.00560656961347841,1.41249853208798,0.0187173955167453,0.066721702445096,"Q. faginea"
