"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","SpeciesID","SpeciesName","CanopySHRNFI2","HmSHRNFI2","CanopySHRNFI3","HmSHRNFI3","CanopySHRNFI4","HmSHRNFI4"
333,42.757305,-4.382164,"A","4C","A","1",129,"Thymus spp.",NA,NA,10,2,5,1
333,42.757305,-4.382164,"A","4C","A","1",142,"Helianthemum spp.",NA,NA,10,2,5,1
333,42.757305,-4.382164,"A","4C","A","1",155,"Genista spp.",NA,NA,40,4,25,3
333,42.757305,-4.382164,"A","4C","A","1",1109,"Lavandula latifolia",NA,NA,20,4,NA,NA
335,42.746601,-4.516326,"A","1",NA,NA,102,"Erica spp.",30,4,NA,NA,NA,NA
335,42.746601,-4.516326,"A","1",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",40,3,NA,NA,NA,NA
335,42.746601,-4.516326,"A","1",NA,NA,117,"Halimium spp.",40,3,20,3,NA,NA
335,42.746601,-4.516326,"A","1",NA,NA,136,"Chamaespartium tridentatum",NA,NA,30,3,NA,NA
335,42.746601,-4.516326,"A","1",NA,NA,2102,"Erica australis",NA,NA,10,7,NA,NA
335,42.746601,-4.516326,"A","1",NA,NA,5102,"Erica umbellata",NA,NA,20,3,NA,NA
336,42.746922,-4.491898,"A","4",NA,NA,102,"Erica spp.",20,3,NA,NA,NA,NA
336,42.746922,-4.491898,"A","4",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",20,3,NA,NA,NA,NA
336,42.746922,-4.491898,"A","4",NA,NA,106,"Calluna vulgaris",40,5,NA,NA,NA,NA
336,42.746922,-4.491898,"A","4",NA,NA,107,"Arctostaphylos uva-ursi",5,1,NA,NA,NA,NA
336,42.746922,-4.491898,"A","4",NA,NA,5102,"Erica umbellata",NA,NA,5,2,NA,NA
339,42.748302,-4.381964,"A","1",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",25,5,NA,NA,NA,NA
341,42.749845,-4.247591,"A","1",NA,NA,102,"Erica spp.",NA,NA,1,1,NA,NA
341,42.749845,-4.247591,"A","1",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",20,3,NA,NA,NA,NA
341,42.749845,-4.247591,"A","1",NA,NA,109,"Lavandula spp.",NA,NA,5,2,NA,NA
341,42.749845,-4.247591,"A","1",NA,NA,122,"Rhamnus spp.",5,7,NA,NA,NA,NA
341,42.749845,-4.247591,"A","1",NA,NA,131,"Ribes spp.",NA,NA,5,12,NA,NA
341,42.749845,-4.247591,"A","1",NA,NA,3155,"Genista scorpius",NA,NA,20,5,NA,NA
342,42.739002,-4.406191,"A","4C","A","1",102,"Erica spp.",10,2,NA,NA,10,1
342,42.739002,-4.406191,"A","4C","A","1",103,"Other papilionoid shrubs (Ht>1.5m)",40,7,NA,NA,NA,NA
342,42.739002,-4.406191,"A","4C","A","1",107,"Arctostaphylos uva-ursi",5,1,15,2,6,1
342,42.739002,-4.406191,"A","4C","A","1",117,"Halimium spp.",NA,NA,NA,NA,1,1
342,42.739002,-4.406191,"A","4C","A","1",142,"Helianthemum spp.",NA,NA,NA,NA,1,1
342,42.739002,-4.406191,"A","4C","A","1",169,"Aphyllanthes monspeliensis",NA,NA,NA,NA,7,2
342,42.739002,-4.406191,"A","4C","A","1",1103,"Ulex spp.",NA,NA,5,4,NA,NA
342,42.739002,-4.406191,"A","4C","A","1",1109,"Lavandula latifolia",NA,NA,NA,NA,3,2
342,42.739002,-4.406191,"A","4C","A","1",1655,"Genista hispanica",NA,NA,NA,NA,6,3
342,42.739002,-4.406191,"A","4C","A","1",2128,NA,NA,NA,NA,NA,1,1
342,42.739002,-4.406191,"A","4C","A","1",3155,"Genista scorpius",NA,NA,NA,NA,5,4
342,42.739002,-4.406191,"A","4C","A","1",5104,"Coronilla spp.",NA,NA,NA,NA,3,1
343,42.739151,-4.393978,"A","4",NA,NA,102,"Erica spp.",20,2,NA,NA,NA,NA
343,42.739151,-4.393978,"A","4",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",25,5,NA,NA,NA,NA
343,42.739151,-4.393978,"A","4",NA,NA,106,"Calluna vulgaris",NA,NA,1,2,NA,NA
343,42.739151,-4.393978,"A","4",NA,NA,107,"Arctostaphylos uva-ursi",50,1,5,2,NA,NA
343,42.739151,-4.393978,"A","4",NA,NA,1103,"Ulex spp.",NA,NA,40,4,NA,NA
343,42.739151,-4.393978,"A","4",NA,NA,4102,"Erica erigena",NA,NA,20,2,NA,NA
344,42.740299,-4.296268,"A","4","A","1",102,"Erica spp.",10,2,7,2,NA,NA
344,42.740299,-4.296268,"A","4","A","1",103,"Other papilionoid shrubs (Ht>1.5m)",30,4,NA,NA,NA,NA
344,42.740299,-4.296268,"A","4","A","1",106,"Calluna vulgaris",50,4,3,2,4,2
344,42.740299,-4.296268,"A","4","A","1",129,"Thymus spp.",20,2,NA,NA,NA,NA
344,42.740299,-4.296268,"A","4","A","1",136,"Chamaespartium tridentatum",NA,NA,NA,NA,2,5
344,42.740299,-4.296268,"A","4","A","1",182,"Lithodora sp.",NA,NA,NA,NA,1,2
344,42.740299,-4.296268,"A","4","A","1",2102,"Erica australis",NA,NA,NA,NA,7,2
344,42.740299,-4.296268,"A","4","A","1",2109,"Lavandula stoechas",NA,NA,2,1,2,1
344,42.740299,-4.296268,"A","4","A","1",9104,"Genistella spp.",NA,NA,7,3,NA,NA
346,42.741235,-4.210767,"A","4",NA,NA,102,"Erica spp.",40,2,5,1,NA,NA
346,42.741235,-4.210767,"A","4",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",20,3,NA,NA,NA,NA
346,42.741235,-4.210767,"A","4",NA,NA,2109,"Lavandula stoechas",NA,NA,5,2,NA,NA
346,42.741235,-4.210767,"A","4",NA,NA,3155,"Genista scorpius",NA,NA,5,4,NA,NA
351,42.711994,-4.405581,NA,NA,NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",55,6,NA,NA,NA,NA
353,42.713698,-4.259079,"A","1",NA,NA,102,"Erica spp.",50,2,NA,NA,NA,NA
353,42.713698,-4.259079,"A","1",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",25,3,NA,NA,NA,NA
353,42.713698,-4.259079,"A","1",NA,NA,106,"Calluna vulgaris",NA,NA,1,1,NA,NA
353,42.713698,-4.259079,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",NA,NA,1,1,NA,NA
353,42.713698,-4.259079,"A","1",NA,NA,119,"Rosa spp.",NA,NA,1,3,NA,NA
353,42.713698,-4.259079,"A","1",NA,NA,121,"Rubus spp.",NA,NA,1,3,NA,NA
353,42.713698,-4.259079,"A","1",NA,NA,1102,"Erica arborea",NA,NA,5,1,NA,NA
353,42.713698,-4.259079,"A","1",NA,NA,3155,"Genista scorpius",NA,NA,1,2,NA,NA
353,42.713698,-4.259079,"A","1",NA,NA,4104,"Cytisus spp.",NA,NA,1,3,NA,NA
353,42.713698,-4.259079,"A","1",NA,NA,9104,"Genistella spp.",NA,NA,3,2,NA,NA
355,42.702991,-4.405378,"A","4C","A","1",102,"Erica spp.",40,2,20,5,45,3
355,42.702991,-4.405378,"A","4C","A","1",103,"Other papilionoid shrubs (Ht>1.5m)",30,4,NA,NA,NA,NA
355,42.702991,-4.405378,"A","4C","A","1",128,"Helichrysum stoechas",NA,NA,1,2,NA,NA
355,42.702991,-4.405378,"A","4C","A","1",142,"Helianthemum spp.",NA,NA,1,2,NA,NA
355,42.702991,-4.405378,"A","4C","A","1",154,"Dorycnium pentaphyllum",NA,NA,10,3,NA,NA
355,42.702991,-4.405378,"A","4C","A","1",155,"Genista spp.",NA,NA,10,5,5,4
356,42.704489,-4.28330905,NA,NA,"A","4",102,"Erica spp.",25,2,NA,NA,7,3
356,42.704489,-4.28330905,NA,NA,"A","4",103,"Other papilionoid shrubs (Ht>1.5m)",80,7,NA,NA,NA,NA
356,42.704489,-4.28330905,NA,NA,"A","4",106,"Calluna vulgaris",15,4,60,4,25,6
356,42.704489,-4.28330905,NA,NA,"A","4",107,"Arctostaphylos uva-ursi",5,1,5,1,NA,NA
356,42.704489,-4.28330905,NA,NA,"A","4",117,"Halimium spp.",NA,NA,NA,NA,15,2
356,42.704489,-4.28330905,NA,NA,"A","4",120,"Daboecia cantabrica",NA,NA,75,3,NA,NA
356,42.704489,-4.28330905,NA,NA,"A","4",144,"Lonicera spp.",NA,NA,NA,NA,2,3
356,42.704489,-4.28330905,NA,NA,"A","4",2156,NA,NA,NA,NA,NA,2,4
356,42.704489,-4.28330905,NA,NA,"A","4",4104,"Cytisus spp.",NA,NA,NA,NA,3,9
356,42.704489,-4.28330905,NA,NA,"A","4",9104,"Genistella spp.",NA,NA,15,4,NA,NA
357,42.70456,-4.271104,"A","1",NA,NA,102,"Erica spp.",35,1,30,2,NA,NA
357,42.70456,-4.271104,"A","1",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",60,2,NA,NA,NA,NA
357,42.70456,-4.271104,"A","1",NA,NA,106,"Calluna vulgaris",5,4,NA,NA,NA,NA
357,42.70456,-4.271104,"A","1",NA,NA,117,"Halimium spp.",NA,NA,3,3,NA,NA
357,42.70456,-4.271104,"A","1",NA,NA,1117,"Halimium halimifolium",NA,NA,15,3,NA,NA
357,42.70456,-4.271104,"A","1",NA,NA,9104,"Genistella spp.",NA,NA,50,3,NA,NA
358,42.704828,-4.246689,NA,NA,NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",25,4,NA,NA,NA,NA
358,42.704828,-4.246689,NA,NA,NA,NA,107,"Arctostaphylos uva-ursi",60,1,40,1,NA,NA
358,42.704828,-4.246689,NA,NA,NA,NA,2109,"Lavandula stoechas",NA,NA,8,3,NA,NA
358,42.704828,-4.246689,NA,NA,NA,NA,3155,"Genista scorpius",NA,NA,20,3,NA,NA
359,42.695004,-4.319741,"A","1","A","4",102,"Erica spp.",20,2,NA,NA,NA,NA
359,42.695004,-4.319741,"A","1","A","4",103,"Other papilionoid shrubs (Ht>1.5m)",20,6,NA,NA,NA,NA
359,42.695004,-4.319741,"A","1","A","4",109,"Lavandula spp.",NA,NA,NA,NA,3,3
359,42.695004,-4.319741,"A","1","A","4",129,"Thymus spp.",5,1,20,1,NA,NA
359,42.695004,-4.319741,"A","1","A","4",134,"Spiraea spp.",NA,NA,20,5,NA,NA
359,42.695004,-4.319741,"A","1","A","4",155,"Genista spp.",NA,NA,NA,NA,3,5
359,42.695004,-4.319741,"A","1","A","4",200,"Amelanchier ovalis",NA,NA,NA,NA,5,7
359,42.695004,-4.319741,"A","1","A","4",4102,"Erica erigena",NA,NA,30,4,NA,NA
361,42.683746,-4.50259,"A","1",NA,NA,102,"Erica spp.",5,2,15,3,NA,NA
361,42.683746,-4.50259,"A","1",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",1,2,NA,NA,NA,NA
361,42.683746,-4.50259,"A","1",NA,NA,117,"Halimium spp.",15,3,5,3,NA,NA
361,42.683746,-4.50259,"A","1",NA,NA,142,"Helianthemum spp.",NA,NA,15,3,NA,NA
361,42.683746,-4.50259,"A","1",NA,NA,4104,"Cytisus spp.",NA,NA,10,5,NA,NA
362,42.685574,-4.35616,NA,NA,NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",40,3,NA,NA,NA,NA
362,42.685574,-4.35616,NA,NA,NA,NA,128,"Helichrysum stoechas",NA,NA,10,2,NA,NA
362,42.685574,-4.35616,NA,NA,NA,NA,129,"Thymus spp.",NA,NA,10,1,NA,NA
362,42.685574,-4.35616,NA,NA,NA,NA,142,"Helianthemum spp.",NA,NA,10,1,NA,NA
362,42.685574,-4.35616,NA,NA,NA,NA,155,"Genista spp.",NA,NA,30,3,NA,NA
362,42.685574,-4.35616,NA,NA,NA,NA,2109,"Lavandula stoechas",NA,NA,20,3,NA,NA
364,42.68586,-4.331754,"A","4","A","1",103,"Other papilionoid shrubs (Ht>1.5m)",20,3,NA,NA,NA,NA
364,42.68586,-4.331754,"A","4","A","1",119,"Rosa spp.",5,10,10,15,1,3
364,42.68586,-4.331754,"A","4","A","1",129,"Thymus spp.",30,1,NA,NA,NA,NA
366,42.68628,-4.295144,"A","4",NA,NA,103,"Other papilionoid shrubs (Ht>1.5m)",25,4,NA,NA,NA,NA
366,42.68628,-4.295144,"A","4",NA,NA,128,"Helichrysum stoechas",NA,NA,10,2,NA,NA
366,42.68628,-4.295144,"A","4",NA,NA,129,"Thymus spp.",25,1,5,2,NA,NA
366,42.68628,-4.295144,"A","4",NA,NA,155,"Genista spp.",NA,NA,20,3,NA,NA
366,42.68628,-4.295144,"A","4",NA,NA,1109,"Lavandula latifolia",NA,NA,20,3,NA,NA
369,42.677277,-4.294957,"A","4","A","1",102,"Erica spp.",15,2,NA,NA,NA,NA
369,42.677277,-4.294957,"A","4","A","1",103,"Other papilionoid shrubs (Ht>1.5m)",20,4,NA,NA,NA,NA
369,42.677277,-4.294957,"A","4","A","1",107,"Arctostaphylos uva-ursi",5,1,NA,NA,NA,NA
369,42.677277,-4.294957,"A","4","A","1",109,"Lavandula spp.",NA,NA,NA,NA,2,2
369,42.677277,-4.294957,"A","4","A","1",112,"Ligustrum vulgare",NA,NA,NA,NA,1,10
369,42.677277,-4.294957,"A","4","A","1",119,"Rosa spp.",NA,NA,5,10,5,22
369,42.677277,-4.294957,"A","4","A","1",121,"Rubus spp.",NA,NA,5,10,3,23
369,42.677277,-4.294957,"A","4","A","1",138,"Asparagus spp.",NA,NA,5,2,NA,NA
369,42.677277,-4.294957,"A","4","A","1",155,"Genista spp.",NA,NA,10,5,15,3
369,42.677277,-4.294957,"A","4","A","1",182,"Lithodora sp.",NA,NA,NA,NA,1,2
381,42.659957,-4.892451,"A","1",NA,NA,102,"Erica spp.",30,10,2,1,NA,NA
381,42.659957,-4.892451,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",1,1,NA,NA,NA,NA
381,42.659957,-4.892451,"A","1",NA,NA,117,"Halimium spp.",NA,NA,2,1,NA,NA
381,42.659957,-4.892451,"A","1",NA,NA,136,"Chamaespartium tridentatum",NA,NA,2,2,NA,NA
381,42.659957,-4.892451,"A","1",NA,NA,2102,"Erica australis",NA,NA,7,8,NA,NA
383,42.650956,-4.892178,"A","4",NA,NA,102,"Erica spp.",90,15,10,1,NA,NA
383,42.650956,-4.892178,"A","4",NA,NA,106,"Calluna vulgaris",NA,NA,20,5,NA,NA
383,42.650956,-4.892178,"A","4",NA,NA,107,"Arctostaphylos uva-ursi",NA,NA,3,1,NA,NA
383,42.650956,-4.892178,"A","4",NA,NA,117,"Halimium spp.",2,3,2,1,NA,NA
383,42.650956,-4.892178,"A","4",NA,NA,136,"Chamaespartium tridentatum",NA,NA,1,2,NA,NA
383,42.650956,-4.892178,"A","4",NA,NA,2102,"Erica australis",NA,NA,30,13,NA,NA
385,42.641955,-4.891905,"A","1","A","4",102,"Erica spp.",75,15,NA,NA,NA,NA
385,42.641955,-4.891905,"A","1","A","4",106,"Calluna vulgaris",5,5,10,5,2,3
385,42.641955,-4.891905,"A","1","A","4",107,"Arctostaphylos uva-ursi",5,1,NA,NA,NA,NA
385,42.641955,-4.891905,"A","1","A","4",117,"Halimium spp.",2,3,NA,NA,2,1
385,42.641955,-4.891905,"A","1","A","4",136,"Chamaespartium tridentatum",NA,NA,3,3,2,3
385,42.641955,-4.891905,"A","1","A","4",2102,"Erica australis",NA,NA,80,12,8,12
387,42.642356,-4.867522,"A","1",NA,NA,102,"Erica spp.",50,10,NA,NA,NA,NA
387,42.642356,-4.867522,"A","1",NA,NA,106,"Calluna vulgaris",40,6,20,4,NA,NA
387,42.642356,-4.867522,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",10,1,10,1,NA,NA
387,42.642356,-4.867522,"A","1",NA,NA,117,"Halimium spp.",10,5,5,2,NA,NA
387,42.642356,-4.867522,"A","1",NA,NA,136,"Chamaespartium tridentatum",NA,NA,5,4,NA,NA
387,42.642356,-4.867522,"A","1",NA,NA,2102,"Erica australis",NA,NA,70,13,NA,NA
388,42.632955,-4.891632,"A","1","A","4",102,"Erica spp.",60,12,20,1,15,1
388,42.632955,-4.891632,"A","1","A","4",106,"Calluna vulgaris",20,7,3,4,6,4
388,42.632955,-4.891632,"A","1","A","4",107,"Arctostaphylos uva-ursi",10,1,2,1,3,1
388,42.632955,-4.891632,"A","1","A","4",117,"Halimium spp.",10,2,5,2,5,2
388,42.632955,-4.891632,"A","1","A","4",2102,"Erica australis",NA,NA,15,10,20,15
389,42.633156,-4.879442,"A","1",NA,NA,102,"Erica spp.",30,5,40,1,NA,NA
389,42.633156,-4.879442,"A","1",NA,NA,106,"Calluna vulgaris",30,4,15,3,NA,NA
389,42.633156,-4.879442,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",30,2,45,1,NA,NA
389,42.633156,-4.879442,"A","1",NA,NA,117,"Halimium spp.",10,4,5,1,NA,NA
389,42.633156,-4.879442,"A","1",NA,NA,2102,"Erica australis",NA,NA,5,6,NA,NA
391,42.633553,-4.855063,NA,NA,"A","1",102,"Erica spp.",30,8,NA,NA,15,2
391,42.633553,-4.855063,NA,NA,"A","1",106,"Calluna vulgaris",50,6,5,2,12,3
391,42.633553,-4.855063,NA,NA,"A","1",107,"Arctostaphylos uva-ursi",30,2,NA,NA,3,1
391,42.633553,-4.855063,NA,NA,"A","1",117,"Halimium spp.",5,4,20,2,5,2
391,42.633553,-4.855063,NA,NA,"A","1",136,"Chamaespartium tridentatum",NA,NA,5,2,NA,NA
391,42.633553,-4.855063,NA,NA,"A","1",2102,"Erica australis",NA,NA,15,8,10,16
392,42.6236709,-4.89115871,NA,NA,"A","1",102,"Erica spp.",30,4,NA,NA,NA,NA
392,42.6236709,-4.89115871,NA,NA,"A","1",106,"Calluna vulgaris",NA,NA,NA,NA,6,4
392,42.6236709,-4.89115871,NA,NA,"A","1",107,"Arctostaphylos uva-ursi",10,1,NA,NA,NA,NA
392,42.6236709,-4.89115871,NA,NA,"A","1",117,"Halimium spp.",10,3,25,2,15,3
392,42.6236709,-4.89115871,NA,NA,"A","1",136,"Chamaespartium tridentatum",NA,NA,15,3,8,3
392,42.6236709,-4.89115871,NA,NA,"A","1",2102,"Erica australis",NA,NA,35,7,40,10
392,42.6236709,-4.89115871,NA,NA,"A","1",4101,"Cistus clusii",NA,NA,10,2,6,3
393,42.624155,-4.879171,"A","1",NA,NA,102,"Erica spp.",50,12,30,1,NA,NA
393,42.624155,-4.879171,"A","1",NA,NA,106,"Calluna vulgaris",30,7,15,4,NA,NA
393,42.624155,-4.879171,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",20,2,45,1,NA,NA
393,42.624155,-4.879171,"A","1",NA,NA,117,"Halimium spp.",10,4,10,2,NA,NA
393,42.624155,-4.879171,"A","1",NA,NA,2102,"Erica australis",NA,NA,20,6,NA,NA
394,42.624354,-4.866984,"A","1",NA,NA,102,"Erica spp.",5,4,30,11,NA,NA
394,42.624354,-4.866984,"A","1",NA,NA,106,"Calluna vulgaris",50,6,10,5,NA,NA
394,42.624354,-4.866984,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",2,2,5,1,NA,NA
394,42.624354,-4.866984,"A","1",NA,NA,117,"Halimium spp.",15,4,NA,NA,NA,NA
395,42.614953,-4.891087,"A","1",NA,NA,102,"Erica spp.",20,6,2,15,NA,NA
395,42.614953,-4.891087,"A","1",NA,NA,106,"Calluna vulgaris",40,1,20,4,NA,NA
395,42.614953,-4.891087,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",20,6,25,3,NA,NA
395,42.614953,-4.891087,"A","1",NA,NA,117,"Halimium spp.",10,3,1,20,NA,NA
395,42.614953,-4.891087,"A","1",NA,NA,2102,"Erica australis",NA,NA,15,15,NA,NA
397,42.615353,-4.866715,NA,NA,NA,NA,102,"Erica spp.",30,12,NA,NA,NA,NA
397,42.615353,-4.866715,NA,NA,NA,NA,106,"Calluna vulgaris",30,6,NA,NA,NA,NA
397,42.615353,-4.866715,NA,NA,NA,NA,107,"Arctostaphylos uva-ursi",10,1,NA,NA,NA,NA
397,42.615353,-4.866715,NA,NA,NA,NA,117,"Halimium spp.",5,5,NA,NA,NA,NA
397,42.615353,-4.866715,NA,NA,NA,NA,129,"Thymus spp.",1,1,NA,NA,NA,NA
399,42.605953,-4.890814,"A","1",NA,NA,102,"Erica spp.",30,10,15,1,NA,NA
399,42.605953,-4.890814,"A","1",NA,NA,106,"Calluna vulgaris",20,6,5,3,NA,NA
399,42.605953,-4.890814,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",5,1,10,1,NA,NA
399,42.605953,-4.890814,"A","1",NA,NA,117,"Halimium spp.",5,3,NA,NA,NA,NA
399,42.605953,-4.890814,"A","1",NA,NA,2102,"Erica australis",NA,NA,20,12,NA,NA
400,42.606153,-4.87863,"A","4","A","1",106,"Calluna vulgaris",40,7,30,4,28,5
400,42.606153,-4.87863,"A","4","A","1",2950,"Prunus spinosa",NA,NA,NA,NA,6,5
401,42.60655,-4.854261,"A","1",NA,NA,102,"Erica spp.",30,6,40,1,NA,NA
401,42.60655,-4.854261,"A","1",NA,NA,106,"Calluna vulgaris",50,6,5,3,NA,NA
401,42.60655,-4.854261,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",10,1,20,1,NA,NA
401,42.60655,-4.854261,"A","1",NA,NA,2102,"Erica australis",NA,NA,5,8,NA,NA
406,42.578951,-4.889998,"A","1",NA,NA,101,"Cistus spp.",5,3,NA,NA,NA,NA
406,42.578951,-4.889998,"A","1",NA,NA,102,"Erica spp.",5,5,NA,NA,NA,NA
406,42.578951,-4.889998,"A","1",NA,NA,106,"Calluna vulgaris",30,6,50,4,NA,NA
406,42.578951,-4.889998,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",20,1,25,1,NA,NA
406,42.578951,-4.889998,"A","1",NA,NA,119,"Rosa spp.",NA,NA,5,3,NA,NA
406,42.578951,-4.889998,"A","1",NA,NA,129,"Thymus spp.",5,1,NA,NA,NA,NA
406,42.578951,-4.889998,"A","1",NA,NA,1110,"Daphne gnidium",NA,NA,5,2,NA,NA
406,42.578951,-4.889998,"A","1",NA,NA,2102,"Erica australis",NA,NA,5,13,NA,NA
409,42.543148,-4.876739,"A","4","A","1",101,"Cistus spp.",5,2,NA,NA,NA,NA
409,42.543148,-4.876739,"A","4","A","1",102,"Erica spp.",NA,NA,5,2,6,2
409,42.543148,-4.876739,"A","4","A","1",106,"Calluna vulgaris",20,6,10,2,7,3
409,42.543148,-4.876739,"A","4","A","1",119,"Rosa spp.",NA,NA,1,6,NA,NA
409,42.543148,-4.876739,"A","4","A","1",2950,"Prunus spinosa",NA,NA,NA,NA,6,15
410,42.543346,-4.864567,"A","4","A","1",102,"Erica spp.",NA,NA,NA,NA,3,1
410,42.543346,-4.864567,"A","4","A","1",106,"Calluna vulgaris",2,5,NA,NA,4,3
410,42.543346,-4.864567,"A","4","A","1",117,"Halimium spp.",5,5,NA,NA,8,2
413,42.524946,-4.888369,"A","1",NA,NA,101,"Cistus spp.",10,2,NA,NA,NA,NA
413,42.524946,-4.888369,"A","1",NA,NA,106,"Calluna vulgaris",40,6,45,4,NA,NA
413,42.524946,-4.888369,"A","1",NA,NA,4101,"Cistus clusii",NA,NA,2,1,NA,NA
414,42.525344,-4.864031,"A","1",NA,NA,101,"Cistus spp.",40,3,NA,NA,NA,NA
414,42.525344,-4.864031,"A","1",NA,NA,106,"Calluna vulgaris",40,5,45,10,NA,NA
414,42.525344,-4.864031,"A","1",NA,NA,4101,"Cistus clusii",NA,NA,20,2,NA,NA
415,42.515945,-4.888098,"A","1",NA,NA,104,"Other papilionoid shrubs (Ht<1.5m)",5,1,NA,NA,NA,NA
415,42.515945,-4.888098,"A","1",NA,NA,106,"Calluna vulgaris",60,6,40,6,NA,NA
417,42.507342,-4.863496,"A","4","A","1",104,"Other papilionoid shrubs (Ht<1.5m)",5,3,NA,NA,NA,NA
417,42.507342,-4.863496,"A","4","A","1",106,"Calluna vulgaris",60,8,20,4,6,3
419,42.663374,-4.672924,"A","1",NA,NA,102,"Erica spp.",30,5,25,1,NA,NA
419,42.663374,-4.672924,"A","1",NA,NA,106,"Calluna vulgaris",40,2,5,4,NA,NA
419,42.663374,-4.672924,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",30,1,15,1,NA,NA
419,42.663374,-4.672924,"A","1",NA,NA,117,"Halimium spp.",5,2,25,2,NA,NA
419,42.663374,-4.672924,"A","1",NA,NA,136,"Chamaespartium tridentatum",NA,NA,7,2,NA,NA
419,42.663374,-4.672924,"A","1",NA,NA,2102,"Erica australis",NA,NA,30,10,NA,NA
420,42.663552,-4.660727,"A","3E","A","1",102,"Erica spp.",NA,NA,20,2,14,2
420,42.663552,-4.660727,"A","3E","A","1",106,"Calluna vulgaris",NA,NA,10,3,9,3
420,42.663552,-4.660727,"A","3E","A","1",107,"Arctostaphylos uva-ursi",NA,NA,5,1,NA,NA
420,42.663552,-4.660727,"A","3E","A","1",112,"Ligustrum vulgare",NA,NA,NA,NA,4,15
420,42.663552,-4.660727,"A","3E","A","1",117,"Halimium spp.",NA,NA,NA,NA,2,2
420,42.663552,-4.660727,"A","3E","A","1",119,"Rosa spp.",10,15,5,20,7,20
420,42.663552,-4.660727,"A","3E","A","1",121,"Rubus spp.",NA,NA,NA,NA,2,3
422,42.66459,-4.587543,"A","1",NA,NA,102,"Erica spp.",30,4,NA,NA,NA,NA
422,42.66459,-4.587543,"A","1",NA,NA,106,"Calluna vulgaris",30,2,30,10,NA,NA
422,42.66459,-4.587543,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",40,1,NA,NA,NA,NA
422,42.66459,-4.587543,"A","1",NA,NA,120,"Daboecia cantabrica",NA,NA,10,2,NA,NA
422,42.66459,-4.587543,"A","1",NA,NA,137,"Vaccinium myrtillus",NA,NA,60,2,NA,NA
423,42.664758,-4.575345,"A","1",NA,NA,102,"Erica spp.",30,5,NA,NA,NA,NA
423,42.664758,-4.575345,"A","1",NA,NA,106,"Calluna vulgaris",20,1,2,6,NA,NA
423,42.664758,-4.575345,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",40,1,20,2,NA,NA
423,42.664758,-4.575345,"A","1",NA,NA,136,"Chamaespartium tridentatum",NA,NA,15,4,NA,NA
423,42.664758,-4.575345,"A","1",NA,NA,5102,"Erica umbellata",NA,NA,30,2,NA,NA
426,42.65328,-4.745852,"A","3E",NA,NA,106,"Calluna vulgaris",20,3,50,7,NA,NA
426,42.65328,-4.745852,"A","3E",NA,NA,117,"Halimium spp.",NA,NA,25,3,NA,NA
426,42.65328,-4.745852,"A","3E",NA,NA,136,"Chamaespartium tridentatum",NA,NA,10,3,NA,NA
426,42.65328,-4.745852,"A","3E",NA,NA,2102,"Erica australis",NA,NA,40,10,NA,NA
428,42.65455,-4.660488,"A","1",NA,NA,102,"Erica spp.",10,3,20,1,NA,NA
428,42.65455,-4.660488,"A","1",NA,NA,106,"Calluna vulgaris",10,1,3,2,NA,NA
428,42.65455,-4.660488,"A","1",NA,NA,107,"Arctostaphylos uva-ursi",5,1,10,1,NA,NA
428,42.65455,-4.660488,"A","1",NA,NA,1110,"Daphne gnidium",NA,NA,3,1,NA,NA
429,42.655075,-4.623901,"A","4",NA,NA,106,"Calluna vulgaris",40,2,40,10,NA,NA
429,42.655075,-4.623901,"A","4",NA,NA,4104,"Cytisus spp.",NA,NA,20,15,NA,NA
429,42.655075,-4.623901,"A","4",NA,NA,5102,"Erica umbellata",NA,NA,10,4,NA,NA
430,42.655587,-4.587314,"A","1",NA,NA,102,"Erica spp.",10,4,NA,NA,NA,NA
430,42.655587,-4.587314,"A","1",NA,NA,106,"Calluna vulgaris",70,1,5,5,NA,NA
