"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","YearNFI2","YearNFI3","YearNFI4","CanopyNFI2","CanopyNFI3","CanopyNFI4","NtreesNFI2","NtreesNFI3","NtreesNFI4","DeadTreesNFI2","DeadTreesNFI3","DeadTreesNFI4","HoNFI2","HoNFI3","HoNFI4","HartNFI2","HartNFI3","HartNFI4","ShannonNFI2","ShannonNFI3","ShannonNFI4","SDIR_NFI2","SDIR_NFI3","SDIR_NFI4","especie_dominanteIFN2","CompositionNFI2","especie_dominanteIFN3","CompositionNFI3","especie_dominanteIFN4","CompositionNFI4","nCD.x","StructureNFI2","nCD.y","StructureNFI3","nCD","StructureNFI4","DmNFI2","HmNFI2","SlendernessNFI2","DgNFI2","DmNFI3","HmNFI3","SlendernessNFI3","DgNFI3","DmNFI4","HmNFI4","SlendernessNFI4","DgNFI4"
265,42.727772,-4.576939,"A","1",NA,NA,91,"04/22/03 00:00:00",NA,85,70,NA,30,32,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.678142199228122,0.511740007885718,0,0.550503495484777,0.586798193678186,NA,21,"pure",21,"mixed",NA,NA,5,"Uneven-aged",6,"Uneven-aged",1,"Even-aged",0.216133333333333,10.5333333333333,48.7353485502776,0.225853381643933,0.266796875,14.390625,53.9385065885798,0.275068414785304,NA,NA,NA,NA
268,42.716103,-4.759825,"A","1",NA,NA,91,"2005-05-03 00:00",NA,65,75,NA,6,19,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.348832095843032,0.217894744622973,0,0.109956529726151,0.326878643859204,NA,25,"mixed",25,"pure",NA,NA,3,"Uneven-aged",3,"Uneven-aged",1,"Even-aged",0.13775,6.16666666666667,44.767090139141,0.141062190776504,0.188526315789474,8.44736842105263,44.8073701842546,0.192656566541551,NA,NA,NA,NA
269,42.71877,-4.576711,"A","4",NA,NA,91,"2004-04-03 00:00",NA,60,70,NA,1,23,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.139060798454741,0,NA,0.39180975285645,NA,NA,NA,21,"pure",NA,NA,1,"Even-aged",3,"Uneven-aged",1,"Even-aged",NA,NA,NA,NA,0.149260869565217,7.43478260869565,49.8106612292456,0.151862638162141,NA,NA,NA,NA
270,42.718938,-4.564503,"A","1",NA,NA,91,"2004-04-03 00:00",NA,70,80,NA,6,43,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.167026834279281,0.851141172870509,NA,25,"pure",25,"pure",NA,NA,1,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.0939166666666667,4.08333333333333,43.4782608695652,0.0950287237277937,0.173441860465116,8.94883720930233,51.5956020380799,0.176089102709461,NA,NA,NA,NA
271,42.705953,-4.832798,"A","3E","A","1",91,"03/20/03 00:00:00","2019-05-08T22:00:00Z",50,75,75,1,20,27,0,0,1,7.5,11.8439750749982,13.8757433126549,367.090554551996,31.5520755796423,23.837408774282,0,0,0,0.0350601206883239,1.33942246324264,1.90583467331705,43,"pure",43,"pure",43,"pure",1,"Even-aged",6,"Uneven-aged",6,"Uneven-aged",0.2605,7.5,28.7907869481766,0.2605,0.195975,8.7,44.3934175277459,0.209306862047091,0.208592592592593,10.2888888253106,49.3252837861127,0.223953988329944
272,42.706913,-4.771775,"A","1",NA,NA,91,"2005-05-03 00:00",NA,90,80,NA,30,28,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.521451621727762,0.411031451512592,NA,21,"pure",21,"pure",NA,NA,3,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.150866666666667,7.05,46.7300044189129,0.153799869960933,0.231178571428571,11.7142857142857,50.6720222462537,0.23392447651814,NA,NA,NA,NA
274,42.707288,-4.747365,"A","3E","A","1",91,"03/26/03 00:00:00","2019-07-02T22:00:00Z",65,75,70,6,32,18,0,0,0,4.6591549430919,9.41471060526129,13.4459154302115,92.8311355208335,48.3918104079792,48.2501382643014,0,0.37342464593439,0.214559155176405,0.131527854240505,0.244188702479076,0.264087706545729,21,"pure",21,"pure",21,"pure",2,"Even-aged",3,"Uneven-aged",3,"Uneven-aged",0.1085,4.5,41.4746543778802,0.110539208730055,0.170109375,8.625,50.7026729126481,0.17395556634526,0.278388888888889,13.1666666136848,47.2959487220766,0.281508042119187
276,42.709258,-4.613103,"A","4C",NA,NA,91,"06/16/03 00:00:00",NA,50,50,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.0484196140797092,NA,NA,NA,43,"pure",NA,NA,1,"Even-aged",1,"Even-aged",1,"Even-aged",NA,NA,NA,NA,0.081,6,74.0740740740741,0.081,NA,NA,NA,NA
279,42.6981,-4.759316,"A","1",NA,NA,91,"03/25/03 00:00:00",NA,60,65,NA,16,26,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.79248910526737,0.739144949360306,0,0.280488000321693,0.47374177720262,NA,25,"mixed",25,"mixed",NA,NA,3,"Uneven-aged",3,"Uneven-aged",1,"Even-aged",0.14346875,6.46875,45.0882160749292,0.145234562432639,0.210307692307692,10.75,51.1155815654718,0.213369397993246,NA,NA,NA,NA
284,42.689286,-4.74686,"A","1",NA,NA,91,"03/25/03 00:00:00",NA,80,75,NA,21,33,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.52970134009502,0.628641828581622,0,0.379258151048476,0.608033072066334,NA,21,"mixed",21,"mixed",NA,NA,2,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.133452380952381,6.09523809523809,45.6735057983943,0.134814025340732,0.182242424242424,9.83333333333333,53.9574326571334,0.185176983320053,NA,NA,NA,NA
285,42.689471,-4.734659,"A","1",NA,NA,91,"2005-12-03 00:00",NA,90,80,NA,42,43,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.900331982917982,0.935941756321622,0,0.812478527255752,0.7458244639145,NA,21,"mixed",21,"mixed",NA,NA,5,"Uneven-aged",7,"Uneven-aged",1,"Even-aged",0.172369047619048,8.22619047619048,47.7242903515436,0.177853420787215,0.246081395348837,13.6279069767442,55.3796720691773,0.252287684165112,NA,NA,NA,NA
286,42.689655,-4.722457,"A","4","A","1",91,"05/14/03 00:00:00","2019-07-08T22:00:00Z",90,70,70,36,39,40,0,0,0,8.27323954473516,13.5658842421045,17.2381535580421,30.1831519266329,25.8725726106694,24.4928870641708,1.08572351589648,0.907242314491963,0.779711098538403,0.659962105463371,0.695677760838064,0.676001939230897,21,"mixed",25,"mixed",21,"mixed",3,"Uneven-aged",4,"Uneven-aged",5,"Uneven-aged",0.146527777777778,6.72222222222222,45.8767772511848,0.149203021640537,0.221679487179487,12.6794871794872,57.1973859233127,0.224914499424297,0.2788875,15.9175000429153,57.0749855870749,0.281378848263333
288,42.690557,-4.661447,"A","1",NA,NA,91,"04/30/03 00:00:00",NA,60,50,NA,3,4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.139750347173788,0.185849171269004,NA,43,"pure",43,"pure",NA,NA,2,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.186,6.33333333333333,34.0501792114695,0.187563322640648,0.203875,6,29.429797670141,0.205539990026272,NA,NA,NA,NA
289,42.690908,-4.637042,"A","1",NA,NA,91,"2006-05-03 00:00",NA,60,80,NA,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0325428589490084,0.0366403642404348,NA,43,"pure",43,"pure",NA,NA,1,"Even-aged",1,"Even-aged",1,"Even-aged",0.15,6,40,0.15,0.1615,8.5,52.6315789473684,0.1615,NA,NA,NA,NA
291,42.69218251,-4.53947652,NA,NA,"A","1",91,"2003-12-03 00:00","2019-06-09T22:00:00Z",60,60,80,1,NA,5,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.259118950462812,NA,NA,NA,NA,43,"pure",1,"Even-aged",1,"Even-aged",2,"Even-aged",NA,NA,NA,NA,NA,NA,NA,NA,0.1199,7.91999988555908,66.0550449170899,0.12264155087082
292,42.680098,-4.758808,"A","1",NA,NA,91,"05/13/03 00:00:00",NA,90,50,NA,34,25,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.324558329480988,0,0,0.6229543294033,0.393937289344259,NA,21,"pure",21,"pure",NA,NA,3,"Uneven-aged",3,"Uneven-aged",1,"Even-aged",0.134647058823529,8.32352941176471,61.8173875054609,0.137435492889873,0.164,12.4,75.609756097561,0.166259315528484,NA,NA,NA,NA
294,42.68047,-4.734408,"A","1",NA,NA,91,"05/14/03 00:00:00",NA,85,70,NA,24,28,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.759782837395708,0.690971956766991,0,0.41781041358121,0.485011669968215,NA,25,"mixed",21,"mixed",NA,NA,3,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.146104166666667,6.5625,44.9165834878084,0.148034307678997,0.217125,10.7678571428571,49.5928941524796,0.220664155772652,NA,NA,NA,NA
296,42.680837,-4.710008,"A","1",NA,NA,91,"2005-12-03 00:00",NA,85,80,NA,35,37,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.682995639172869,0.47960792794248,0,0.748557617544511,0.668486943659773,NA,26,"mixed",25,"mixed",NA,NA,4,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.155628571428571,6.65714285714286,42.7758399118781,0.161145586349735,0.209716216216216,10.1081081081081,48.1989818931632,0.213121158917594,NA,NA,NA,NA
299,42.670529,-4.795147,"A","1",NA,NA,91,"05/13/03 00:00:00",NA,90,85,NA,44,51,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.444176179868957,0.518677420490307,0,0.736291642834126,0.869010106038331,NA,21,"mixed",21,"mixed",NA,NA,4,"Uneven-aged",5,"Uneven-aged",1,"Even-aged",0.160465909090909,9.03409090909091,56.2991289568727,0.163875975137519,0.18993137254902,12.2156862745098,64.3163165229959,0.1946518133267,NA,NA,NA,NA
300,42.670719,-4.78295,"A","1",NA,NA,91,"05/13/03 00:00:00",NA,80,85,NA,23,36,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.5474078862856,0.659084449674482,0,0.40580168924311,0.656801018410735,NA,21,"mixed",21,"mixed",NA,NA,3,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.134608695652174,6.69565217391304,49.7416020671835,0.135875662471886,0.197930555555556,11.7777777777778,59.5045961686899,0.20048439604008,NA,NA,NA,NA
302,42.671283,-4.746356,"A","3E",NA,NA,91,"03/27/03 00:00:00",NA,50,50,NA,19,43,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.346499966154441,0.690893160051025,0,0.370776959745409,0.457406043819398,NA,21,"mixed",26,"mixed",NA,NA,5,"Uneven-aged",6,"Uneven-aged",1,"Even-aged",0.178842105263158,9.3421052631579,52.2366097704532,0.18468244438267,0.246453488372093,12.246511627907,49.6909648502005,0.257099394859672,NA,NA,NA,NA
304,42.671652,-4.72196,"A","1",NA,NA,91,"05/22/03 00:00:00",NA,80,85,NA,11,43,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.514648564307992,0.659780530402864,0,0.26367770844328,0.673524872019943,NA,21,"mixed",21,"mixed",NA,NA,2,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.103318181818182,4.63636363636364,44.8746150461945,0.104503697194275,0.155488372093023,9.6046511627907,61.7708644929704,0.157360680352273,NA,NA,NA,NA
305,42.67186295,-4.70984871,NA,NA,"A","1",91,"05/21/03 00:00:00","2019-08-21T22:00:00Z",50,70,80,1,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.114546277153756,NA,NA,NA,NA,43,"pure",1,"Even-aged",1,"Even-aged",1,"Even-aged",NA,NA,NA,NA,NA,NA,NA,NA,0.08975,5.79999995231629,64.62395490046,0.0899340035804033
306,42.672197,-4.685364,"A","3E","A","1",91,"2005-07-03 00:00","2019-08-21T22:00:00Z",60,70,90,3,32,27,0,0,0,4,10.1560249250018,14.6493898316807,132.429445151141,46.3096213495496,25.8087944782237,0,0.222525801697338,0.424342019719988,0.08116716726414,0.650144487079317,1.26057960603613,25,"pure",43,"mixed",43,"mixed",1,"Even-aged",5,"Uneven-aged",7,"Uneven-aged",0.0931666666666667,4.33333333333333,46.5116279069767,0.0933563959601412,0.1830625,8.890625,48.566063502902,0.188726654185359,0.228111111111111,12.8074073614898,56.1454779607442,0.239806789512508
311,42.67376,-4.575573,"A","4",NA,NA,91,"03/13/03 00:00:00",NA,50,30,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.0965271930574206,NA,NA,NA,43,"pure",NA,NA,1,"Even-aged",1,"Even-aged",1,"Even-aged",NA,NA,NA,NA,0.1245,7,56.2248995983936,0.1245,NA,NA,NA,NA
313,42.818619,-4.518085,"A","4C","A","1",91,"2006-12-03 00:00","2019-06-05T22:00:00Z",90,75,90,1,8,29,NA,0,0,NA,7.5,11.4459155988581,NA,43.2512049021193,20.3604581933616,0,0,0,NA,0.421752687590585,1.55658643082745,NA,NA,43,"pure",43,"pure",1,"Even-aged",1,"Even-aged",2,"Even-aged",NA,NA,NA,NA,0.084875,7.125,83.9469808541973,0.0854093086261679,0.12598275862069,10.4103448637601,82.6330918431755,0.127608810905398
319,42.794038,-4.321844,"A","1",NA,NA,91,"2003-12-03 00:00",NA,65,90,NA,6,33,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0913404725817556,0.708137976889929,NA,21,"pure",21,"pure",NA,NA,3,"Uneven-aged",5,"Uneven-aged",1,"Even-aged",0.183083333333333,6.25,34.1374601729631,0.185537395152568,0.163287878787879,8.07575757575758,49.4571773220748,0.173254082990062,NA,NA,NA,NA
320,42.794317,-4.297395,"A","1",NA,NA,91,"2003-12-03 00:00",NA,65,85,NA,11,23,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.170210477092981,0.479674793174828,NA,25,"pure",25,"pure",NA,NA,2,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.132772727272727,5.86363636363636,44.1629578911332,0.134527540269304,0.209,9.32608695652174,44.6224256292906,0.211323366472786,NA,NA,NA,NA
321,42.78261,-4.517205,"A","1",NA,NA,91,"03/31/03 00:00:00",NA,80,80,NA,25,32,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.28240048530162,1.77900067214674,NA,43,"pure",43,"pure",NA,NA,5,"Uneven-aged",5,"Uneven-aged",1,"Even-aged",0.16268,10.46,64.2980083599705,0.169675749593158,0.182359375,11.265625,61.7770542369977,0.190937182896627,NA,NA,NA,NA
325,42.764606,-4.516765,"A","4C","A","1",91,"03/28/03 00:00:00","2019-08-07T22:00:00Z",65,70,90,1,5,23,NA,0,0,NA,10.1366197723676,12.3684506916767,NA,48.3812252582371,23.1700355780839,0,0,0,NA,0.236207756122046,1.0628786290237,NA,NA,42,"pure",42,"pure",1,"Even-aged",2,"Even-aged",3,"Uneven-aged",NA,NA,NA,NA,0.1064,8.3,78.0075187969925,0.108890311782086,0.139782608695652,10.9086956148562,78.0404351918175,0.142301501718374
326,42.764927,-4.49233,"A","3E",NA,NA,91,"2004-03-03 00:00",NA,70,80,NA,1,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0873629986753982,0.46144194640941,NA,43,"pure",43,"pure",NA,NA,1,"Even-aged",2,"Even-aged",1,"Even-aged",0.117,4.5,38.4615384615385,0.117,0.1015,6.08333333333333,59.9343185550082,0.103256355736584,NA,NA,NA,NA
327,42.765243,-4.467894,"A","1","A","1",91,"2004-03-03 00:00","2019-06-06T22:00:00Z",40,70,70,2,26,46,0,0,0,4,6.1591549430919,6.75464796965982,162.19440691417,34.6335235921832,27.3032039895927,0,0.342541120569799,0.199999657250238,0.250912315689081,2.70032831528112,4.78343589176904,45,"pure",45,"pure",45,"pure",1,"Even-aged",2,"Even-aged",3,"Uneven-aged",0.0985,3.75,38.0710659898477,0.0987851203370224,0.110153846153846,5.88461538461539,53.4217877094972,0.113177107633601,0.12895652173913,6.20434780742811,48.111935121661,0.131967922650528
330,42.755765,-4.50433,"A","1",NA,NA,91,"03/28/03 00:00:00",NA,15,70,NA,1,16,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.44124944267498,NA,NA,NA,25,"pure",NA,NA,1,"Even-aged",2,"Even-aged",1,"Even-aged",NA,NA,NA,NA,0.110375,4.25,38.5050962627407,0.111578867846918,NA,NA,NA,NA
332,42.756083,-4.479897,"A","1",NA,NA,91,"2004-02-03 00:00",NA,75,60,NA,21,28,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.663151076500781,0.992959443501993,0,0.361869523415962,0.536273211665215,NA,21,"mixed",21,"mixed",NA,NA,4,"Uneven-aged",6,"Uneven-aged",1,"Even-aged",0.16497619047619,7,42.4303651320537,0.168792313918896,0.221232142857143,11,49.7215271611914,0.229209569577089,NA,NA,NA,NA
333,42.757305,-4.382164,"A","4C","A","1",91,"2005-05-03 00:00","2019-03-24T23:00:00Z",NA,40,40,1,2,7,NA,0,0,NA,4.81830988618379,8.33593147438736,NA,170.315552123695,90.7116601327424,0,0,0,NA,0.0558276261474928,0.142006186658243,NA,NA,25,"pure",25,"pure",1,"Even-aged",2,"Even-aged",3,"Uneven-aged",NA,NA,NA,NA,0.12525,5,39.9201596806387,0.127575957766344,0.205071428571429,7.94285719735282,38.7321493427166,0.206117251651994
335,42.746601,-4.516326,"A","1",NA,NA,91,"2004-08-03 00:00",NA,35,50,NA,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0261848242060312,0.051020944890646,NA,43,"pure",43,"pure",NA,NA,1,"Even-aged",1,"Even-aged",1,"Even-aged",0.131,4.5,34.3511450381679,0.131,0.1985,7,35.264483627204,0.1985,NA,NA,NA,NA
336,42.746922,-4.491898,"A","4",NA,NA,91,"2004-08-03 00:00",NA,80,80,NA,16,30,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.928897003070749,0.621338897709637,0,0.470498267846919,0.52500834638916,NA,25,"mixed",21,"mixed",NA,NA,4,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.1380625,6.9375,50.2489814395654,0.145274309497585,0.2218,13.1333333333333,59.2125037571386,0.224514513265104,NA,NA,NA,NA
339,42.748302,-4.381964,"A","1",NA,NA,91,"03/17/03 00:00:00",NA,75,80,NA,23,46,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.663474400484743,0.8592631025591,NA,25,"pure",25,"pure",NA,NA,2,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.115521739130435,5.1304347826087,44.4109898381633,0.117295520504556,0.180902173913043,9.44565217391304,52.2141440846001,0.183935376766099,NA,NA,NA,NA
341,42.749845,-4.247591,"A","1",NA,NA,91,"2005-12-03 00:00",NA,60,70,NA,8,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.286171930874335,0.231118653176074,NA,25,"pure",25,"pure",NA,NA,4,"Uneven-aged",6,"Uneven-aged",1,"Even-aged",0.143125,5.8125,40.6113537117904,0.151534855726331,0.24895,10.9,43.783892347861,0.258428374990054,NA,NA,NA,NA
342,42.739002,-4.406191,"A","4C","A","1",91,"2004-07-03 00:00","2019-06-18T22:00:00Z",35,70,70,1,3,20,NA,0,0,NA,4.97746482927569,8.0385602462305,NA,150.504751721147,46.2758982360425,0,0,0,NA,0.0614346178654089,0.455437309456263,NA,NA,25,"pure",25,"pure",1,"Even-aged",2,"Even-aged",4,"Uneven-aged",NA,NA,NA,NA,0.119833333333333,5,41.7246175243394,0.120873556523611,0.1709,7.08999998569489,41.4862491848735,0.176014843124096
343,42.739151,-4.393978,"A","4",NA,NA,91,"2004-07-03 00:00",NA,55,80,NA,1,10,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.916464885539471,0,NA,0.489659822448379,NA,NA,NA,21,"mixed",NA,NA,1,"Even-aged",3,"Uneven-aged",1,"Even-aged",NA,NA,NA,NA,0.14205,6.85,48.2224568813798,0.149722827250891,NA,NA,NA,NA
344,42.740299,-4.296268,"A","4","A","1",91,"03/17/03 00:00:00","2019-04-25T22:00:00Z",60,80,85,5,42,70,0,0,0,3.5,8.50485128815855,12.4371832408916,117.233301224065,29.6677830090602,18.1610071881466,0,0.353658653449614,0.319873250430587,0.104932256679011,0.823850270449403,1.4344172253336,25,"pure",25,"pure",25,"pure",1,"Even-aged",4,"Uneven-aged",5,"Uneven-aged",0.0796,3.4,42.713567839196,0.0796906518984504,0.156988095238095,7.65476190476191,48.760142564647,0.159928015801157,0.189457142857143,11.1100000108991,58.6412306411506,0.194733664269946
346,42.741235,-4.210767,"A","4",NA,NA,91,"03/21/03 00:00:00",NA,65,85,NA,1,26,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.537199139489494,NA,NA,NA,25,"pure",NA,NA,1,"Even-aged",4,"Uneven-aged",1,"Even-aged",NA,NA,NA,NA,0.15275,7.11538461538461,46.5818960090646,0.157107477910457,NA,NA,NA,NA
351,42.711994,-4.405581,NA,NA,NA,NA,91,"03/21/03 00:00:00",NA,60,70,NA,13,40,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.322907126156881,NA,NA,25,"pure",NA,NA,NA,NA,2,"Even-aged",1,"Even-aged",1,"Even-aged",0.112038461538462,5,44.6275317542053,0.115341049467688,0.16465,8.075,49.0434254479198,0.16752619198203,NA,NA,NA,NA
353,42.713698,-4.259079,"A","1",NA,NA,91,"03/18/03 00:00:00",NA,70,90,NA,14,7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.940652957713528,0.200440428711322,NA,43,"pure",43,"pure",NA,NA,5,"Uneven-aged",1,"Even-aged",1,"Even-aged",0.170785714285714,8.71428571428571,51.0246758678377,0.178371802704351,0.138285714285714,8.07142857142857,58.3677685950413,0.138503481132116,NA,NA,NA,NA
355,42.702991,-4.405378,"A","4C","A","1",91,"03/21/03 00:00:00","2019-06-02T22:00:00Z",70,85,90,1,10,12,NA,0,1,NA,7.5,9.47746482927569,NA,56.1301202930385,46.9588322913495,0,0.514653165428929,0.545594573969185,NA,0.292643962293652,0.384773255495181,NA,NA,25,"pure",25,"mixed",1,"Even-aged",2,"Even-aged",3,"Uneven-aged",NA,NA,NA,NA,0.13635,6.4,46.9380271360469,0.139527685424793,0.162583333333333,8.36666671435038,51.4607896320885,0.166904288940299
356,42.704489,-4.28330905,NA,NA,"A","4",91,"05/20/03 00:00:00","2019-05-07T22:00:00Z",70,80,85,1,NA,26,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0.138276637078627,NA,NA,1.47492984090666,NA,NA,NA,NA,43,"mixed",1,"Even-aged",1,"Even-aged",4,"Uneven-aged",NA,NA,NA,NA,NA,NA,NA,NA,0.137519230769231,8.66153858258174,62.9841988944554,0.147802005034802
357,42.70456,-4.271104,"A","1",NA,NA,91,"05/20/03 00:00:00",NA,40,35,NA,1,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.610864381910811,0,0.0140335448555539,0.0790713700598833,NA,21,"pure",21,"mixed",NA,NA,1,"Even-aged",3,"Uneven-aged",1,"Even-aged",0.166,6,36.144578313253,0.166,0.2301,7.4,32.1599304650152,0.241224065963577,NA,NA,NA,NA
358,42.704828,-4.246689,NA,NA,NA,NA,91,"03/20/03 00:00:00",NA,75,80,NA,23,29,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.39051936717443,NA,NA,25,"pure",NA,NA,NA,NA,2,"Even-aged",1,"Even-aged",1,"Even-aged",0.163847826086957,6.26086956521739,38.2114899827518,0.165650004265148,0.24198275862069,10.6206896551724,43.8902743142145,0.244123361268932,NA,NA,NA,NA
359,42.695004,-4.319741,"A","1","A","4",91,"2006-04-03 00:00","2019-04-22T22:00:00Z",65,90,75,1,23,12,NA,0,0,NA,8.93239448782706,11.5331454732803,NA,38.1475932225156,55.8657952952048,0,0,0.558541402382407,NA,0.453634133809988,0.337741498872366,NA,NA,25,"pure",25,"mixed",1,"Even-aged",3,"Uneven-aged",3,"Uneven-aged",NA,NA,NA,NA,0.1555,7.91304347826087,50.8877394100378,0.157398863318364,0.226833333333333,10.7916665871938,47.5753119200314,0.229035568562323
361,42.683746,-4.50259,"A","1",NA,NA,91,"03/18/03 00:00:00",NA,85,70,NA,41,35,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.430305264050436,0.293489305936347,0,0.670470641877131,0.568684370939555,NA,21,"mixed",21,"mixed",NA,NA,6,"Uneven-aged",8,"Uneven-aged",1,"Even-aged",0.228926829268293,10.9268292682927,47.7306626891114,0.239745495138124,0.283728571428571,12.8571428571429,45.3149388248326,0.294030890019594,NA,NA,NA,NA
362,42.685574,-4.35616,NA,NA,NA,NA,91,"2006-06-03 00:00",NA,40,50,NA,10,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.249143233243798,NA,NA,25,"pure",NA,NA,NA,NA,2,"Even-aged",1,"Even-aged",1,"Even-aged",0.1153,4.3,37.2940156114484,0.118853060541157,0.181428571428571,7.67857142857143,42.3228346456693,0.184735525240042,NA,NA,NA,NA
364,42.68586,-4.331754,"A","4","A","1",91,"2006-06-03 00:00","2019-05-05T22:00:00Z",70,90,85,25,46,36,0,0,0,6.73474176151351,10.300626003618,13.5604695319865,47.1145663648535,23.7349152195167,28.0806602810164,0,0.256233197856057,0.0946681124057046,0.48468060969921,1.0383832862369,0.676040932552868,25,"pure",25,"pure",25,"pure",4,"Uneven-aged",4,"Uneven-aged",5,"Uneven-aged",0.14724,6.1,41.4289595218691,0.15008464278533,0.171836956521739,9.83695652173913,57.2458726042128,0.175282830454594,0.228819444444444,13.6000000105964,59.4355083922877,0.232315473369009
366,42.68628,-4.295144,"A","4",NA,NA,91,"2006-03-03 00:00",NA,60,60,NA,4,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.666278442414676,1.21929018409223,0,0.054775207426079,0.209817233238865,NA,24,"mixed",23,"mixed",NA,NA,2,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.1105,3.875,35.0678733031674,0.111936924202874,0.16085,7.275,45.2284737332919,0.167537085446775,NA,NA,NA,NA
369,42.677277,-4.294957,"A","4","A","1",91,"2006-03-03 00:00","2019-05-08T22:00:00Z",60,40,60,1,23,36,NA,0,1,NA,10.4902974236829,14.1116430664477,NA,33.3228122957243,24.1466756798384,0,0.733664787886867,0.663252339686196,NA,0.77163144809123,1.08725406892714,NA,NA,25,"mixed",25,"indefined",1,"Even-aged",5,"Uneven-aged",7,"Uneven-aged",NA,NA,NA,NA,0.198913043478261,9.30434782608696,46.775956284153,0.205996781317193,0.252944444444444,12.522222161293,49.5058200973588,0.260616230201506
381,42.659957,-4.892451,"A","1",NA,NA,91,"2004-09-03 00:00",NA,90,70,NA,52,29,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.922061881623052,0.73182627990943,0,0.841594894979521,0.514245611482779,NA,25,"mixed",21,"mixed",NA,NA,4,"Uneven-aged",4,"Uneven-aged",1,"Even-aged",0.165855769230769,10.2980769230769,62.0905559742594,0.168053605802068,0.203034482758621,13.5689655172414,66.8308423913043,0.2074237707922,NA,NA,NA,NA
383,42.650956,-4.892178,"A","4",NA,NA,91,"04/16/03 00:00:00",NA,80,75,NA,24,17,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0.662965288973679,0.615111220753088,0,0.453898598141171,0.282857851600088,NA,25,"mixed",21,"mixed",NA,NA,2,"Even-aged",4,"Uneven-aged",1,"Even-aged",0.129125,7.39583333333333,57.2765408196192,0.130468866017912,0.212882352941176,10.5882352941176,49.7374965460072,0.218350096647293,NA,NA,NA,NA
